Sender -> Receiver: Amount
428 -> 324 : 12233
336 -> 870 : 15
27 -> 53 : 39
611 -> 883 : 10
580 -> 62 : 108
842 -> 717 : 2
518 -> 937 : 22
965 -> 843 : 11
580 -> 986 : 150
324 -> 985 : 5485
419 -> 316 : 1
605 -> 673 : 105
396 -> 981 : 1180
523 -> 431 : 18
671 -> 331 : 1621
965 -> 388 : 7
576 -> 841 : 10
949 -> 921 : 227
258 -> 363 : 13
656 -> 983 : 104
106 -> 593 : 43361
885 -> 347 : 1
765 -> 675 : 13
534 -> 564 : 522
7 -> 20 : 144
493 -> 895 : 31347
800 -> 210 : 1
355 -> 792 : 16
258 -> 577 : 9
534 -> 26 : 97
978 -> 622 : 31723
0 -> 433 : 3
673 -> 403 : 7
883 -> 594 : 2
480 -> 220 : 369
988 -> 254 : 5
476 -> 138 : 621
254 -> 989 : 4
722 -> 628 : 1
240 -> 803 : 201
989 -> 724 : 2
684 -> 230 : 404
904 -> 388 : 2
26 -> 220 : 58
452 -> 838 : 20
106 -> 243 : 4410
243 -> 766 : 1977
428 -> 226 : 12655
594 -> 8 : 2
1 -> 24 : 28
220 -> 489 : 62
428 -> 574 : 979
838 -> 840 : 17
133 -> 107 : 3292
622 -> 345 : 26581
240 -> 170 : 148
654 -> 433 : 50
883 -> 948 : 2
198 -> 38 : 104
345 -> 790 : 392
324 -> 746 : 1637
487 -> 784 : 108
452 -> 755 : 68
952 -> 483 : 1
983 -> 73 : 50
438 -> 650 : 1668
989 -> 318 : 2
861 -> 489 : 867
620 -> 454 : 826
345 -> 232 : 15188
18 -> 326 : 12991
38 -> 377 : 30
628 -> 822 : 1
198 -> 73 : 222
895 -> 357 : 31009
512 -> 734 : 6
753 -> 821 : 285
180 -> 384 : 8
760 -> 89 : 3
223 -> 908 : 51
258 -> 229 : 4
476 -> 4 : 23
0 -> 673 : 1
273 -> 71 : 8311
256 -> 579 : 31
760 -> 88 : 1
755 -> 201 : 35
620 -> 482 : 213
579 -> 127 : 22
928 -> 183 : 1
38 -> 367 : 5
273 -> 157 : 210
825 -> 356 : 36
431 -> 936 : 12
600 -> 12 : 1
861 -> 73 : 7023
977 -> 46 : 2
981 -> 74 : 33
376 -> 295 : 33
936 -> 818 : 9
210 -> 911 : 1
200 -> 682 : 14
675 -> 622 : 8
821 -> 620 : 247
476 -> 239 : 6
985 -> 800 : 5021
671 -> 608 : 1145
724 -> 148 : 2
324 -> 621 : 2318
593 -> 45 : 16710
256 -> 163 : 199
254 -> 647 : 1
896 -> 392 : 38
476 -> 346 : 6
917 -> 196 : 13
613 -> 610 : 8399
921 -> 263 : 125
978 -> 485 : 722
163 -> 210 : 95
898 -> 863 : 48
403 -> 406 : 1
28 -> 654 : 367
580 -> 71 : 36
761 -> 927 : 10
38 -> 897 : 8
985 -> 310 : 456
675 -> 531 : 5
126 -> 735 : 214
243 -> 9 : 2240
682 -> 627 : 1
183 -> 754 : 1
101 -> 649 : 19616
605 -> 714 : 8
24 -> 511 : 3
403 -> 648 : 5
895 -> 281 : 18
768 -> 549 : 1309
324 -> 926 : 2329
347 -> 675 : 1
485 -> 323 : 42
977 -> 330 : 1
226 -> 460 : 158
870 -> 659 : 4
675 -> 917 : 1
357 -> 229 : 24283
451 -> 722 : 2
127 -> 364 : 15
393 -> 11 : 2
813 -> 344 : 16
746 -> 834 : 614
86 -> 835 : 8925
460 -> 973 : 27
917 -> 654 : 64
468 -> 395 : 43948
337 -> 257 : 2
8 -> 734 : 2
157 -> 63 : 189
89 -> 926 : 2
24 -> 783 : 13
223 -> 354 : 33
127 -> 463 : 7
717 -> 124 : 2
981 -> 496 : 1045
565 -> 551 : 1
792 -> 913 : 8
403 -> 501 : 1
904 -> 891 : 2
428 -> 932 : 1222
766 -> 109 : 1286
24 -> 226 : 10
825 -> 939 : 329
509 -> 187 : 19
937 -> 495 : 15
523 -> 968 : 18
71 -> 345 : 7279
138 -> 223 : 429
241 -> 860 : 19
454 -> 487 : 199
241 -> 533 : 14
613 -> 97 : 265
908 -> 649 : 38
101 -> 614 : 4014
198 -> 252 : 14
28 -> 265 : 30
170 -> 316 : 71
364 -> 569 : 1
210 -> 102 : 91
835 -> 42 : 1051
243 -> 785 : 89
285 -> 697 : 8
761 -> 803 : 8
431 -> 197 : 6
755 -> 773 : 24
917 -> 341 : 3
20 -> 494 : 45
232 -> 90 : 3243
295 -> 674 : 14
973 -> 737 : 6
977 -> 261 : 1
124 -> 706 : 2
895 -> 865 : 43
71 -> 182 : 1
346 -> 717 : 6
74 -> 907 : 27
746 -> 482 : 1002
485 -> 517 : 507
345 -> 534 : 10099
765 -> 562 : 81
706 -> 78 : 1
97 -> 937 : 263
917 -> 509 : 5
355 -> 906 : 3
597 -> 341 : 19924
252 -> 555 : 13
682 -> 303 : 11
395 -> 523 : 17893
363 -> 160 : 9
838 -> 146 : 2
648 -> 636 : 1
89 -> 890 : 1
614 -> 924 : 309
822 -> 981 : 1
942 -> 353 : 3
310 -> 366 : 100
659 -> 797 : 1
684 -> 133 : 209
263 -> 689 : 54
345 -> 504 : 5587
912 -> 601 : 38
229 -> 28 : 1811
908 -> 705 : 10
495 -> 158 : 11
843 -> 916 : 9
4 -> 821 : 16
968 -> 890 : 11
90 -> 583 : 2331
367 -> 421 : 4
551 -> 555 : 1
371 -> 720 : 2
674 -> 860 : 2
784 -> 383 : 103
310 -> 682 : 87
898 -> 543 : 1
579 -> 240 : 2
576 -> 342 : 38
835 -> 466 : 2981
511 -> 228 : 3
126 -> 694 : 47
898 -> 198 : 60
549 -> 395 : 323
71 -> 984 : 820
981 -> 974 : 13
146 -> 875 : 1
886 -> 100 : 14721
784 -> 982 : 1
256 -> 535 : 166
689 -> 107 : 19
768 -> 800 : 42
482 -> 105 : 1134
256 -> 453 : 81
768 -> 413 : 14
20 -> 162 : 41
330 -> 683 : 1
366 -> 408 : 16
803 -> 137 : 122
482 -> 129 : 11
364 -> 842 : 8
334 -> 11 : 1359
697 -> 760 : 6
908 -> 804 : 3
605 -> 117 : 12
73 -> 169 : 7071
495 -> 646 : 2
861 -> 421 : 1340
196 -> 241 : 9
885 -> 41 : 1
182 -> 478 : 1
886 -> 908 : 1407
201 -> 794 : 27
597 -> 400 : 45
717 -> 958 : 3
180 -> 637 : 7
890 -> 504 : 5
286 -> 537 : 1
162 -> 91 : 2
517 -> 985 : 36
158 -> 964 : 3
336 -> 192 : 10
656 -> 557 : 83
662 -> 504 : 52
413 -> 792 : 1
356 -> 489 : 19
821 -> 313 : 18
841 -> 38 : 7
720 -> 54 : 2
239 -> 188 : 1
717 -> 405 : 2
958 -> 676 : 2
331 -> 51 : 91
555 -> 49 : 10
334 -> 302 : 698
49 -> 844 : 8
331 -> 727 : 863
656 -> 260 : 40
1 -> 919 : 6
860 -> 704 : 10
210 -> 512 : 3
936 -> 693 : 1
722 -> 108 : 2
908 -> 526 : 848
865 -> 899 : 29
613 -> 335 : 251
158 -> 859 : 3
964 -> 697 : 2
973 -> 399 : 17
239 -> 281 : 5
371 -> 967 : 11
41 -> 105 : 1
377 -> 250 : 27
335 -> 823 : 133
939 -> 268 : 164
898 -> 834 : 20
230 -> 662 : 53
11 -> 787 : 782
926 -> 669 : 713
78 -> 401 : 1
75 -> 466 : 53
49 -> 976 : 2
126 -> 838 : 34
413 -> 860 : 13
927 -> 649 : 2
614 -> 422 : 3300
685 -> 842 : 4
335 -> 748 : 36
63 -> 85 : 24
671 -> 808 : 244
566 -> 264 : 32681
75 -> 395 : 93
579 -> 429 : 5
0 -> 23 : 1
250 -> 613 : 11
51 -> 968 : 2
627 -> 871 : 1
921 -> 629 : 41
91 -> 965 : 1
429 -> 632 : 5
197 -> 223 : 6
126 -> 510 : 6
932 -> 488 : 384
453 -> 331 : 65
823 -> 726 : 100
243 -> 14 : 15
577 -> 833 : 3
674 -> 951 : 11
509 -> 585 : 7
400 -> 770 : 1
637 -> 802 : 7
433 -> 768 : 25
117 -> 191 : 6
924 -> 206 : 153
230 -> 702 : 82
201 -> 764 : 4
318 -> 578 : 2
342 -> 286 : 13
485 -> 865 : 135
932 -> 133 : 312
365 -> 690 : 209
656 -> 959 : 1
844 -> 824 : 4
842 -> 747 : 17
693 -> 164 : 8133
765 -> 268 : 148
629 -> 547 : 41
169 -> 614 : 23880
100 -> 561 : 12200
268 -> 534 : 213
1 -> 992 : 61
393 -> 245 : 2
566 -> 559 : 4182
859 -> 154 : 1
496 -> 929 : 925
841 -> 427 : 3
303 -> 776 : 7
727 -> 627 : 324
929 -> 377 : 54
487 -> 442 : 73
621 -> 546 : 1214
260 -> 709 : 19
821 -> 892 : 1
926 -> 880 : 952
75 -> 576 : 36
906 -> 806 : 2
689 -> 76 : 6
51 -> 431 : 13
335 -> 231 : 74
785 -> 805 : 53
913 -> 335 : 8
191 -> 787 : 4
824 -> 305 : 1
109 -> 199 : 266
632 -> 594 : 2
510 -> 632 : 3
506 -> 472 : 94
549 -> 1 : 694
316 -> 36 : 65
569 -> 246 : 1
766 -> 267 : 114
543 -> 338 : 1
51 -> 155 : 65
650 -> 250 : 245
684 -> 853 : 70
356 -> 463 : 13
709 -> 728 : 4
936 -> 58 : 1
9 -> 105 : 682
187 -> 127 : 4
20 -> 539 : 38
127 -> 849 : 2
235 -> 419 : 130605
579 -> 631 : 2
959 -> 191 : 1
230 -> 950 : 8
232 -> 453 : 9786
180 -> 66 : 3
676 -> 970 : 1
243 -> 172 : 76
621 -> 431 : 265
187 -> 13 : 9
976 -> 322 : 1
482 -> 448 : 29
632 -> 157 : 1
673 -> 984 : 76
20 -> 76 : 4
24 -> 139 : 2
648 -> 454 : 2
501 -> 580 : 1
438 -> 860 : 1997
838 -> 570 : 29
220 -> 316 : 88
843 -> 60 : 1
863 -> 717 : 39
506 -> 954 : 59
906 -> 707 : 1
768 -> 551 : 9
985 -> 658 : 23
838 -> 55 : 1
112 -> 783 : 1
978 -> 658 : 6084
127 -> 286 : 1
800 -> 765 : 3895
804 -> 790 : 2
919 -> 978 : 3
823 -> 860 : 28
746 -> 840 : 15
562 -> 365 : 567
676 -> 3 : 1
250 -> 458 : 108
709 -> 797 : 6
654 -> 132 : 60
605 -> 27 : 3
13 -> 955 : 3
112 -> 279 : 2
806 -> 525 : 2
531 -> 132 : 1
614 -> 750 : 14962
100 -> 527 : 1907
478 -> 57 : 1
747 -> 33 : 4
981 -> 139 : 36
974 -> 763 : 1
766 -> 478 : 563
281 -> 472 : 19
364 -> 360 : 1
13 -> 926 : 1
735 -> 551 : 72
951 -> 122 : 3
453 -> 593 : 3393
345 -> 963 : 1131
818 -> 437 : 6
231 -> 624 : 11
861 -> 430 : 424
937 -> 164 : 1
419 -> 224 : 46218
356 -> 196 : 2
73 -> 489 : 295
594 -> 544 : 1
235 -> 717 : 38396
122 -> 517 : 1
697 -> 658 : 1
323 -> 147 : 16
442 -> 134 : 16
876 -> 446 : 54
706 -> 819 : 1
750 -> 268 : 6276
564 -> 351 : 251
863 -> 629 : 2
950 -> 600 : 8
1 -> 953 : 327
454 -> 106 : 389
964 -> 208 : 1
302 -> 175 : 616
880 -> 449 : 220
146 -> 672 : 1
790 -> 573 : 84
601 -> 393 : 26
433 -> 631 : 21
557 -> 701 : 58
865 -> 992 : 33
677 -> 902 : 433
907 -> 338 : 6
754 -> 772 : 1
535 -> 345 : 95
978 -> 706 : 4103
859 -> 264 : 2
870 -> 553 : 1
659 -> 585 : 1
557 -> 888 : 5
257 -> 246 : 1
60 -> 6 : 1
794 -> 660 : 20
406 -> 878 : 1
342 -> 416 : 2
230 -> 542 : 70
705 -> 522 : 16
861 -> 607 : 14
223 -> 574 : 129
984 -> 502 : 212
892 -> 107 : 1
861 -> 962 : 54
383 -> 172 : 21
85 -> 322 : 15
463 -> 992 : 2
916 -> 79 : 9
875 -> 673 : 1
422 -> 583 : 2776
154 -> 882 : 1
427 -> 815 : 3
295 -> 169 : 8
770 -> 205 : 1
377 -> 489 : 25
949 -> 788 : 35
147 -> 927 : 14
446 -> 879 : 21
458 -> 494 : 35
871 -> 913 : 1
344 -> 402 : 82
898 -> 264 : 21
825 -> 852 : 3
428 -> 104 : 205
175 -> 1 : 478
108 -> 275 : 1
728 -> 984 : 4
702 -> 991 : 29
982 -> 339 : 1
305 -> 819 : 1
482 -> 467 : 24
726 -> 648 : 74
187 -> 462 : 5
597 -> 353 : 1
13 -> 25 : 1
566 -> 722 : 2149
510 -> 166 : 1
476 -> 246 : 4
574 -> 419 : 80
566 -> 790 : 1522
409 -> 550 : 44
682 -> 277 : 29
547 -> 338 : 19
853 -> 361 : 27
863 -> 53 : 7
431 -> 373 : 10
573 -> 107 : 43
897 -> 802 : 1
573 -> 254 : 15
902 -> 951 : 262
419 -> 492 : 2928
753 -> 854 : 35
722 -> 349 : 318
963 -> 647 : 830
953 -> 53 : 109
132 -> 362 : 33
54 -> 337 : 2
263 -> 27 : 35
220 -> 486 : 273
494 -> 733 : 39
111 -> 132 : 31
673 -> 713 : 23
155 -> 582 : 2
4 -> 494 : 4
100 -> 780 : 162
984 -> 497 : 477
275 -> 725 : 1
102 -> 273 : 74
689 -> 740 : 14
658 -> 209 : 4427
353 -> 897 : 4
802 -> 665 : 1
468 -> 425 : 22493
254 -> 93 : 12
512 -> 306 : 5
483 -> 19 : 1
104 -> 215 : 94
277 -> 927 : 29
783 -> 599 : 10
416 -> 467 : 1
725 -> 148 : 1
991 -> 246 : 1
262 -> 710 : 1
478 -> 286 : 43
929 -> 947 : 274
109 -> 506 : 459
838 -> 32 : 3
428 -> 54 : 89
627 -> 616 : 156
246 -> 806 : 6
983 -> 434 : 41
487 -> 327 : 135
746 -> 954 : 2
73 -> 590 : 1
117 -> 127 : 2
577 -> 535 : 3
650 -> 132 : 1369
954 -> 19 : 23
18 -> 969 : 7493
525 -> 285 : 2
137 -> 240 : 120
101 -> 93 : 18622
235 -> 972 : 2868
919 -> 889 : 2
913 -> 188 : 1
117 -> 22 : 1
345 -> 539 : 1073
20 -> 838 : 16
578 -> 277 : 1
341 -> 473 : 5166
363 -> 140 : 2
223 -> 706 : 118
250 -> 694 : 113
354 -> 442 : 33
958 -> 773 : 1
882 -> 199 : 1
157 -> 34 : 4
86 -> 3 : 2728
454 -> 266 : 213
492 -> 677 : 1616
921 -> 982 : 44
788 -> 429 : 16
878 -> 279 : 1
895 -> 347 : 58
714 -> 99 : 1429
601 -> 249 : 10
402 -> 435 : 7
422 -> 942 : 48
627 -> 79 : 81
701 -> 885 : 27
112 -> 699 : 1
593 -> 471 : 29283
660 -> 816 : 4
594 -> 197 : 1
585 -> 92 : 4
502 -> 94 : 118
891 -> 462 : 2
564 -> 66 : 85
362 -> 700 : 10
466 -> 452 : 2410
467 -> 531 : 6
797 -> 325 : 6
734 -> 758 : 3
746 -> 508 : 4
86 -> 843 : 611
351 -> 73 : 66
134 -> 825 : 2
366 -> 147 : 22
76 -> 645 : 8
787 -> 149 : 567
250 -> 965 : 1
360 -> 416 : 1
267 -> 182 : 52
656 -> 258 : 3
954 -> 282 : 38
555 -> 592 : 4
163 -> 643 : 50
886 -> 884 : 293
11 -> 702 : 77
509 -> 469 : 33
486 -> 313 : 271
605 -> 535 : 1
659 -> 775 : 1
621 -> 788 : 713
331 -> 296 : 540
182 -> 758 : 7
32 -> 834 : 1
363 -> 424 : 1
939 -> 131 : 65
93 -> 817 : 1102
537 -> 826 : 1
260 -> 995 : 11
85 -> 354 : 5
561 -> 228 : 1397
531 -> 387 : 9
824 -> 458 : 3
551 -> 863 : 52
611 -> 52 : 4
797 -> 184 : 1
469 -> 465 : 23
252 -> 790 : 1
90 -> 882 : 888
265 -> 887 : 17
919 -> 715 : 1
747 -> 610 : 3
63 -> 57 : 155
761 -> 647 : 31
912 -> 246 : 1
473 -> 346 : 666
559 -> 900 : 1819
702 -> 308 : 94
3 -> 48 : 2410
416 -> 235 : 1
422 -> 446 : 215
158 -> 599 : 4
392 -> 855 : 28
487 -> 325 : 20
387 -> 136 : 8
978 -> 760 : 633
842 -> 277 : 2
347 -> 252 : 18
310 -> 450 : 172
895 -> 402 : 36
148 -> 738 : 36072
347 -> 140 : 9
542 -> 544 : 54
853 -> 734 : 6
693 -> 38 : 3482
844 -> 414 : 3
263 -> 78 : 26
865 -> 532 : 18
804 -> 716 : 1
149 -> 597 : 253
855 -> 208 : 28
621 -> 96 : 94
279 -> 726 : 1
258 -> 127 : 2
401 -> 363 : 1
578 -> 14 : 1
45 -> 542 : 4545
755 -> 990 : 5
336 -> 128 : 1
689 -> 19 : 13
93 -> 364 : 15582
991 -> 236 : 24
86 -> 531 : 73
927 -> 620 : 7
580 -> 828 : 5
643 -> 742 : 18
431 -> 270 : 127
26 -> 563 : 2
522 -> 446 : 6
992 -> 899 : 62
133 -> 193 : 14779
79 -> 334 : 31
310 -> 243 : 83
26 -> 830 : 15
570 -> 868 : 29
849 -> 719 : 1
694 -> 746 : 97
395 -> 17 : 15198
302 -> 181 : 10
25 -> 74 : 1
243 -> 652 : 80
327 -> 787 : 110
879 -> 308 : 5
683 -> 597 : 1
465 -> 881 : 6
282 -> 297 : 28
818 -> 145 : 3
117 -> 759 : 1
896 -> 834 : 4
395 -> 600 : 6270
808 -> 743 : 118
198 -> 566 : 313
349 -> 518 : 113
992 -> 403 : 2
164 -> 522 : 4260
55 -> 923 : 1
951 -> 512 : 215
175 -> 467 : 1
861 -> 82 : 28
506 -> 914 : 534
196 -> 760 : 4
126 -> 61 : 4
96 -> 924 : 12
254 -> 568 : 3
458 -> 399 : 44
346 -> 262 : 578
296 -> 555 : 395
90 -> 593 : 9
371 -> 760 : 1
243 -> 259 : 12
93 -> 867 : 1015
991 -> 779 : 3
755 -> 401 : 2
583 -> 589 : 599
921 -> 405 : 4
136 -> 913 : 6
252 -> 61 : 10
260 -> 761 : 4
271 -> 365 : 6471
654 -> 578 : 431
196 -> 375 : 1
502 -> 152 : 77
429 -> 184 : 12
908 -> 782 : 444
982 -> 845 : 7
46 -> 156 : 1
387 -> 40 : 1
763 -> 55 : 1
753 -> 480 : 9
937 -> 371 : 160
327 -> 174 : 10
652 -> 153 : 14
704 -> 767 : 9
463 -> 681 : 11
652 -> 332 : 32
792 -> 614 : 8
206 -> 781 : 72
532 -> 51 : 7
45 -> 907 : 9323
401 -> 318 : 2
66 -> 606 : 8
988 -> 806 : 1
325 -> 192 : 9
93 -> 318 : 430
566 -> 906 : 4500
825 -> 963 : 5
152 -> 145 : 33
102 -> 716 : 8
734 -> 837 : 13
526 -> 251 : 237
383 -> 639 : 57
647 -> 310 : 127
281 -> 823 : 4
713 -> 206 : 6
564 -> 395 : 170
45 -> 681 : 1131
388 -> 290 : 4
377 -> 261 : 21
646 -> 985 : 1
263 -> 555 : 7
918 -> 102 : 61
164 -> 266 : 412
138 -> 193 : 60
593 -> 20 : 526
608 -> 644 : 1101
629 -> 485 : 2
493 -> 73 : 1862
580 -> 463 : 13
844 -> 325 : 1
620 -> 48 : 249
734 -> 335 : 4
265 -> 952 : 7
384 -> 910 : 2
463 -> 549 : 3
251 -> 549 : 25
97 -> 683 : 2
