Sender -> Receiver: Amount
234 -> 874 : 24
441 -> 504 : 550
128 -> 526 : 4014
475 -> 389 : 1294
21 -> 961 : 2552
280 -> 711 : 1
980 -> 310 : 2
361 -> 717 : 96
651 -> 20 : 300
961 -> 627 : 219
508 -> 88 : 880
959 -> 574 : 1313
694 -> 92 : 6
458 -> 321 : 835
945 -> 173 : 136
609 -> 672 : 880
831 -> 820 : 32
475 -> 274 : 3001
65 -> 402 : 14
228 -> 4 : 423
802 -> 368 : 5188
54 -> 998 : 269
458 -> 766 : 374
11 -> 401 : 11
4 -> 841 : 163
280 -> 16 : 127
651 -> 797 : 2
381 -> 282 : 11710
282 -> 773 : 2802
218 -> 842 : 1
712 -> 392 : 1
872 -> 865 : 372
361 -> 751 : 109
504 -> 790 : 735
699 -> 974 : 41
884 -> 334 : 748
998 -> 792 : 1657
872 -> 714 : 186
561 -> 110 : 8
871 -> 615 : 6504
424 -> 95 : 13959
385 -> 474 : 245
570 -> 725 : 294
884 -> 518 : 3505
518 -> 48 : 1341
474 -> 271 : 123
912 -> 735 : 265
377 -> 3 : 2
711 -> 618 : 1
112 -> 692 : 27
460 -> 266 : 222
179 -> 707 : 4
573 -> 381 : 5
866 -> 270 : 28024
974 -> 70 : 229
427 -> 377 : 92
47 -> 202 : 14
585 -> 480 : 1511
466 -> 232 : 89
866 -> 709 : 1118
683 -> 351 : 12253
903 -> 144 : 401
99 -> 290 : 19
533 -> 722 : 273
164 -> 29 : 22
377 -> 44 : 132
292 -> 174 : 835
852 -> 692 : 9594
830 -> 88 : 6033
524 -> 479 : 118
721 -> 67 : 26
601 -> 267 : 24
124 -> 759 : 6
44 -> 97 : 57
454 -> 372 : 1
0 -> 52 : 361
709 -> 971 : 618
33 -> 524 : 1243
139 -> 432 : 379
968 -> 930 : 35
593 -> 98 : 17
998 -> 77 : 206
474 -> 77 : 92
884 -> 523 : 4198
585 -> 15 : 1875
426 -> 516 : 18
879 -> 537 : 8804
2 -> 786 : 30
830 -> 225 : 274
282 -> 987 : 1164
477 -> 110 : 20
266 -> 295 : 199
44 -> 758 : 66
198 -> 343 : 1298
270 -> 224 : 9547
47 -> 134 : 5
119 -> 270 : 324
665 -> 23 : 160
718 -> 239 : 97
811 -> 882 : 208
985 -> 403 : 24
852 -> 204 : 11431
110 -> 580 : 25
267 -> 439 : 19
663 -> 904 : 694
458 -> 269 : 66
225 -> 76 : 129
98 -> 112 : 13
138 -> 139 : 242
67 -> 918 : 8
99 -> 333 : 181
368 -> 234 : 2517
952 -> 767 : 19
505 -> 176 : 40
871 -> 128 : 321
866 -> 908 : 1004
613 -> 752 : 101746
876 -> 844 : 155
904 -> 284 : 573
403 -> 274 : 12
844 -> 993 : 122
585 -> 602 : 8
400 -> 935 : 3485
537 -> 947 : 8374
1 -> 688 : 95
305 -> 773 : 1830
817 -> 812 : 465
149 -> 118 : 875
282 -> 652 : 6400
144 -> 191 : 115
797 -> 833 : 2
505 -> 30 : 26
588 -> 375 : 1
109 -> 426 : 1108
223 -> 914 : 3265
1 -> 190 : 253
876 -> 168 : 58
95 -> 899 : 8156
904 -> 248 : 7
239 -> 632 : 72
23 -> 538 : 155
516 -> 723 : 10
173 -> 555 : 32
694 -> 861 : 58
882 -> 88 : 185
21 -> 650 : 1634
119 -> 359 : 1369
611 -> 450 : 906
811 -> 653 : 234
427 -> 181 : 40
30 -> 524 : 26
941 -> 631 : 230
3 -> 39 : 2
450 -> 51 : 680
395 -> 637 : 4089
450 -> 628 : 89
21 -> 130 : 540
792 -> 355 : 1329
4 -> 788 : 22
788 -> 743 : 18
52 -> 843 : 39
721 -> 283 : 8
842 -> 847 : 3
0 -> 214 : 145
138 -> 483 : 25
130 -> 274 : 428
628 -> 854 : 52
628 -> 996 : 32
961 -> 492 : 199
138 -> 148 : 14
271 -> 667 : 9
594 -> 486 : 30
150 -> 636 : 3
239 -> 990 : 20
232 -> 26 : 18
267 -> 287 : 1
274 -> 833 : 2894
450 -> 451 : 5
99 -> 942 : 125
936 -> 671 : 987
466 -> 900 : 168
461 -> 798 : 3603
961 -> 303 : 1514
537 -> 909 : 105
480 -> 967 : 1615
811 -> 103 : 122
912 -> 388 : 23
717 -> 771 : 51
637 -> 959 : 3302
871 -> 59 : 125
766 -> 737 : 305
385 -> 579 : 438
631 -> 110 : 388
248 -> 19 : 3
415 -> 769 : 28
334 -> 646 : 271
790 -> 286 : 172
865 -> 516 : 24
543 -> 2 : 18
415 -> 348 : 65
19 -> 639 : 3
26 -> 128 : 16
831 -> 605 : 19
441 -> 289 : 4
594 -> 208 : 9
103 -> 47 : 41
474 -> 965 : 30
788 -> 624 : 3
753 -> 636 : 2
517 -> 738 : 1933
468 -> 634 : 106
624 -> 571 : 3
4 -> 792 : 157
440 -> 82 : 1
393 -> 205 : 30
735 -> 14 : 180
205 -> 362 : 19
918 -> 66 : 7
279 -> 570 : 15
303 -> 998 : 393
609 -> 748 : 1446
576 -> 984 : 395
274 -> 355 : 79
26 -> 416 : 2
909 -> 401 : 102
460 -> 282 : 26
309 -> 293 : 86
627 -> 919 : 4440
14 -> 762 : 39
757 -> 882 : 8795
561 -> 984 : 26
403 -> 319 : 3
173 -> 846 : 58
881 -> 226 : 359
725 -> 612 : 158
909 -> 89 : 3
109 -> 630 : 3316
98 -> 735 : 4
679 -> 391 : 1
802 -> 760 : 62
508 -> 722 : 132
4 -> 232 : 42
947 -> 368 : 2473
743 -> 149 : 16
270 -> 355 : 11796
503 -> 519 : 4001
787 -> 879 : 2
63 -> 45 : 3692
368 -> 547 : 3407
287 -> 410 : 1
66 -> 506 : 7
526 -> 175 : 2794
952 -> 364 : 45
426 -> 817 : 658
844 -> 633 : 4
683 -> 697 : 1298
811 -> 32 : 81
225 -> 325 : 80
605 -> 400 : 7
611 -> 906 : 130
426 -> 932 : 615
204 -> 169 : 5909
388 -> 664 : 3
313 -> 845 : 286
351 -> 38 : 6301
729 -> 935 : 2
679 -> 569 : 1
543 -> 71 : 18
198 -> 898 : 186
105 -> 143 : 229
871 -> 232 : 99
82 -> 470 : 1
2 -> 546 : 353
580 -> 685 : 22
77 -> 667 : 274
475 -> 864 : 3919
596 -> 84 : 3
109 -> 121 : 39
361 -> 552 : 53
672 -> 502 : 516
52 -> 643 : 103
44 -> 138 : 1
173 -> 548 : 15
416 -> 240 : 1
517 -> 487 : 1089
226 -> 928 : 284
881 -> 194 : 1379
923 -> 492 : 131
234 -> 461 : 490
258 -> 682 : 335
828 -> 308 : 279
258 -> 144 : 358
359 -> 137 : 767
945 -> 160 : 22
552 -> 512 : 4
1 -> 956 : 10
20 -> 975 : 555
358 -> 649 : 31
580 -> 73 : 1
554 -> 739 : 41
593 -> 627 : 119
798 -> 322 : 837
248 -> 529 : 4
632 -> 104 : 52
523 -> 638 : 3614
393 -> 450 : 5
309 -> 183 : 34
482 -> 428 : 1
45 -> 558 : 675
322 -> 805 : 111
561 -> 803 : 38
223 -> 377 : 187
47 -> 255 : 37
103 -> 279 : 21
758 -> 771 : 19
144 -> 201 : 260
452 -> 740 : 56
654 -> 730 : 488
47 -> 82 : 12
723 -> 604 : 3
812 -> 37 : 169
885 -> 889 : 361
310 -> 897 : 173
504 -> 123 : 20
605 -> 111 : 11
843 -> 655 : 44
208 -> 611 : 5
466 -> 480 : 97
790 -> 9 : 72
956 -> 220 : 1
25 -> 887 : 2321
759 -> 116 : 1
762 -> 685 : 9
486 -> 36 : 27
362 -> 387 : 8
790 -> 942 : 324
348 -> 834 : 39
169 -> 130 : 3193
281 -> 428 : 204
139 -> 993 : 460
351 -> 538 : 3578
48 -> 436 : 1225
466 -> 468 : 17
769 -> 775 : 9
483 -> 963 : 21
355 -> 350 : 6684
653 -> 321 : 67
722 -> 142 : 368
638 -> 932 : 1007
885 -> 543 : 53
36 -> 530 : 21
519 -> 545 : 191
321 -> 45 : 825
627 -> 804 : 685
865 -> 844 : 67
688 -> 912 : 53
454 -> 360 : 4
885 -> 779 : 34
36 -> 436 : 3
333 -> 822 : 172
168 -> 98 : 34
432 -> 936 : 207
348 -> 54 : 21
283 -> 907 : 3
409 -> 703 : 40
825 -> 337 : 50
529 -> 545 : 2
571 -> 595 : 3
123 -> 130 : 12
234 -> 531 : 1525
990 -> 530 : 3
205 -> 983 : 9
59 -> 301 : 108
947 -> 899 : 1742
538 -> 386 : 1293
817 -> 430 : 399
21 -> 213 : 15
316 -> 139 : 3257
547 -> 740 : 250
980 -> 26 : 4
266 -> 746 : 4
533 -> 772 : 427
580 -> 392 : 1
284 -> 454 : 491
580 -> 123 : 1
266 -> 886 : 1
876 -> 254 : 82
545 -> 441 : 34
637 -> 510 : 338
387 -> 491 : 3
279 -> 630 : 13
987 -> 272 : 631
864 -> 19 : 268
636 -> 410 : 5
200 -> 546 : 73
416 -> 849 : 1
14 -> 884 : 66
942 -> 976 : 318
75 -> 492 : 13
286 -> 517 : 52
952 -> 597 : 63
792 -> 491 : 107
631 -> 525 : 159
325 -> 449 : 27
350 -> 318 : 5263
95 -> 679 : 3211
59 -> 761 : 185
583 -> 935 : 8853
118 -> 170 : 422
20 -> 227 : 651
611 -> 141 : 51
23 -> 777 : 4
822 -> 183 : 155
97 -> 272 : 20
508 -> 97 : 48
596 -> 395 : 2
144 -> 915 : 69
788 -> 79 : 1
204 -> 738 : 5391
26 -> 276 : 4
526 -> 805 : 1107
401 -> 417 : 49
692 -> 963 : 19145
533 -> 864 : 11
820 -> 793 : 10
758 -> 281 : 41
759 -> 416 : 1
471 -> 478 : 247
164 -> 447 : 23
364 -> 423 : 35
416 -> 327 : 1
739 -> 625 : 5
928 -> 950 : 100
766 -> 808 : 19
961 -> 431 : 216
963 -> 326 : 2387
480 -> 946 : 635
707 -> 913 : 2
963 -> 878 : 14472
29 -> 673 : 5
14 -> 137 : 35
718 -> 777 : 77
143 -> 833 : 55
276 -> 204 : 1
599 -> 58 : 100
136 -> 209 : 1
599 -> 432 : 338
849 -> 47 : 1
409 -> 833 : 11
708 -> 457 : 158
316 -> 705 : 17253
558 -> 425 : 655
848 -> 184 : 1
551 -> 166 : 53
466 -> 676 : 5
531 -> 862 : 343
846 -> 606 : 980
611 -> 81 : 56
52 -> 497 : 83
965 -> 393 : 6
23 -> 148 : 1
803 -> 206 : 16
75 -> 541 : 16
847 -> 710 : 3
767 -> 137 : 19
144 -> 555 : 9
594 -> 750 : 18
227 -> 281 : 33473
264 -> 60 : 15
990 -> 830 : 15
33 -> 39 : 14530
348 -> 994 : 4
792 -> 798 : 52
967 -> 903 : 1140
76 -> 714 : 13
904 -> 876 : 113
820 -> 655 : 19
779 -> 107 : 30
325 -> 372 : 52
746 -> 65 : 2
176 -> 226 : 30
67 -> 39 : 14
718 -> 492 : 24
213 -> 251 : 10
665 -> 112 : 116
639 -> 934 : 13
19 -> 713 : 153
703 -> 211 : 32
843 -> 544 : 145
194 -> 782 : 616
201 -> 118 : 75
569 -> 746 : 1
913 -> 831 : 1
637 -> 735 : 339
769 -> 105 : 18
682 -> 303 : 216
308 -> 242 : 14
454 -> 775 : 366
334 -> 115 : 398
554 -> 919 : 121
665 -> 920 : 176
131 -> 218 : 28
259 -> 675 : 1
805 -> 68 : 356
479 -> 507 : 60
29 -> 935 : 2
454 -> 602 : 61
679 -> 149 : 1002
990 -> 697 : 2
762 -> 323 : 12
820 -> 960 : 1
483 -> 675 : 2
936 -> 880 : 1322
59 -> 749 : 37
319 -> 962 : 1
81 -> 94 : 26
984 -> 280 : 81
611 -> 391 : 16
254 -> 600 : 42
313 -> 549 : 874
879 -> 149 : 2279
600 -> 964 : 40
782 -> 329 : 364
394 -> 468 : 8
574 -> 627 : 410
555 -> 553 : 21
415 -> 908 : 15
507 -> 334 : 2416
775 -> 701 : 44
301 -> 479 : 2305
226 -> 733 : 25
671 -> 66 : 592
941 -> 828 : 3
525 -> 850 : 2
222 -> 388 : 864
97 -> 300 : 10
119 -> 997 : 830
200 -> 671 : 110
628 -> 401 : 4
402 -> 381 : 5
759 -> 688 : 1
609 -> 942 : 1001
211 -> 178 : 26
808 -> 983 : 13
812 -> 765 : 160
634 -> 71 : 637
994 -> 31 : 2
479 -> 59 : 1746
912 -> 741 : 23
65 -> 350 : 84
841 -> 519 : 37
595 -> 668 : 1
111 -> 352 : 4
865 -> 466 : 280
29 -> 168 : 3
618 -> 966 : 1
316 -> 573 : 4124
907 -> 906 : 2
841 -> 48 : 18
777 -> 769 : 58
593 -> 378 : 615
871 -> 748 : 10
649 -> 431 : 20
741 -> 233 : 22
144 -> 761 : 278
141 -> 896 : 25
176 -> 453 : 3
88 -> 204 : 5015
903 -> 406 : 367
508 -> 933 : 11
848 -> 801 : 2
461 -> 363 : 168
266 -> 563 : 17
94 -> 212 : 26
280 -> 140 : 68
998 -> 107 : 397
822 -> 330 : 4
504 -> 914 : 18
725 -> 689 : 91
361 -> 585 : 5
270 -> 273 : 917
270 -> 113 : 4262
475 -> 2 : 1622
232 -> 483 : 49
119 -> 716 : 19
730 -> 135 : 333
0 -> 90 : 110
725 -> 484 : 11
649 -> 977 : 7
322 -> 27 : 115
574 -> 702 : 377
846 -> 113 : 103
351 -> 312 : 796
872 -> 546 : 357
240 -> 832 : 1
630 -> 544 : 3066
360 -> 143 : 4
675 -> 52 : 3
758 -> 969 : 1
401 -> 55 : 13
164 -> 986 : 1
290 -> 313 : 2
900 -> 707 : 11
682 -> 586 : 28
942 -> 53 : 685
453 -> 543 : 1
901 -> 33 : 2614
479 -> 493 : 267
544 -> 469 : 1505
223 -> 978 : 16
39 -> 413 : 12339
282 -> 929 : 151
868 -> 9 : 121
771 -> 972 : 54
886 -> 518 : 1
37 -> 949 : 217
771 -> 743 : 6
865 -> 122 : 1
71 -> 230 : 283
612 -> 698 : 75
627 -> 467 : 1075
936 -> 989 : 32
746 -> 105 : 2
935 -> 419 : 11474
148 -> 258 : 12
553 -> 636 : 9
710 -> 855 : 3
862 -> 625 : 169
386 -> 446 : 6819
181 -> 732 : 10
103 -> 1 : 43
20 -> 786 : 503
449 -> 154 : 8
872 -> 243 : 90
276 -> 744 : 3
989 -> 93 : 7
410 -> 541 : 6
772 -> 644 : 397
265 -> 25 : 3088
453 -> 208 : 2
928 -> 392 : 152
919 -> 782 : 557
965 -> 766 : 19
279 -> 803 : 3
637 -> 691 : 52
638 -> 142 : 384
375 -> 700 : 1343
546 -> 242 : 211
611 -> 15 : 6
694 -> 600 : 1
323 -> 988 : 8
546 -> 517 : 353
51 -> 682 : 472
14 -> 651 : 11
269 -> 217 : 58
29 -> 81 : 7
9 -> 353 : 118
153 -> 328 : 916
833 -> 393 : 458
744 -> 876 : 3
243 -> 588 : 75
198 -> 43 : 150
574 -> 676 : 39
604 -> 479 : 2
47 -> 395 : 1
377 -> 965 : 153
746 -> 863 : 1
44 -> 794 : 2
782 -> 394 : 25
908 -> 634 : 924
71 -> 874 : 318
402 -> 36 : 2
452 -> 254 : 6
904 -> 890 : 1
124 -> 306 : 3
668 -> 941 : 1
772 -> 539 : 22
460 -> 61 : 17
124 -> 724 : 3
480 -> 736 : 288
801 -> 361 : 1
168 -> 396 : 7
82 -> 968 : 4
968 -> 470 : 1
468 -> 830 : 78
279 -> 620 : 4
470 -> 944 : 35
558 -> 616 : 5
971 -> 650 : 13
109 -> 608 : 13
597 -> 915 : 21
419 -> 792 : 10439
90 -> 807 : 49
526 -> 704 : 59
134 -> 918 : 5
270 -> 678 : 81
620 -> 456 : 1
224 -> 860 : 6290
168 -> 479 : 21
545 -> 760 : 21
741 -> 574 : 1
600 -> 565 : 2
54 -> 115 : 164
652 -> 871 : 2420
214 -> 568 : 25
723 -> 957 : 1
267 -> 686 : 4
401 -> 774 : 41
860 -> 801 : 5610
63 -> 120 : 10281
206 -> 177 : 1
475 -> 730 : 4654
54 -> 179 : 14
326 -> 300 : 97
301 -> 929 : 501
290 -> 335 : 17
512 -> 492 : 3
388 -> 410 : 178
104 -> 389 : 14
36 -> 252 : 3
103 -> 132 : 10
62 -> 996 : 597
226 -> 553 : 54
121 -> 361 : 20
328 -> 313 : 237
243 -> 479 : 7
735 -> 789 : 309
105 -> 832 : 37
350 -> 471 : 319
303 -> 904 : 1331
52 -> 541 : 153
9 -> 31 : 161
179 -> 500 : 1
483 -> 300 : 7
121 -> 285 : 6
793 -> 441 : 2
295 -> 334 : 5947
600 -> 375 : 1
878 -> 546 : 13307
850 -> 232 : 1
194 -> 919 : 394
639 -> 16 : 30
539 -> 612 : 12
950 -> 572 : 51
664 -> 976 : 44768
68 -> 138 : 230
634 -> 226 : 1322
359 -> 641 : 456
107 -> 510 : 3
724 -> 752 : 3
956 -> 222 : 7
286 -> 108 : 83
16 -> 221 : 147
775 -> 596 : 10
107 -> 944 : 217
