Sender -> Receiver: Amount
57537 -> 64008 : 29
4763 -> 49048 : 4
88090 -> 93131 : 652
30818 -> 9186 : 12
56448 -> 47128 : 4
92710 -> 31372 : 150
44105 -> 55993 : 3
88526 -> 90876 : 13
54666 -> 56517 : 6
59010 -> 84580 : 1306
17142 -> 58250 : 18
13280 -> 57332 : 141
8454 -> 52775 : 668
65140 -> 87534 : 689
67749 -> 33001 : 9
93131 -> 45558 : 150
72344 -> 87334 : 6
99152 -> 3845 : 2795
62253 -> 64970 : 2102
45226 -> 14054 : 157
64970 -> 2290 : 499
62823 -> 11234 : 21
30050 -> 90574 : 146
38282 -> 97171 : 40
526 -> 65561 : 149
87637 -> 25372 : 207
21849 -> 79360 : 2643
17574 -> 6414 : 635
48143 -> 21229 : 5
45558 -> 32119 : 69
17942 -> 30781 : 15
26437 -> 24439 : 963
19964 -> 97871 : 2
54450 -> 75203 : 67
56206 -> 34588 : 7
93215 -> 41524 : 14
17436 -> 43018 : 56
13280 -> 9834 : 40
71979 -> 55791 : 209
53877 -> 84840 : 7
78020 -> 79997 : 3
96408 -> 5804 : 1027
87163 -> 94214 : 1
62823 -> 79067 : 1
23335 -> 43486 : 48
12013 -> 42427 : 15
51405 -> 14453 : 1767
31206 -> 66547 : 266
66970 -> 55282 : 1376
77089 -> 8355 : 75
16053 -> 98138 : 1
21032 -> 78922 : 12
43018 -> 68929 : 32
70051 -> 93138 : 30
16861 -> 4403 : 10
10796 -> 50247 : 18
29087 -> 44551 : 3387
36544 -> 11350 : 3
89756 -> 69857 : 16905
87534 -> 44159 : 228
18786 -> 50079 : 708
43018 -> 34045 : 10
92662 -> 20689 : 22
36427 -> 32095 : 953
90844 -> 37625 : 5
79067 -> 19735 : 1
9362 -> 40417 : 208
32844 -> 88773 : 207
53877 -> 30304 : 18
39398 -> 14750 : 192
50026 -> 61342 : 4
54450 -> 86274 : 28
79528 -> 80663 : 13970
45639 -> 79007 : 19
24590 -> 33926 : 5148
45628 -> 65927 : 54
93781 -> 43206 : 6
39784 -> 23248 : 15
23218 -> 51505 : 98
86787 -> 72452 : 23
87637 -> 28822 : 3
79203 -> 15131 : 9
57674 -> 78399 : 7
40927 -> 96822 : 24
54233 -> 13547 : 19
39025 -> 67336 : 12
67203 -> 19279 : 2497
95297 -> 40803 : 328
72344 -> 15514 : 3
93672 -> 33573 : 798
61276 -> 3348 : 325
56568 -> 22356 : 12
75203 -> 90825 : 51
62863 -> 35175 : 13
35412 -> 76807 : 77
2520 -> 19680 : 206
76807 -> 3381 : 47
12902 -> 29886 : 1
13030 -> 60752 : 2262
30304 -> 31995 : 3
38912 -> 43571 : 8
12013 -> 42978 : 2
26437 -> 25879 : 391
40417 -> 10896 : 75
86787 -> 6466 : 26
63076 -> 7522 : 41
13547 -> 36770 : 2
79528 -> 73331 : 506
53948 -> 14733 : 113
93672 -> 53704 : 283
79203 -> 54182 : 3
1060 -> 54957 : 386
17030 -> 13343 : 1
99028 -> 27608 : 781
93138 -> 85174 : 22
75588 -> 91269 : 2
16106 -> 32514 : 3638
71026 -> 19990 : 3368
2624 -> 28598 : 1
88526 -> 77772 : 5
87397 -> 73763 : 17
30304 -> 9572 : 14
62863 -> 39164 : 1
97863 -> 50401 : 239
32844 -> 12729 : 28
63687 -> 54147 : 2
57065 -> 41046 : 51
45558 -> 47442 : 74
91361 -> 78669 : 9
33926 -> 27126 : 3097
65168 -> 67570 : 13
66419 -> 929 : 89
92973 -> 58811 : 3971
75588 -> 28272 : 1
19964 -> 2122 : 1
87534 -> 8830 : 76
55791 -> 22627 : 81
85174 -> 76235 : 21
55827 -> 23436 : 428
28712 -> 45395 : 1
79537 -> 96974 : 5
62253 -> 4442 : 3166
43486 -> 44961 : 45
17436 -> 26763 : 48
39827 -> 75857 : 5
19279 -> 74624 : 791
91640 -> 33600 : 468
73364 -> 58275 : 91
34389 -> 13336 : 2
33770 -> 42522 : 75
29886 -> 57071 : 1
92710 -> 70029 : 84
90844 -> 3330 : 137
44159 -> 18352 : 1
4589 -> 73971 : 1579
85174 -> 46079 : 1
63402 -> 4887 : 28
23436 -> 85366 : 380
44961 -> 28756 : 32
4887 -> 91871 : 14
38832 -> 33262 : 17
60275 -> 42682 : 239
73054 -> 76104 : 873
39827 -> 28097 : 2
28272 -> 24452 : 1
68501 -> 54964 : 116
3381 -> 72280 : 36
24439 -> 78991 : 353
64970 -> 20472 : 625
67269 -> 98885 : 32
20263 -> 4634 : 14
15131 -> 65147 : 1
74659 -> 24712 : 4325
73054 -> 55039 : 105
34389 -> 2594 : 1
68162 -> 5318 : 10
71026 -> 59042 : 53
28746 -> 99458 : 11
79997 -> 63702 : 2
54964 -> 21105 : 112
92242 -> 68980 : 100
40417 -> 29385 : 22
20263 -> 39873 : 10
68057 -> 97824 : 24655
3381 -> 26555 : 8
93672 -> 30883 : 334
45226 -> 43392 : 464
47347 -> 7415 : 131
526 -> 25808 : 96
22003 -> 20507 : 16
13112 -> 8708 : 173
74953 -> 28829 : 1
55282 -> 42037 : 331
55039 -> 58801 : 30
68929 -> 78926 : 3
66132 -> 42172 : 1
97863 -> 62067 : 195
91871 -> 13089 : 7
98138 -> 8422 : 1
86787 -> 37504 : 2
45628 -> 34199 : 10
13030 -> 39242 : 2526
11527 -> 35697 : 3283
2594 -> 93274 : 1
86019 -> 88220 : 2
53948 -> 58737 : 46
90876 -> 38519 : 2
31206 -> 78602 : 850
6466 -> 79309 : 22
20507 -> 55870 : 5
68552 -> 44218 : 2
19964 -> 64729 : 1
24452 -> 71038 : 1
78020 -> 39306 : 2
526 -> 34677 : 10
38896 -> 34582 : 7786
79309 -> 39972 : 15
1060 -> 68301 : 584
56517 -> 15689 : 2
67749 -> 33849 : 20
86274 -> 49051 : 8
93215 -> 4145 : 2
23847 -> 67466 : 30
74624 -> 96555 : 534
14453 -> 4426 : 172
42338 -> 76321 : 2
99458 -> 75250 : 8
39242 -> 28693 : 511
36427 -> 31233 : 1666
37012 -> 37260 : 1
85366 -> 47498 : 135
25380 -> 74006 : 190
14719 -> 94061 : 1
9834 -> 32546 : 18
54450 -> 36010 : 216
5804 -> 19117 : 589
36386 -> 63832 : 38
13280 -> 92357 : 14
98885 -> 53803 : 31
38282 -> 87600 : 39
86787 -> 33535 : 9
29385 -> 74485 : 3
86755 -> 13597 : 14
96555 -> 84185 : 11
2624 -> 97319 : 1
58464 -> 33752 : 22
37222 -> 80048 : 1
33581 -> 53644 : 2
37504 -> 1402 : 2
54666 -> 47856 : 1
78991 -> 87554 : 347
99045 -> 37787 : 219
6414 -> 13669 : 93
64008 -> 84580 : 3
35697 -> 97614 : 2947
35697 -> 2447 : 137
90844 -> 70200 : 22
76807 -> 11922 : 15
2520 -> 95010 : 4
49396 -> 5009 : 39
70093 -> 71421 : 2
78991 -> 24992 : 3
53948 -> 74435 : 4
4589 -> 65918 : 110
45634 -> 32948 : 36
929 -> 59955 : 46
61022 -> 8188 : 61
91730 -> 50682 : 36
45628 -> 35869 : 2
44159 -> 48928 : 91
22003 -> 91380 : 5
19680 -> 47029 : 85
46079 -> 18824 : 1
79007 -> 91932 : 19
86787 -> 44520 : 9
71248 -> 37028 : 11
80663 -> 16590 : 12767
87600 -> 51226 : 26
75250 -> 3531 : 6
13597 -> 72680 : 1
83813 -> 91745 : 14
66970 -> 79505 : 741
34583 -> 39517 : 21
45226 -> 48473 : 12
25808 -> 28445 : 57
51643 -> 28854 : 42
15106 -> 55238 : 13
54182 -> 54380 : 2
45395 -> 51349 : 1
58737 -> 89152 : 30
51139 -> 41126 : 1
56448 -> 20808 : 2
34677 -> 24854 : 9
16590 -> 37465 : 3156
19735 -> 43594 : 1
42427 -> 45707 : 10
71026 -> 56947 : 38
39398 -> 42888 : 245
36427 -> 24395 : 374
10796 -> 43232 : 710
56568 -> 15110 : 3
32095 -> 92282 : 846
95297 -> 88008 : 398
80048 -> 34618 : 1
51139 -> 8760 : 1
44654 -> 55876 : 2799
54957 -> 90493 : 78
32119 -> 9829 : 25
79537 -> 1447 : 4
65927 -> 27712 : 1
51226 -> 70748 : 23
67203 -> 12684 : 438
14750 -> 83715 : 124
39784 -> 51266 : 7
89791 -> 22405 : 1
73763 -> 65928 : 8
39306 -> 6361 : 2
87554 -> 46522 : 24
32514 -> 47542 : 904
34618 -> 23919 : 1
39398 -> 19095 : 7
49396 -> 26872 : 2
98900 -> 20430 : 21
93896 -> 9418 : 3088
78926 -> 36240 : 1
87534 -> 45288 : 15
32119 -> 74657 : 31
2520 -> 45450 : 76
36529 -> 66302 : 243
43614 -> 14629 : 13
39517 -> 27182 : 1
67336 -> 60502 : 3
15514 -> 24292 : 1
73941 -> 23515 : 32
13892 -> 7298 : 1
13280 -> 11633 : 15
31233 -> 63612 : 154
91730 -> 1282 : 2
65561 -> 78504 : 3
76567 -> 21028 : 3
78922 -> 87816 : 2
46522 -> 33506 : 1
39357 -> 34939 : 329
55870 -> 72520 : 4
33001 -> 25226 : 6
76321 -> 15490 : 2
97319 -> 76681 : 1
80313 -> 57796 : 3
45226 -> 74438 : 2
71979 -> 38298 : 54
71248 -> 82728 : 11
83715 -> 17564 : 97
21105 -> 44171 : 76
27126 -> 26613 : 470
31520 -> 94330 : 94
0 -> 89192 : 8016
26555 -> 69694 : 6
65140 -> 58508 : 198
87816 -> 87592 : 1
35869 -> 87266 : 1
91932 -> 45866 : 2
77821 -> 55310 : 1794
99458 -> 92340 : 3
15490 -> 42599 : 1
44337 -> 71624 : 1
73971 -> 58229 : 552
97824 -> 52863 : 18442
55791 -> 25048 : 66
93215 -> 79518 : 7
34192 -> 3994 : 865
34583 -> 64163 : 29
68301 -> 41670 : 371
78504 -> 66991 : 3
26763 -> 49053 : 28
58801 -> 56782 : 6
27608 -> 71961 : 111
16861 -> 76177 : 2
57071 -> 37400 : 1
96822 -> 76014 : 12
66419 -> 75063 : 188
35869 -> 41903 : 1
74438 -> 77413 : 1
55282 -> 13371 : 876
36427 -> 9994 : 83
87266 -> 75282 : 1
49051 -> 17844 : 5
9159 -> 48531 : 2823
76235 -> 96322 : 6
67336 -> 10013 : 9
61022 -> 31119 : 334
10013 -> 7935 : 6
66970 -> 82223 : 244
11527 -> 30093 : 359
65918 -> 90688 : 3
49343 -> 91782 : 2
39517 -> 22918 : 1
61342 -> 51544 : 2
49950 -> 85331 : 3
25879 -> 87379 : 158
35175 -> 56875 : 5
11527 -> 47853 : 4891
75857 -> 8298 : 1
73364 -> 66750 : 338
453 -> 22036 : 13
53803 -> 70538 : 18
9834 -> 87434 : 13
1060 -> 57921 : 404
33849 -> 83811 : 19
74659 -> 93646 : 2
4442 -> 15375 : 1580
92242 -> 60498 : 366
43206 -> 59596 : 6
43594 -> 63106 : 1
77688 -> 59591 : 31
69694 -> 36285 : 3
48301 -> 59510 : 238
89192 -> 38792 : 4820
74659 -> 58742 : 12
36529 -> 24513 : 89
9418 -> 82829 : 1748
42978 -> 57488 : 1
6204 -> 1479 : 52
96822 -> 94669 : 2
43486 -> 61912 : 1
58801 -> 97757 : 10
13669 -> 20357 : 67
33849 -> 7215 : 1
6517 -> 98015 : 23
70990 -> 87989 : 6855
20472 -> 90727 : 247
62863 -> 79231 : 4
80663 -> 16927 : 1111
9834 -> 9187 : 7
54380 -> 76222 : 1
71421 -> 46040 : 1
67875 -> 75873 : 7
10126 -> 47852 : 19
24992 -> 96841 : 2
14318 -> 39994 : 34
98900 -> 72853 : 152
354 -> 30954 : 124
76681 -> 52 : 1
27126 -> 19478 : 1984
25048 -> 89438 : 56
32844 -> 57427 : 817
94061 -> 93539 : 1
28598 -> 65789 : 1
66750 -> 64118 : 70
90574 -> 83726 : 109
72680 -> 27813 : 1
57488 -> 47376 : 1
63702 -> 60970 : 2
13669 -> 6430 : 10
61344 -> 50718 : 15
30954 -> 1235 : 114
32948 -> 37503 : 30
74953 -> 52706 : 1
75857 -> 22599 : 4
70748 -> 88103 : 1
75063 -> 95882 : 133
89152 -> 9023 : 18
31520 -> 30155 : 311
48531 -> 65046 : 43
37503 -> 63238 : 30
54380 -> 8823 : 1
17844 -> 5555 : 1
99028 -> 34397 : 69
12013 -> 6264 : 4
52863 -> 27266 : 1861
4763 -> 33048 : 1
54182 -> 35406 : 1
45866 -> 49784 : 2
60275 -> 87530 : 21
77821 -> 42563 : 1776
16927 -> 72566 : 847
90688 -> 26964 : 1
10126 -> 91947 : 217
83813 -> 9617 : 4
36240 -> 4614 : 1
74006 -> 54985 : 60
89152 -> 46387 : 2
1060 -> 60632 : 18
84660 -> 55568 : 12
53818 -> 72919 : 7
51643 -> 99714 : 8
8830 -> 63423 : 27
28854 -> 7863 : 3
98015 -> 28044 : 4
79518 -> 56350 : 5
23335 -> 9363 : 46
83813 -> 47206 : 5
55781 -> 39271 : 858
15490 -> 64152 : 1
65140 -> 81572 : 157
34939 -> 62281 : 234
30673 -> 36183 : 4
34939 -> 77063 : 87
22405 -> 99258 : 1
28445 -> 64421 : 47
78922 -> 66660 : 3
76807 -> 92170 : 2
72280 -> 25085 : 30
9829 -> 74734 : 25
27608 -> 84652 : 527
71248 -> 22889 : 1
85366 -> 28876 : 43
15375 -> 84839 : 654
39293 -> 34190 : 4
13280 -> 16731 : 20
42037 -> 55842 : 270
62281 -> 76990 : 210
32948 -> 76194 : 6
37787 -> 88029 : 210
30050 -> 11678 : 20
58601 -> 95002 : 1
39994 -> 97370 : 33
4442 -> 87741 : 1461
88008 -> 86046 : 145
57064 -> 22282 : 5565
60498 -> 76735 : 234
33926 -> 17401 : 402
41913 -> 34861 : 50
33262 -> 56716 : 16
16927 -> 90698 : 1
74624 -> 9987 : 218
62253 -> 60663 : 465
76194 -> 14 : 6
14453 -> 52785 : 131
78922 -> 24028 : 5
88103 -> 40649 : 1
85092 -> 19994 : 355
63423 -> 17658 : 6
47442 -> 35324 : 10
55297 -> 78166 : 1
22356 -> 85180 : 8
52706 -> 98690 : 1
5555 -> 945 : 1
32514 -> 12886 : 2568
60325 -> 95811 : 19
72853 -> 21176 : 86
14 -> 51277 : 5
79309 -> 8676 : 5
32705 -> 97545 : 8
78669 -> 21179 : 6
69580 -> 59795 : 160
9617 -> 61751 : 1
26613 -> 47752 : 313
14453 -> 31937 : 722
19095 -> 75944 : 3
28097 -> 48858 : 1
40472 -> 68985 : 20
88773 -> 15898 : 167
21849 -> 93165 : 330
28097 -> 30414 : 1
52863 -> 69407 : 5958
13030 -> 38416 : 644
43442 -> 5806 : 4
28876 -> 54255 : 19
45558 -> 7952 : 7
75203 -> 15890 : 16
7298 -> 29282 : 1
61022 -> 84360 : 12
71038 -> 66688 : 1
79794 -> 466 : 9
39972 -> 46990 : 9
87530 -> 7289 : 7
95002 -> 56735 : 1
57427 -> 82626 : 755
54147 -> 19688 : 2
65918 -> 5055 : 69
24292 -> 36925 : 1
26872 -> 5739 : 2
354 -> 89421 : 13
40417 -> 12366 : 98
99128 -> 4341 : 247
77821 -> 30895 : 166
39271 -> 24015 : 20
97171 -> 12711 : 37
3531 -> 83040 : 6
9159 -> 36030 : 754
21176 -> 42483 : 44
22918 -> 2842 : 1
5739 -> 84414 : 2
88773 -> 83310 : 39
56517 -> 18220 : 2
59795 -> 93529 : 20
54964 -> 84899 : 1
29385 -> 96914 : 15
59596 -> 96378 : 4
34588 -> 39865 : 3
34583 -> 86271 : 1
64970 -> 48635 : 225
91782 -> 5100 : 2
55993 -> 51602 : 2
95297 -> 33254 : 75
68501 -> 68114 : 9
21032 -> 18308 : 719
80313 -> 92181 : 1
21032 -> 48481 : 11
35406 -> 30632 : 1
24513 -> 13679 : 46
65147 -> 43402 : 1
37028 -> 78896 : 1
47856 -> 95811 : 1
48635 -> 50072 : 52
36427 -> 81347 : 19
929 -> 64215 : 36
10126 -> 64167 : 357
25879 -> 98041 : 58
77413 -> 14236 : 1
12684 -> 10650 : 258
76807 -> 11488 : 6
73763 -> 60448 : 7
64008 -> 19910 : 12
3381 -> 94082 : 3
61751 -> 35819 : 1
57796 -> 23739 : 3
27126 -> 15091 : 29
75282 -> 77828 : 1
61680 -> 43210 : 1
65561 -> 43424 : 93
62281 -> 30928 : 11
99128 -> 96279 : 44
38896 -> 54732 : 11
17942 -> 77671 : 5
91380 -> 93742 : 4
87600 -> 37485 : 8
18274 -> 97518 : 251
56517 -> 60316 : 1
2012 -> 85849 : 528
17658 -> 34944 : 5
30155 -> 79069 : 188
99128 -> 77243 : 973
88090 -> 61220 : 114
90698 -> 42358 : 1
73364 -> 75691 : 24
28854 -> 76929 : 11
3348 -> 9068 : 196
78669 -> 40114 : 2
85691 -> 92526 : 4
84360 -> 91642 : 5
85190 -> 37097 : 144
82829 -> 70386 : 1083
87741 -> 2249 : 459
50718 -> 90908 : 8
26763 -> 43066 : 10
45707 -> 28301 : 10
79360 -> 1737 : 2249
30155 -> 75242 : 39
51643 -> 70569 : 35
77828 -> 61375 : 1
40927 -> 63904 : 139
66419 -> 79881 : 6
96408 -> 24203 : 64
80663 -> 46200 : 92
75242 -> 32432 : 12
30414 -> 9994 : 1
30818 -> 59323 : 1
88090 -> 74879 : 88
68162 -> 89789 : 928
74657 -> 84906 : 9
65561 -> 87579 : 35
45639 -> 10248 : 49
13343 -> 55109 : 1
37400 -> 31628 : 1
91745 -> 81565 : 9
59019 -> 59703 : 331
70538 -> 18461 : 11
60970 -> 93342 : 1
45634 -> 35429 : 4
78922 -> 48393 : 2
25808 -> 26138 : 30
9068 -> 73889 : 119
25085 -> 69797 : 15
33506 -> 37134 : 1
12684 -> 18225 : 164
62067 -> 6320 : 158
28876 -> 93451 : 11
87334 -> 40440 : 6
53704 -> 37033 : 67
25085 -> 42981 : 7
10013 -> 57561 : 3
62130 -> 41281 : 162
50632 -> 3790 : 2
5318 -> 75475 : 9
15110 -> 5270 : 2
24854 -> 15352 : 3
48481 -> 53223 : 8
49048 -> 41900 : 1
63904 -> 59199 : 45
51643 -> 76612 : 8
54957 -> 36840 : 227
45639 -> 29266 : 3
49048 -> 76781 : 3
48635 -> 606 : 88
48301 -> 71984 : 240
61344 -> 28066 : 5
91640 -> 48217 : 203
59591 -> 99381 : 1
63612 -> 42060 : 12
70029 -> 16815 : 23
21105 -> 87997 : 35
20357 -> 90091 : 7
14054 -> 45164 : 62
95811 -> 89720 : 9
42998 -> 71203 : 1
60498 -> 24771 : 7
30093 -> 31515 : 329
78669 -> 19600 : 1
24771 -> 2136 : 5
28445 -> 15839 : 9
8708 -> 45534 : 5
31520 -> 91970 : 15
21849 -> 4832 : 7
36285 -> 546 : 2
76807 -> 83333 : 3
3330 -> 55799 : 134
71421 -> 46373 : 1
38896 -> 67541 : 43
93215 -> 57385 : 10
44654 -> 88851 : 849
9186 -> 34839 : 5
98900 -> 46573 : 19
56875 -> 15724 : 3
40417 -> 7142 : 3
96555 -> 36971 : 142
37012 -> 11626 : 1
82626 -> 15414 : 61
57427 -> 72588 : 32
26555 -> 68060 : 2
57064 -> 29988 : 414
36285 -> 43965 : 1
67570 -> 15358 : 13
44551 -> 30904 : 456
70569 -> 92112 : 29
24854 -> 42951 : 5
30928 -> 57865 : 2
99028 -> 55519 : 122
68929 -> 85641 : 3
64008 -> 42414 : 7
23515 -> 59626 : 26
60316 -> 91162 : 1
4614 -> 69904 : 1
50723 -> 49291 : 2
50401 -> 52544 : 150
31289 -> 596 : 6
35697 -> 98357 : 197
66547 -> 38853 : 69
57537 -> 89933 : 2
67466 -> 59230 : 7
57865 -> 9524 : 1
51277 -> 63957 : 5
70029 -> 84011 : 25
56350 -> 82792 : 4
86755 -> 19604 : 125
83715 -> 845 : 11
46990 -> 63262 : 8
84360 -> 98799 : 1
17564 -> 63664 : 91
61912 -> 21334 : 1
30895 -> 62060 : 124
63076 -> 19312 : 72
45288 -> 58864 : 6
