Sender -> Receiver: Amount
3794 -> 37000 : 35
93078 -> 60056 : 1
14639 -> 22965 : 4
77766 -> 67058 : 1
12485 -> 44880 : 96
53918 -> 34673 : 2
67894 -> 37474 : 8492
10522 -> 44046 : 9604
45251 -> 43430 : 9
51732 -> 55218 : 5
58036 -> 82933 : 1
87141 -> 98867 : 2
68598 -> 31087 : 495
74888 -> 4303 : 32
15800 -> 84057 : 2
35812 -> 27731 : 3318
54691 -> 24929 : 1
45251 -> 70552 : 1
56936 -> 44121 : 1
53918 -> 57689 : 1
51857 -> 61170 : 95
64703 -> 61194 : 49
37469 -> 5826 : 3
99048 -> 53637 : 141
31921 -> 40654 : 76
54846 -> 70504 : 6
47193 -> 17953 : 3
10509 -> 20041 : 1
82030 -> 68467 : 9
82202 -> 75926 : 1
59154 -> 36735 : 10
10887 -> 16461 : 5
95782 -> 26402 : 11
38196 -> 16959 : 18
23882 -> 7299 : 23
7612 -> 73621 : 5
10887 -> 99632 : 2
44500 -> 98774 : 30
95615 -> 27599 : 2
18011 -> 35639 : 1
89675 -> 7644 : 1
24929 -> 4444 : 1
62162 -> 75539 : 715
31087 -> 50560 : 171
93962 -> 44399 : 1
98867 -> 32964 : 1
16461 -> 96256 : 2
32170 -> 94566 : 1
79960 -> 15827 : 10453
12828 -> 51035 : 1
48555 -> 32133 : 1952
31087 -> 59640 : 49
54691 -> 90039 : 1
31087 -> 9616 : 123
10887 -> 49658 : 6
12828 -> 48110 : 2
44500 -> 55292 : 2
32964 -> 80222 : 1
49658 -> 74065 : 4
86735 -> 55232 : 7
7723 -> 98354 : 2
87328 -> 20735 : 3
20972 -> 61818 : 1
51035 -> 57209 : 1
40911 -> 85474 : 1
85265 -> 96144 : 51
95782 -> 13461 : 16
43094 -> 66465 : 58
20041 -> 99195 : 1
50560 -> 92745 : 128
70552 -> 84637 : 1
58997 -> 13440 : 18
85474 -> 28617 : 1
46977 -> 12377 : 2
74914 -> 13346 : 253
61055 -> 55485 : 8
2413 -> 61372 : 638
82933 -> 31023 : 1
3794 -> 62194 : 37
11089 -> 62667 : 1
65258 -> 52340 : 4
46977 -> 64105 : 1
62657 -> 72051 : 9
79960 -> 89923 : 783
77500 -> 9674 : 1
35639 -> 66939 : 1
58372 -> 46341 : 1
54088 -> 3078 : 29
13440 -> 22663 : 17
81271 -> 52545 : 5986
10887 -> 80863 : 20
16959 -> 42186 : 10
98354 -> 24376 : 2
44399 -> 87146 : 1
89583 -> 83567 : 1
40654 -> 45402 : 56
73074 -> 89058 : 1130
45251 -> 15827 : 1
62342 -> 22008 : 10716
59640 -> 16478 : 45
67761 -> 15332 : 2
53637 -> 58571 : 121
87146 -> 97220 : 1
26093 -> 58418 : 3
97079 -> 13568 : 36
42186 -> 35312 : 3
13440 -> 37507 : 1
57417 -> 22838 : 1
97079 -> 80179 : 375
53363 -> 86177 : 1155
73621 -> 97891 : 2
72051 -> 33885 : 2
63503 -> 188 : 170
188 -> 13650 : 73
0 -> 76318 : 36170
40654 -> 53187 : 14
22965 -> 25368 : 1
88207 -> 77750 : 2
30570 -> 36962 : 18
55232 -> 34949 : 5
99048 -> 91580 : 3
48092 -> 32432 : 45
65013 -> 98541 : 11
52763 -> 60837 : 3239
62657 -> 30275 : 14
64105 -> 4594 : 1
34768 -> 14702 : 166
84057 -> 62755 : 1
7554 -> 49936 : 4
9616 -> 21363 : 61
31023 -> 68885 : 1
97908 -> 87146 : 484
59094 -> 6670 : 1
80222 -> 43418 : 1
92448 -> 41140 : 2
4953 -> 28383 : 24
61194 -> 83595 : 16
35101 -> 17038 : 46
82030 -> 72878 : 9
68467 -> 25879 : 4
4594 -> 17230 : 1
80485 -> 66092 : 14
10887 -> 87475 : 2
40654 -> 42880 : 5
37469 -> 83254 : 2
59640 -> 82134 : 4
62657 -> 91490 : 12
94566 -> 43169 : 1
12485 -> 44117 : 84
62342 -> 82264 : 78
4303 -> 1752 : 13
48092 -> 24085 : 503
44121 -> 48880 : 1
62342 -> 5485 : 175
12098 -> 77147 : 1
79755 -> 59291 : 4
28383 -> 22155 : 13
85722 -> 71049 : 22
9940 -> 82634 : 36
51857 -> 251 : 2
48629 -> 53266 : 1129
26114 -> 88761 : 2348
67509 -> 392 : 16
74089 -> 28099 : 211
80815 -> 33777 : 1
83272 -> 90394 : 154
98463 -> 82880 : 1
50373 -> 91827 : 1
49714 -> 83787 : 24
14861 -> 27311 : 15
86177 -> 97047 : 888
47219 -> 58421 : 1
21363 -> 90254 : 54
75539 -> 80903 : 50
66092 -> 59177 : 10
96144 -> 93772 : 10
91580 -> 53587 : 3
85265 -> 26485 : 169
83567 -> 62393 : 1
61818 -> 19107 : 1
30275 -> 5632 : 10
20871 -> 73744 : 2
13602 -> 61468 : 10
17953 -> 83175 : 2
54846 -> 47843 : 5
4444 -> 90495 : 1
27599 -> 43877 : 2
48110 -> 42460 : 1
1752 -> 92505 : 10
5304 -> 32839 : 2
5826 -> 49640 : 3
73621 -> 92454 : 1
52763 -> 29898 : 35
50131 -> 82925 : 23
93395 -> 76814 : 4
63503 -> 30465 : 19
26114 -> 44198 : 2139
72172 -> 42062 : 1
57606 -> 67279 : 8
32839 -> 50084 : 1
45402 -> 75468 : 46
7612 -> 4541 : 1
37474 -> 63558 : 2937
2605 -> 95135 : 35
3969 -> 29549 : 194
28383 -> 49323 : 7
48880 -> 81524 : 1
28617 -> 32203 : 1
75926 -> 86881 : 1
51857 -> 98664 : 11
27731 -> 5491 : 2039
41666 -> 50114 : 2
12427 -> 7604 : 1503
49323 -> 54175 : 3
84408 -> 55864 : 1442
32839 -> 89424 : 1
58418 -> 36945 : 2
43094 -> 88868 : 346
62657 -> 57903 : 1
3885 -> 71613 : 88
10530 -> 12114 : 1
85452 -> 63417 : 7
25879 -> 37034 : 3
5632 -> 95900 : 3
14702 -> 53071 : 8
11715 -> 18853 : 18
44198 -> 70986 : 1054
98463 -> 13951 : 1
18011 -> 47750 : 3
17953 -> 96544 : 1
89923 -> 79769 : 380
47843 -> 5282 : 5
28383 -> 67221 : 1
37474 -> 95261 : 1110
37034 -> 25045 : 2
26114 -> 98837 : 104
98664 -> 77111 : 8
45572 -> 50056 : 9
49658 -> 7769 : 1
14861 -> 94374 : 40
7201 -> 32543 : 1
68510 -> 41738 : 97
74065 -> 61323 : 2
7604 -> 42431 : 1226
36735 -> 89108 : 5
83272 -> 94271 : 1
82134 -> 17535 : 1
5344 -> 51638 : 85
74888 -> 9237 : 35
32203 -> 21740 : 1
85722 -> 49292 : 49
63132 -> 85673 : 1
5344 -> 37108 : 22
8940 -> 5873 : 2
15827 -> 50468 : 7792
20735 -> 81841 : 1
41666 -> 5186 : 1
3969 -> 63728 : 1156
25017 -> 62822 : 1
31087 -> 74947 : 1
55218 -> 77829 : 4
44117 -> 57417 : 78
9160 -> 18581 : 1
85816 -> 34490 : 19
67894 -> 85370 : 7272
55864 -> 97878 : 367
92745 -> 73486 : 23
55232 -> 7326 : 2
92757 -> 58883 : 1
48092 -> 91868 : 66
24743 -> 45554 : 2
98541 -> 63116 : 2
9160 -> 88727 : 1
26485 -> 34625 : 159
22569 -> 55990 : 1
55864 -> 24985 : 1013
63558 -> 80240 : 1758
4541 -> 11306 : 1
90254 -> 21576 : 3
58883 -> 7677 : 1
7554 -> 86230 : 7
11715 -> 2672 : 5
17230 -> 207 : 1
50114 -> 97121 : 2
10887 -> 81876 : 2
3885 -> 63273 : 4
86881 -> 50515 : 1
24985 -> 48781 : 533
70986 -> 64198 : 204
58418 -> 60700 : 1
27311 -> 89341 : 2
207 -> 86075 : 1
76040 -> 3027 : 6
18011 -> 59957 : 1
42186 -> 68101 : 3
44880 -> 41569 : 78
16959 -> 24169 : 3
27731 -> 2717 : 118
75539 -> 98855 : 141
65013 -> 16871 : 13
4953 -> 82912 : 46
70504 -> 50436 : 5
59957 -> 49535 : 1
9074 -> 71592 : 269
41350 -> 77702 : 149
91490 -> 53464 : 11
72878 -> 54566 : 3
48791 -> 79386 : 232
7612 -> 78407 : 1
89058 -> 85132 : 944
65681 -> 78241 : 11
95782 -> 26120 : 1
38263 -> 2108 : 28
53266 -> 25730 : 571
46341 -> 62860 : 1
94271 -> 89028 : 1
48781 -> 16420 : 446
53187 -> 27041 : 1
98855 -> 79491 : 127
50515 -> 30147 : 1
40654 -> 53058 : 1
50084 -> 70120 : 1
56512 -> 62131 : 4000
5186 -> 92630 : 1
27041 -> 76177 : 1
53187 -> 90680 : 12
29549 -> 95510 : 36
98664 -> 33477 : 1
14861 -> 57291 : 8
50468 -> 26602 : 5896
34949 -> 54629 : 4
84408 -> 40475 : 540
62755 -> 85814 : 1
10538 -> 38552 : 1
93772 -> 44909 : 4
60056 -> 68177 : 1
40115 -> 21546 : 1
81271 -> 99292 : 62
89058 -> 67297 : 28
89108 -> 64956 : 2
30465 -> 16058 : 3
79386 -> 4256 : 225
62194 -> 29180 : 27
84240 -> 62692 : 29
81271 -> 58252 : 17
57417 -> 69851 : 20
74914 -> 11331 : 54
251 -> 91332 : 1
71049 -> 85551 : 10
23464 -> 96926 : 10
22155 -> 36624 : 5
69851 -> 91715 : 4
75539 -> 78740 : 142
73621 -> 74494 : 1
24085 -> 23528 : 377
66465 -> 1234 : 16
69144 -> 32085 : 28
75539 -> 79426 : 186
12485 -> 835 : 14
57291 -> 32538 : 8
74888 -> 71001 : 1
68467 -> 40254 : 1
77111 -> 13856 : 2
49936 -> 45274 : 2
20155 -> 18822 : 79
79386 -> 81341 : 2
22663 -> 49643 : 7
14559 -> 90884 : 29
78241 -> 30977 : 3
92745 -> 82331 : 55
95510 -> 1624 : 31
48791 -> 90536 : 674
20735 -> 79747 : 1
53637 -> 45196 : 6
49714 -> 54240 : 22
56512 -> 63610 : 1319
34490 -> 13020 : 15
43418 -> 4238 : 1
57689 -> 42128 : 1
40479 -> 16458 : 1
49936 -> 71049 : 2
59154 -> 81436 : 6
65195 -> 60396 : 8514
22155 -> 7504 : 3
49658 -> 20640 : 1
58571 -> 30053 : 16
63503 -> 22189 : 53
54088 -> 14963 : 24
22838 -> 27463 : 1
91868 -> 26320 : 43
7299 -> 11218 : 17
75539 -> 22979 : 190
66939 -> 27109 : 1
6670 -> 46389 : 1
32133 -> 66686 : 11
95261 -> 71482 : 516
98774 -> 91195 : 19
61194 -> 69454 : 2
28099 -> 37685 : 211
12427 -> 55775 : 758
84217 -> 21752 : 1
97908 -> 51053 : 7
67221 -> 36119 : 1
13856 -> 71073 : 2
22008 -> 5703 : 8565
61170 -> 94431 : 55
50056 -> 73799 : 9
7723 -> 69895 : 1
85370 -> 93547 : 3520
61170 -> 37719 : 5
49714 -> 45414 : 9
80903 -> 90426 : 31
45274 -> 83195 : 2
55775 -> 66852 : 469
25879 -> 26108 : 1
34514 -> 91664 : 719
71001 -> 93930 : 1
2605 -> 90936 : 7
35812 -> 64067 : 4201
23528 -> 93786 : 185
55864 -> 66795 : 6
37507 -> 79319 : 1
48629 -> 37589 : 2728
89341 -> 89033 : 1
92505 -> 55743 : 2
95803 -> 9510 : 440
48092 -> 74776 : 307
88868 -> 95435 : 252
12828 -> 82920 : 1
91715 -> 91635 : 4
62692 -> 69669 : 7
36624 -> 35439 : 2
34514 -> 7907 : 240
54566 -> 8334 : 2
63503 -> 37073 : 8
24085 -> 26989 : 94
91868 -> 85155 : 10
12207 -> 84549 : 1
63273 -> 36195 : 3
12427 -> 49184 : 43
34673 -> 36063 : 2
25017 -> 96484 : 2
74776 -> 49296 : 220
12485 -> 55976 : 4
66852 -> 19430 : 467
65195 -> 91769 : 12426
55743 -> 48777 : 1
81841 -> 51308 : 1
49184 -> 46713 : 20
14963 -> 67809 : 17
188 -> 86164 : 11
67934 -> 40501 : 559
11218 -> 16960 : 10
75539 -> 31943 : 1
53587 -> 94825 : 2
51308 -> 81294 : 1
97891 -> 25776 : 1
57903 -> 45029 : 1
48791 -> 68757 : 10
83254 -> 50652 : 2
26485 -> 84830 : 5
26320 -> 28571 : 23
30275 -> 25601 : 4
82925 -> 85373 : 18
62822 -> 29475 : 1
21752 -> 12814 : 1
30147 -> 74522 : 1
23882 -> 26228 : 2
13020 -> 57954 : 2
32543 -> 97864 : 1
90495 -> 7566 : 1
93078 -> 27838 : 2
95135 -> 73808 : 6
13020 -> 70777 : 10
73621 -> 56453 : 1
91664 -> 2117 : 477
93930 -> 32325 : 1
54566 -> 57569 : 1
66261 -> 35309 : 2
60396 -> 87556 : 8010
71592 -> 71309 : 21
17255 -> 66199 : 1
24743 -> 59243 : 1
25045 -> 83310 : 2
90394 -> 50544 : 132
89341 -> 58145 : 1
43877 -> 62276 : 1
80240 -> 29708 : 513
24169 -> 42511 : 1
57569 -> 4465 : 1
53464 -> 68481 : 3
79747 -> 76520 : 1
31921 -> 32403 : 2
99048 -> 33823 : 8
40501 -> 42769 : 193
83175 -> 63960 : 2
26108 -> 48146 : 1
81294 -> 65427 : 1
47750 -> 37999 : 2
95261 -> 35356 : 17
11306 -> 49053 : 1
42128 -> 49137 : 1
69829 -> 72138 : 7
84549 -> 97611 : 1
21763 -> 68819 : 5
32133 -> 16228 : 1219
98855 -> 25416 : 3
68101 -> 69428 : 3
14963 -> 82216 : 7
32432 -> 42211 : 14
5304 -> 10619 : 14
49643 -> 45344 : 1
29708 -> 29811 : 271
3027 -> 65058 : 6
48146 -> 49149 : 1
92745 -> 97314 : 49
76520 -> 93400 : 1
15827 -> 68561 : 804
93400 -> 44330 : 1
86422 -> 69236 : 1
63610 -> 74845 : 267
22663 -> 28860 : 1
47490 -> 76988 : 6418
85265 -> 48142 : 32
49487 -> 39908 : 5
11218 -> 49434 : 7
20155 -> 30280 : 278
22189 -> 4297 : 14
49643 -> 57442 : 2
30633 -> 85071 : 3
57954 -> 93350 : 2
92630 -> 7677 : 1
82925 -> 31434 : 5
61323 -> 56951 : 2
26120 -> 74424 : 1
65427 -> 34454 : 1
85814 -> 75924 : 1
70777 -> 11057 : 9
50436 -> 84715 : 1
74089 -> 48375 : 40
7894 -> 77723 : 175397
71309 -> 39315 : 3
66092 -> 25135 : 2
54846 -> 54952 : 1
92087 -> 10575 : 1
32403 -> 60542 : 2
89424 -> 42306 : 1
42880 -> 82401 : 3
17255 -> 63050 : 1
7644 -> 18968 : 1
82880 -> 22866 : 1
35356 -> 1057 : 6
50436 -> 9115 : 4
49640 -> 31557 : 3
49487 -> 2568 : 1
38552 -> 93943 : 1
89108 -> 41969 : 1
16058 -> 35767 : 2
251 -> 68816 : 1
99292 -> 159 : 48
48110 -> 71480 : 1
2108 -> 21337 : 7
82216 -> 48094 : 6
37474 -> 59825 : 4267
35767 -> 40299 : 1
62860 -> 75510 : 1
74888 -> 49344 : 1
55194 -> 22936 : 9
4256 -> 68277 : 206
8334 -> 18197 : 1
91635 -> 24915 : 1
25371 -> 32826 : 1
63273 -> 52043 : 1
55485 -> 13404 : 4
18581 -> 98640 : 1
49434 -> 73765 : 1
56951 -> 81393 : 2
835 -> 83691 : 4
93350 -> 56594 : 2
49137 -> 19144 : 1
31434 -> 52607 : 1
188 -> 10185 : 26
55218 -> 30183 : 1
80179 -> 50490 : 62
52607 -> 39517 : 1
78407 -> 16038 : 1
83196 -> 64525 : 114
82264 -> 16108 : 75
92454 -> 7173 : 1
16420 -> 60600 : 77
63050 -> 91710 : 1
25730 -> 43678 : 26
32325 -> 10346 : 1
67894 -> 22141 : 5057
60396 -> 25367 : 222
45196 -> 63556 : 1
47758 -> 93077 : 3544
49323 -> 87198 : 1
19218 -> 82080 : 1
58571 -> 25746 : 70
73799 -> 63705 : 1
28571 -> 20955 : 5
5344 -> 94103 : 28
13346 -> 48222 : 100
53187 -> 46805 : 1
2717 -> 93392 : 2
69236 -> 81372 : 1
12114 -> 60401 : 1
18684 -> 51668 : 2
7604 -> 79863 : 202
52373 -> 92207 : 3
65195 -> 20066 : 3253
90680 -> 69166 : 2
21576 -> 39079 : 2
16478 -> 82059 : 41
18011 -> 61997 : 1
22979 -> 29845 : 132
65195 -> 68199 : 1388
48781 -> 44027 : 52
71592 -> 58331 : 154
92745 -> 13886 : 1
71309 -> 35426 : 1
41969 -> 73708 : 1
11331 -> 42279 : 53
89923 -> 70773 : 168
16461 -> 90118 : 3
90118 -> 38125 : 1
48222 -> 3803 : 28
97864 -> 36447 : 1
82634 -> 29412 : 18
58722 -> 72579 : 12
85373 -> 65851 : 8
12485 -> 40454 : 1
85155 -> 22165 : 7
48869 -> 68100 : 2
42279 -> 38117 : 50
44880 -> 84160 : 12
82264 -> 92852 : 1
11331 -> 2414 : 1
72138 -> 4481 : 7
33885 -> 20686 : 1
13568 -> 82214 : 22
60542 -> 60396 : 1
9074 -> 34777 : 411
22008 -> 88187 : 1823
74522 -> 26779 : 1
84057 -> 59805 : 1
2414 -> 467 : 1
76177 -> 68158 : 1
68158 -> 62026 : 1
2117 -> 85835 : 276
39315 -> 54266 : 1
15827 -> 3009 : 1023
73808 -> 87971 : 5
18197 -> 36432 : 1
22155 -> 15888 : 1
47661 -> 80922 : 1
32133 -> 13632 : 636
21763 -> 54381 : 1
36432 -> 14894 : 1
16960 -> 80885 : 5
60265 -> 42132 : 24
25601 -> 39575 : 1
8334 -> 61291 : 1
34949 -> 34796 : 1
85132 -> 52084 : 86
61194 -> 68052 : 2
26114 -> 94378 : 464
14861 -> 27376 : 1
2605 -> 74992 : 5
14702 -> 79762 : 68
85835 -> 91523 : 216
84637 -> 89524 : 1
32538 -> 73105 : 5
85370 -> 39780 : 1827
50468 -> 60409 : 50
27109 -> 19452 : 1
69166 -> 35904 : 2
96544 -> 34513 : 1
63417 -> 15982 : 5
70842 -> 99800 : 36
37999 -> 25362 : 1
467 -> 93730 : 1
42306 -> 3472 : 1
36447 -> 25470 : 1
3969 -> 33187 : 148
22979 -> 66687 : 23
85452 -> 99613 : 7
45344 -> 50519 : 1
42062 -> 6293 : 1
66686 -> 35737 : 10
3009 -> 60015 : 797
82059 -> 44666 : 34
33823 -> 70041 : 4
65681 -> 39210 : 1
89108 -> 73420 : 2
88761 -> 77374 : 2206
81341 -> 31960 : 2
74065 -> 51391 : 1
53266 -> 5864 : 250
90118 -> 71013 : 2
80863 -> 55295 : 4
58421 -> 3141 : 1
4256 -> 25779 : 10
79755 -> 75781 : 1
54381 -> 36914 : 1
2108 -> 64862 : 9
22663 -> 58676 : 7
93730 -> 89666 : 1
15800 -> 89038 : 1
54629 -> 22360 : 2
29845 -> 22747 : 27
64198 -> 57273 : 193
25362 -> 13080 : 1
69851 -> 24839 : 9
68988 -> 39018 : 2
7173 -> 12153 : 1
93943 -> 30580 : 1
30570 -> 84165 : 256
77723 -> 26295 : 60162
32133 -> 69856 : 26
33885 -> 63739 : 1
92207 -> 9444 : 2
39575 -> 74320 : 1
93772 -> 15655 : 6
70777 -> 16644 : 1
13650 -> 70428 : 7
11802 -> 9146 : 282
47490 -> 7170 : 968
41569 -> 29986 : 51
26295 -> 37756 : 47248
30280 -> 90435 : 171
61291 -> 78264 : 1
37719 -> 62478 : 5
48222 -> 2392 : 33
91664 -> 74300 : 37
24169 -> 60322 : 2
54629 -> 65803 : 1
30580 -> 97659 : 1
59805 -> 13233 : 1
29898 -> 57213 : 13
26114 -> 81409 : 6
36945 -> 14208 : 2
57273 -> 11107 : 169
93077 -> 24222 : 130
68757 -> 13256 : 8
29986 -> 96948 : 24
66687 -> 33195 : 3
4256 -> 56238 : 9
73486 -> 69767 : 23
91664 -> 36758 : 197
45572 -> 33347 : 31
61997 -> 7304 : 1
73074 -> 79149 : 2277
89033 -> 29695 : 1
57442 -> 60504 : 2
53058 -> 76384 : 1
35309 -> 67531 : 1
63728 -> 90794 : 1000
16420 -> 45234 : 39
46713 -> 62184 : 4
41140 -> 88738 : 1
12814 -> 30101 : 1
16959 -> 99052 : 5
20955 -> 43758 : 2
96926 -> 56255 : 10
42880 -> 2094 : 1
68199 -> 9315 : 891
39780 -> 46498 : 963
29986 -> 43538 : 21
45414 -> 97742 : 9
67809 -> 77542 : 5
97047 -> 29638 : 214
85816 -> 38782 : 5
37000 -> 8997 : 10
83195 -> 98747 : 2
66092 -> 85687 : 2
87475 -> 24620 : 1
20155 -> 87090 : 14
99800 -> 83846 : 13
91523 -> 86851 : 143
40254 -> 57000 : 1
79149 -> 37191 : 1460
4481 -> 16837 : 1
62393 -> 96333 : 1
27731 -> 9460 : 1103
35439 -> 69960 : 1
79478 -> 29798 : 1
85722 -> 54500 : 11
97659 -> 1263 : 1
3141 -> 35549 : 1
61194 -> 17281 : 13
14559 -> 14155 : 2
69428 -> 31853 : 1
67279 -> 94100 : 7
34514 -> 66304 : 7
47917 -> 26334 : 1
97121 -> 58484 : 1
37668 -> 8643 : 1470
53637 -> 23491 : 14
45029 -> 99733 : 1
85370 -> 76783 : 930
34711 -> 4751 : 13
83196 -> 56734 : 8
60700 -> 55333 : 1
81876 -> 48056 : 2
159 -> 78551 : 23
22747 -> 1834 : 7
91490 -> 74505 : 1
25135 -> 33597 : 2
53071 -> 48239 : 7
93786 -> 1591 : 48
4303 -> 59800 : 7
4238 -> 39182 : 1
