Sender -> Receiver: Amount
4103 -> 398 : 265
5410 -> 2095 : 3
9534 -> 5160 : 2
9346 -> 5624 : 60
2579 -> 4957 : 4
848 -> 8495 : 165
8965 -> 5626 : 2
1986 -> 8232 : 29
1033 -> 7246 : 84
1986 -> 3560 : 139
2207 -> 4710 : 706
2095 -> 154 : 2
821 -> 1149 : 233
888 -> 4911 : 1
9273 -> 5760 : 89
3377 -> 3200 : 3
6090 -> 3988 : 1
9731 -> 9162 : 32
2658 -> 9670 : 14538
6895 -> 6267 : 22
7465 -> 485 : 656
7465 -> 1095 : 1011
4313 -> 6134 : 22
5409 -> 9569 : 7718
99 -> 1707 : 3
3436 -> 718 : 11
1747 -> 1689 : 567
6419 -> 2522 : 17
9643 -> 4101 : 854
2522 -> 5758 : 4
4108 -> 2811 : 5158
4822 -> 5660 : 2
1986 -> 8149 : 45
1033 -> 1815 : 74
4587 -> 1859 : 434
2951 -> 7250 : 6820
1693 -> 8801 : 1
3173 -> 7971 : 3
4911 -> 4251 : 1
9017 -> 9204 : 493
3560 -> 7626 : 133
636 -> 6431 : 1
6145 -> 6715 : 40
137 -> 3275 : 849
1246 -> 9833 : 86
9321 -> 453 : 3001
1866 -> 8738 : 18
8581 -> 2239 : 11
2811 -> 6115 : 5045
2207 -> 8263 : 531
3040 -> 3649 : 3
5545 -> 4449 : 6
6145 -> 6906 : 1
2207 -> 1668 : 40
4449 -> 5457 : 5
5556 -> 2932 : 26
7312 -> 9080 : 14256
2322 -> 6015 : 6
6485 -> 6393 : 1140
6245 -> 727 : 21
985 -> 7368 : 39
1781 -> 2689 : 1
5854 -> 1512 : 1
2689 -> 7669 : 1
3039 -> 9737 : 19
585 -> 1496 : 1407
569 -> 3816 : 90
4989 -> 6001 : 177
821 -> 1861 : 104
7626 -> 86 : 79
585 -> 6049 : 135
1859 -> 4887 : 176
1517 -> 8702 : 36
6267 -> 5702 : 1
2295 -> 622 : 1
2951 -> 6064 : 2424
7246 -> 7147 : 32
622 -> 449 : 1
9163 -> 8465 : 8
4101 -> 5728 : 614
8303 -> 3646 : 1347
4937 -> 7585 : 4
9731 -> 458 : 3
821 -> 3675 : 148
4887 -> 1647 : 9
1069 -> 2238 : 5
636 -> 8655 : 1
7071 -> 7458 : 34004
398 -> 9168 : 168
517 -> 6558 : 1193
9731 -> 1690 : 2
1512 -> 2325 : 1
6064 -> 3014 : 760
2658 -> 8903 : 14044
2322 -> 4608 : 1
9025 -> 6896 : 23
4603 -> 336 : 767
518 -> 4967 : 2
6558 -> 6674 : 1046
336 -> 7450 : 328
1440 -> 5954 : 36
4313 -> 3157 : 8
2792 -> 7930 : 810
8149 -> 9308 : 39
9833 -> 9352 : 82
821 -> 107 : 37
4967 -> 6133 : 1
1689 -> 2848 : 527
2848 -> 536 : 90
1342 -> 6755 : 1
5457 -> 7439 : 3
1095 -> 5623 : 97
1075 -> 8742 : 205
7669 -> 1774 : 1
5840 -> 5105 : 5
4101 -> 3605 : 198
86 -> 6136 : 72
6115 -> 1612 : 5988
9025 -> 8800 : 208
8070 -> 8461 : 2
3427 -> 8691 : 28734
7337 -> 7068 : 113
6245 -> 5140 : 138
1690 -> 716 : 2
1986 -> 1823 : 27
1866 -> 9253 : 35
7287 -> 5404 : 1
2811 -> 7308 : 33
9643 -> 1555 : 4
2322 -> 1660 : 2
1815 -> 7129 : 48
5954 -> 3856 : 19
8660 -> 7410 : 1856
6715 -> 7797 : 39
9308 -> 5779 : 1
9253 -> 7904 : 21
9710 -> 4507 : 778
1612 -> 117 : 3721
8965 -> 8765 : 6
1647 -> 5987 : 2
3146 -> 9172 : 4
7474 -> 3614 : 83
5758 -> 7460 : 4
569 -> 6870 : 23
1555 -> 6488 : 1
1495 -> 4141 : 1
9639 -> 5456 : 449
8461 -> 9030 : 2
5457 -> 4196 : 1
6049 -> 9430 : 72
2095 -> 7159 : 1
3014 -> 7938 : 27
2207 -> 6234 : 563
1899 -> 9917 : 2863
8014 -> 6918 : 83
3673 -> 6410 : 877
4989 -> 9733 : 768
5954 -> 5450 : 16
1747 -> 5112 : 273
536 -> 749 : 11
4967 -> 6580 : 1
4733 -> 9238 : 51
6001 -> 9194 : 123
6267 -> 3333 : 5
449 -> 5019 : 1
2579 -> 1813 : 201
8014 -> 2544 : 14
8232 -> 787 : 17
1592 -> 1428 : 2
5954 -> 6942 : 1
4822 -> 5722 : 2
1342 -> 4570 : 2
7624 -> 9016 : 5
3565 -> 1362 : 4254
4805 -> 430 : 83
7246 -> 9916 : 25
5624 -> 3381 : 3
3440 -> 9737 : 300
9030 -> 1513 : 1
9251 -> 5597 : 61
9321 -> 4493 : 394
5140 -> 6130 : 65
9737 -> 6719 : 135
9731 -> 6941 : 1
2465 -> 3884 : 1198
5410 -> 1313 : 1
9639 -> 292 : 21
5140 -> 1860 : 50
3817 -> 4847 : 80
9226 -> 6099 : 958
3563 -> 8190 : 34
2207 -> 6393 : 97
5779 -> 3811 : 1
4887 -> 6307 : 92
5227 -> 3525 : 1064
5528 -> 4529 : 7
2848 -> 9389 : 131
5325 -> 1171 : 45
1866 -> 5629 : 30
9163 -> 6308 : 2
5556 -> 1663 : 9
6530 -> 5701 : 41372
5556 -> 8772 : 10
2500 -> 4172 : 45
8765 -> 5722 : 3
6410 -> 4806 : 877
453 -> 5737 : 543
2718 -> 4396 : 1220
102 -> 9894 : 1320
848 -> 9524 : 181
4710 -> 6470 : 325
1555 -> 4848 : 3
2951 -> 3535 : 687
8459 -> 1711 : 118
6393 -> 4496 : 826
3817 -> 9543 : 2887
6308 -> 4864 : 2
4493 -> 6825 : 326
6133 -> 3728 : 1
8765 -> 364 : 2
9543 -> 5574 : 1911
9937 -> 8205 : 1056
3816 -> 6097 : 32
3220 -> 7000 : 203
86 -> 8982 : 6
8070 -> 2419 : 1
1495 -> 3006 : 1
7312 -> 2126 : 250
8554 -> 4126 : 122
7978 -> 3189 : 333
4864 -> 8446 : 1
3041 -> 9764 : 375
7967 -> 7764 : 51
7624 -> 165 : 19
9710 -> 307 : 25
9194 -> 9902 : 14
5439 -> 686 : 15292
8724 -> 1207 : 5
7246 -> 2727 : 20
4141 -> 1265 : 1
1171 -> 9630 : 22
7450 -> 1714 : 222
3157 -> 4009 : 5
208 -> 5513 : 1044
6635 -> 8038 : 1357
1747 -> 1054 : 155
7450 -> 1938 : 78
9168 -> 479 : 133
9389 -> 1895 : 115
1647 -> 2527 : 5
3565 -> 8152 : 217
5626 -> 3192 : 1
5450 -> 1595 : 12
5227 -> 2853 : 18
4449 -> 7853 : 1
5140 -> 7668 : 27
8702 -> 1574 : 19
3856 -> 2109 : 19
8742 -> 9278 : 180
7764 -> 9003 : 32
2792 -> 7854 : 1300
8252 -> 5805 : 873
8149 -> 5974 : 5
2848 -> 5627 : 14
4529 -> 8864 : 3
4864 -> 9618 : 1
7474 -> 1545 : 3
6674 -> 745 : 213
117 -> 6973 : 307
3173 -> 5936 : 2
4710 -> 3605 : 197
1711 -> 4293 : 115
6870 -> 3163 : 6
6001 -> 1705 : 44
948 -> 5728 : 24
4396 -> 1506 : 172
5623 -> 8838 : 70
1815 -> 258 : 13
8477 -> 2011 : 161
7967 -> 9286 : 53
8702 -> 9311 : 3
8691 -> 9375 : 5393
6530 -> 1057 : 10084
3614 -> 8662 : 53
485 -> 2139 : 72
6419 -> 3044 : 277
3691 -> 456 : 21
4210 -> 8498 : 6711
3264 -> 3107 : 1881
172 -> 6229 : 1
6535 -> 5644 : 89
4929 -> 8878 : 35
7012 -> 2872 : 17
1860 -> 8261 : 21
8801 -> 9277 : 1
1859 -> 4528 : 91
117 -> 1445 : 1705
3436 -> 5935 : 12
1057 -> 8306 : 4804
749 -> 4525 : 5
292 -> 5101 : 2
3220 -> 8575 : 32
4507 -> 3265 : 153
9543 -> 9945 : 531
8205 -> 2245 : 315
8446 -> 1706 : 1
1595 -> 7892 : 2
5722 -> 4351 : 2
479 -> 2930 : 110
1866 -> 1204 : 18
5840 -> 4319 : 33
9569 -> 7307 : 984
6470 -> 6337 : 252
3040 -> 6000 : 6
5840 -> 2514 : 5
9017 -> 2138 : 405
6488 -> 5149 : 1
4126 -> 8455 : 116
9253 -> 1554 : 2
1660 -> 3234 : 1
3817 -> 5675 : 300
7764 -> 8728 : 14
7668 -> 3385 : 16
607 -> 5008 : 765
1859 -> 91 : 97
2718 -> 6136 : 107
1402 -> 5731 : 1
4822 -> 3876 : 12
4587 -> 128 : 1006
1706 -> 6406 : 1
5683 -> 173 : 5448
607 -> 8871 : 472
9670 -> 5212 : 13288
5556 -> 9725 : 150
686 -> 5936 : 3062
398 -> 1629 : 16
5140 -> 2693 : 2
107 -> 9123 : 1693
6755 -> 7459 : 1
117 -> 9871 : 418
6267 -> 3158 : 12
450 -> 4384 : 267
4126 -> 8282 : 4
4009 -> 4595 : 2
6115 -> 6248 : 1327
3817 -> 1196 : 191
3535 -> 7989 : 394
7858 -> 874 : 791
2930 -> 8263 : 62
4108 -> 5726 : 2450
518 -> 8042 : 2
221 -> 3544 : 422
9733 -> 7519 : 521
9670 -> 7634 : 951
1196 -> 6061 : 39
8878 -> 2895 : 12
9251 -> 8175 : 113
1660 -> 5356 : 1
102 -> 9449 : 83
336 -> 3011 : 224
6431 -> 5623 : 1
1899 -> 6785 : 9
4103 -> 7125 : 117
4384 -> 9977 : 120
4710 -> 8166 : 148
6273 -> 1929 : 7
5243 -> 2057 : 7281
948 -> 3618 : 7
1402 -> 4408 : 72
4101 -> 3270 : 30
9286 -> 4444 : 52
9733 -> 1839 : 154
907 -> 2012 : 87
6406 -> 5064 : 1
113 -> 2913 : 5
7460 -> 6666 : 3
1319 -> 7876 : 2416
7634 -> 1822 : 839
9894 -> 6127 : 1076
9172 -> 2154 : 2
4384 -> 1835 : 56
1075 -> 4724 : 3
6000 -> 8462 : 6
7797 -> 5367 : 22
1481 -> 1643 : 3
6097 -> 8362 : 3
5556 -> 918 : 12
4595 -> 867 : 2
9463 -> 27 : 2
7308 -> 8996 : 16
5623 -> 1085 : 10
6001 -> 2320 : 7
3544 -> 6738 : 49
307 -> 1220 : 11
5101 -> 6664 : 1
9833 -> 3770 : 3
3525 -> 131 : 279
9710 -> 9966 : 84
7971 -> 9222 : 3
6666 -> 350 : 2
173 -> 6544 : 245
3525 -> 9416 : 676
6895 -> 5988 : 6
9725 -> 2571 : 131
3440 -> 7060 : 40
8152 -> 4218 : 122
1861 -> 8701 : 14
6064 -> 4088 : 453
8282 -> 7752 : 1
8263 -> 7701 : 200
2172 -> 9836 : 3
7853 -> 2058 : 1
1054 -> 9257 : 34
6001 -> 9007 : 2
6535 -> 5660 : 90
1647 -> 4008 : 1
1402 -> 4983 : 9
8152 -> 9432 : 4
479 -> 3172 : 10
9025 -> 9115 : 69
4108 -> 406 : 82
2238 -> 5675 : 2
9375 -> 116 : 5360
102 -> 2189 : 243
8903 -> 1596 : 6391
9123 -> 5747 : 543
8965 -> 863 : 1
3381 -> 9279 : 3
3014 -> 4544 : 675
9278 -> 6669 : 128
6558 -> 5565 : 18
4319 -> 5186 : 31
6600 -> 3274 : 120
1612 -> 1677 : 1928
6127 -> 3131 : 756
8738 -> 492 : 18
4210 -> 1475 : 2561
6419 -> 7446 : 2
727 -> 6555 : 1
2571 -> 9324 : 130
9194 -> 137 : 65
7147 -> 7869 : 29
1774 -> 4844 : 1
8166 -> 6696 : 48
5186 -> 6525 : 13
5019 -> 9165 : 1
1196 -> 8676 : 7
3646 -> 5450 : 948
5597 -> 4644 : 6
5675 -> 9104 : 260
1618 -> 9156 : 32
8306 -> 2035 : 1009
9222 -> 241 : 3
4115 -> 4878 : 5
6942 -> 5504 : 1
2012 -> 4492 : 37
686 -> 7447 : 14
208 -> 1595 : 295
7701 -> 3218 : 150
1596 -> 302 : 4312
6580 -> 967 : 1
7071 -> 7986 : 8319
9204 -> 425 : 167
9016 -> 2075 : 5
4957 -> 7524 : 2
5140 -> 8596 : 3
9916 -> 4475 : 4
8554 -> 57 : 184
8175 -> 271 : 49
1663 -> 4857 : 1
4103 -> 956 : 211
221 -> 3189 : 23
3614 -> 2159 : 5
8691 -> 3238 : 10116
4844 -> 907 : 1
8282 -> 5010 : 3
1496 -> 3421 : 946
5367 -> 9767 : 1
6785 -> 1601 : 4
1707 -> 2484 : 2
9917 -> 7961 : 1902
569 -> 8159 : 116
1207 -> 3460 : 1
5565 -> 1648 : 16
7071 -> 1893 : 3335
3189 -> 9098 : 346
1246 -> 5349 : 38
5409 -> 3992 : 35
7450 -> 8167 : 23
4103 -> 8401 : 51
7129 -> 44 : 28
3436 -> 1172 : 4
9454 -> 919 : 49
7439 -> 5246 : 2
8261 -> 7164 : 13
117 -> 4652 : 1215
1601 -> 4815 : 1
2172 -> 1699 : 1
2745 -> 4025 : 1
4983 -> 6682 : 8
1161 -> 4303 : 3184
2011 -> 6206 : 142
3333 -> 1941 : 1
8765 -> 8822 : 1
3427 -> 6028 : 47385
6530 -> 236 : 26357
8190 -> 3629 : 4
5409 -> 7730 : 23
6870 -> 2074 : 16
1867 -> 6427 : 530
4857 -> 8494 : 1
1545 -> 7145 : 2
8996 -> 5154 : 14
8676 -> 5106 : 6
6485 -> 1603 : 2065
2930 -> 8732 : 28
517 -> 9088 : 3200
867 -> 4904 : 2
2322 -> 1695 : 1
5728 -> 4284 : 615
9836 -> 4982 : 1
8903 -> 2607 : 200
128 -> 5714 : 104
2238 -> 2787 : 1
2320 -> 2664 : 4
8742 -> 3147 : 6
1866 -> 247 : 14
4196 -> 881 : 1
9123 -> 6624 : 1147
9744 -> 9695 : 1199
945 -> 3251 : 7
8459 -> 4901 : 36
2848 -> 6250 : 286
6229 -> 7552 : 1
3385 -> 8640 : 3
585 -> 5485 : 75
1720 -> 5656 : 16
5349 -> 5223 : 2
8465 -> 5457 : 70
569 -> 8331 : 167
7961 -> 6219 : 159
9917 -> 24 : 343
5010 -> 2903 : 1
5409 -> 2954 : 22
8501 -> 5703 : 36
6558 -> 3601 : 71
2269 -> 3995 : 1650
3385 -> 9926 : 11
4652 -> 8865 : 358
2139 -> 2747 : 10
3525 -> 1593 : 52
5504 -> 7835 : 1
8501 -> 4644 : 5
727 -> 5727 : 3
7835 -> 8813 : 1
456 -> 4249 : 15
5656 -> 6413 : 5
1618 -> 5793 : 9
4805 -> 128 : 13
7459 -> 338 : 1
1207 -> 674 : 3
5992 -> 6355 : 1387
2154 -> 6304 : 1
350 -> 8785 : 2
3265 -> 4621 : 144
9937 -> 8825 : 835
7368 -> 9365 : 19
8702 -> 987 : 9
5556 -> 8903 : 3
1618 -> 999 : 3
5597 -> 8359 : 45
172 -> 5410 : 43
6696 -> 6097 : 23
271 -> 6024 : 33
86 -> 2241 : 1
3275 -> 1431 : 780
7585 -> 3413 : 1
2478 -> 581 : 4706
5010 -> 6816 : 2
3728 -> 1902 : 1
2035 -> 1500 : 757
8864 -> 4917 : 3
5370 -> 2886 : 1450
3147 -> 7974 : 5
1695 -> 9744 : 1
3673 -> 9248 : 44
3270 -> 1299 : 21
5722 -> 5444 : 2
1319 -> 5098 : 669
9916 -> 2561 : 17
7458 -> 8681 : 33562
221 -> 901 : 43
993 -> 6314 : 344
5556 -> 1691 : 2
1265 -> 3125 : 1
9966 -> 8449 : 80
1699 -> 8678 : 1
1496 -> 5793 : 323
24 -> 315 : 198
2658 -> 8829 : 3570
967 -> 8201 : 1
9365 -> 6046 : 12
2561 -> 2041 : 6
1496 -> 2151 : 69
3014 -> 9837 : 45
1574 -> 2814 : 7
4507 -> 6445 : 488
8201 -> 1594 : 1
4249 -> 4372 : 1
7250 -> 4573 : 3903
6427 -> 4151 : 513
8681 -> 557 : 4347
7854 -> 9825 : 1190
8462 -> 1629 : 6
4982 -> 6497 : 1
948 -> 2010 : 20
208 -> 8772 : 18
9630 -> 2854 : 18
8702 -> 9310 : 1
3460 -> 7696 : 1
4126 -> 1051 : 1
7465 -> 8449 : 586
7159 -> 8222 : 1
117 -> 4329 : 52
6664 -> 3748 : 1
7446 -> 5371 : 1
4507 -> 5302 : 99
5223 -> 3099 : 1
7071 -> 2967 : 232
8014 -> 2148 : 222
3039 -> 9795 : 10
5149 -> 9515 : 1
5246 -> 7798 : 2
6393 -> 7749 : 177
8640 -> 1986 : 1
91 -> 5751 : 81
1647 -> 2412 : 1
3238 -> 9391 : 9828
1149 -> 79 : 229
7458 -> 1360 : 77
2075 -> 9397 : 5
7129 -> 5784 : 13
2320 -> 6268 : 2
9825 -> 4286 : 914
456 -> 2999 : 1
5784 -> 2831 : 1
3544 -> 5596 : 119
5112 -> 8848 : 74
5302 -> 5626 : 70
1085 -> 8549 : 2
918 -> 926 : 8
1172 -> 3722 : 3
102 -> 4849 : 12
7989 -> 3266 : 126
9321 -> 8473 : 217
9165 -> 6567 : 1
8640 -> 1844 : 2
4384 -> 1541 : 53
9007 -> 3263 : 1
7519 -> 3575 : 487
7854 -> 6381 : 2
336 -> 672 : 148
6427 -> 1757 : 15
2967 -> 7965 : 210
5223 -> 4493 : 1
5325 -> 2865 : 5
8681 -> 6302 : 24746
8549 -> 8357 : 2
7307 -> 264 : 772
2865 -> 1963 : 5
1475 -> 7627 : 1763
4218 -> 4502 : 16
3158 -> 439 : 9
5243 -> 5621 : 6359
5105 -> 6832 : 3
3876 -> 7035 : 8
6918 -> 5570 : 8
5988 -> 5886 : 6
3192 -> 5997 : 1
607 -> 5446 : 117
1230 -> 7897 : 130
131 -> 7746 : 99
307 -> 9350 : 4
6816 -> 6448 : 2
4733 -> 6327 : 284
9430 -> 1394 : 32
3044 -> 3924 : 184
8501 -> 8576 : 41
2012 -> 1870 : 21
2478 -> 9547 : 1432
5886 -> 4816 : 1
7446 -> 3448 : 1
8449 -> 3715 : 309
6413 -> 2064 : 2
8449 -> 8962 : 235
8401 -> 4710 : 46
1085 -> 454 : 6
5356 -> 4330 : 1
7752 -> 9068 : 1
247 -> 8780 : 3
7337 -> 3732 : 3
3563 -> 7678 : 8
9837 -> 4601 : 16
5596 -> 1554 : 55
485 -> 3982 : 552
2207 -> 716 : 91
6024 -> 9725 : 22
3274 -> 3956 : 18
5728 -> 6664 : 20
6307 -> 2018 : 8
7967 -> 6635 : 25
6234 -> 436 : 502
1095 -> 0 : 795
9286 -> 4395 : 1
3535 -> 7115 : 103
1822 -> 2415 : 66
3125 -> 1443 : 1
4115 -> 4136 : 18
718 -> 110 : 1
3715 -> 4607 : 121
9977 -> 8977 : 59
9902 -> 5105 : 7
2571 -> 5095 : 1
6973 -> 5144 : 85
315 -> 1695 : 181
7668 -> 4513 : 8
8190 -> 9503 : 19
7797 -> 5414 : 2
9937 -> 327 : 46
425 -> 6119 : 26
4507 -> 1496 : 3
7447 -> 6648 : 14
9795 -> 5825 : 10
6973 -> 9940 : 95
7458 -> 157 : 111
1230 -> 4186 : 5
7145 -> 2219 : 2
9926 -> 6024 : 4
674 -> 539 : 1
8977 -> 1477 : 1
6470 -> 3634 : 58
4917 -> 2396 : 2
3172 -> 4268 : 4
907 -> 1467 : 132
172 -> 3348 : 3
4983 -> 9870 : 1
9375 -> 9070 : 29
8996 -> 8941 : 2
1895 -> 1595 : 105
5825 -> 8156 : 6
5160 -> 5259 : 2
863 -> 7334 : 1
3421 -> 5139 : 17
3565 -> 1599 : 128
2658 -> 7662 : 1890
9695 -> 8076 : 803
7460 -> 2492 : 1
9003 -> 3457 : 2
6222 -> 807 : 29
987 -> 122 : 6
2138 -> 9352 : 87
1720 -> 6997 : 97
5840 -> 4719 : 3
4733 -> 9364 : 2
264 -> 9330 : 551
406 -> 1112 : 9
1822 -> 2236 : 115
9070 -> 968 : 28
236 -> 3444 : 12661
6997 -> 6379 : 54
9168 -> 6913 : 19
110 -> 2977 : 1
8662 -> 286 : 7
6046 -> 988 : 3
3266 -> 3341 : 99
5760 -> 6092 : 4
3251 -> 4182 : 2
569 -> 7153 : 38
2977 -> 401 : 1
4268 -> 1819 : 2
2126 -> 8153 : 207
3604 -> 7331 : 1
8581 -> 1342 : 103
4710 -> 2192 : 32
907 -> 8369 : 536
5439 -> 4791 : 86790
6273 -> 2980 : 93
7060 -> 1620 : 23
6028 -> 1441 : 6469
4848 -> 1882 : 3
9324 -> 4263 : 27
7450 -> 4396 : 3
9238 -> 3567 : 39
5728 -> 6856 : 2
7746 -> 5657 : 48
4544 -> 806 : 524
6127 -> 7132 : 123
5597 -> 4241 : 5
2325 -> 3581 : 1
919 -> 7221 : 35
9251 -> 9462 : 11
6895 -> 1048 : 4
8042 -> 3641 : 1
8977 -> 7652 : 32
5404 -> 8114 : 1
7678 -> 5245 : 8
1207 -> 6400 : 1
3605 -> 5293 : 105
8076 -> 3410 : 29
3646 -> 5736 : 157
2465 -> 1454 : 11
4608 -> 1362 : 1
1815 -> 8763 : 13
2930 -> 8665 : 15
6696 -> 2488 : 7
9454 -> 4702 : 15
9917 -> 8903 : 128
1220 -> 9752 : 5
1860 -> 4402 : 1
6204 -> 4891 : 842
5212 -> 9097 : 12645
6448 -> 4900 : 2
6419 -> 9338 : 36
1629 -> 6506 : 1
79 -> 3085 : 52
4402 -> 5940 : 1
7974 -> 7018 : 3
6738 -> 2973 : 28
1861 -> 8685 : 32
3691 -> 4179 : 20
7465 -> 9086 : 598
4529 -> 1612 : 4
902 -> 9300 : 500
6304 -> 4603 : 1
5656 -> 4985 : 1
517 -> 2622 : 8
1467 -> 2392 : 99
5101 -> 1993 : 1
4702 -> 5650 : 14
7749 -> 8891 : 57
9733 -> 1124 : 67
3649 -> 3912 : 3
7858 -> 6577 : 15
6119 -> 8001 : 20
3563 -> 8713 : 24
1663 -> 3737 : 7
8498 -> 5922 : 3330
7312 -> 1577 : 39
9204 -> 8154 : 20
7986 -> 5796 : 695
2396 -> 8987 : 1
8665 -> 3865 : 4
2792 -> 8756 : 88
4587 -> 3178 : 24
3041 -> 6487 : 400
2192 -> 3475 : 7
9462 -> 7605 : 5
1513 -> 7346 : 1
9937 -> 233 : 261
8159 -> 7347 : 114
1899 -> 35 : 35
4917 -> 6955 : 1
999 -> 5065 : 3
1882 -> 6704 : 2
1048 -> 7746 : 4
439 -> 9341 : 3
8359 -> 6220 : 4
154 -> 1621 : 2
4293 -> 8326 : 61
315 -> 5927 : 6
3147 -> 3098 : 1
7605 -> 2306 : 2
3413 -> 6347 : 1
9870 -> 4785 : 1
2018 -> 2749 : 2
9503 -> 5827 : 16
6115 -> 505 : 30
1431 -> 514 : 230
9226 -> 6651 : 586
1069 -> 9634 : 18
4513 -> 480 : 3
5683 -> 242 : 10686
6648 -> 761 : 3
4733 -> 7348 : 377
6704 -> 9228 : 1
7348 -> 6512 : 258
5793 -> 6418 : 1
4268 -> 6194 : 1
3567 -> 2072 : 22
5736 -> 2803 : 137
7147 -> 9259 : 3
1443 -> 6986 : 1
4785 -> 181 : 1
7519 -> 5457 : 9
