Sender -> Receiver: Amount
5032 -> 2568 : 41
5154 -> 6812 : 1421
1703 -> 5434 : 58
7882 -> 6314 : 55
4665 -> 5423 : 2733
9189 -> 3838 : 377
1420 -> 7911 : 192
826 -> 2101 : 2
1963 -> 2182 : 57
6969 -> 8053 : 1018
3477 -> 744 : 74
9341 -> 7662 : 88
2200 -> 1596 : 372
1001 -> 2088 : 124
2770 -> 2876 : 7
9099 -> 9527 : 770
8614 -> 6639 : 5
2766 -> 5598 : 19
1779 -> 5147 : 13
2770 -> 3932 : 25
2200 -> 3055 : 81
4665 -> 6878 : 215
8422 -> 6910 : 1
7911 -> 4409 : 24
8621 -> 3016 : 5617
3477 -> 7863 : 1
5691 -> 6497 : 34
5434 -> 9575 : 11
7800 -> 9901 : 85
3088 -> 7861 : 1
8817 -> 4097 : 15
1703 -> 9315 : 64
7800 -> 9416 : 22
6467 -> 1586 : 84
6910 -> 7570 : 1
2720 -> 2112 : 54
6305 -> 4331 : 990
1716 -> 9904 : 22
5879 -> 2118 : 71
5032 -> 3242 : 29
6305 -> 7911 : 222
2225 -> 8910 : 431
4380 -> 6952 : 52
8621 -> 2345 : 518
8666 -> 7878 : 816
3477 -> 2258 : 1
9904 -> 4204 : 15
5147 -> 4969 : 12
8666 -> 1599 : 8
8572 -> 8571 : 474
9901 -> 9805 : 61
9950 -> 150 : 46
4081 -> 1093 : 3989
6950 -> 6580 : 47530
4274 -> 5571 : 90
9416 -> 9445 : 20
2343 -> 339 : 26
379 -> 8671 : 29
7377 -> 8209 : 42969
1716 -> 3755 : 1
1001 -> 5115 : 51
1153 -> 4784 : 1006
6134 -> 8131 : 41
4204 -> 8593 : 1
4838 -> 2246 : 565
2117 -> 4888 : 21
6952 -> 2004 : 23
2400 -> 244 : 60
5082 -> 4317 : 32
6878 -> 1724 : 131
2057 -> 7325 : 6229
3792 -> 9806 : 95
3725 -> 598 : 137
175 -> 2122 : 63269
1317 -> 5834 : 348
941 -> 9694 : 353
3935 -> 698 : 235
5154 -> 5609 : 1962
4571 -> 8453 : 45
1118 -> 2163 : 1
2200 -> 8991 : 14
2343 -> 9226 : 49
2182 -> 6783 : 12
2004 -> 5966 : 1
3590 -> 1179 : 18
2057 -> 1425 : 1353
1803 -> 5279 : 417
2194 -> 7003 : 968
4888 -> 4382 : 13
3045 -> 3316 : 1
7861 -> 9708 : 1
7800 -> 1664 : 7
3935 -> 4997 : 72
7570 -> 6063 : 1
2246 -> 8068 : 31
8671 -> 3777 : 12
4997 -> 1251 : 7
6779 -> 3808 : 1340
1664 -> 5167 : 4
6580 -> 1712 : 22537
7247 -> 8047 : 5
2766 -> 2393 : 2
5834 -> 9299 : 325
5167 -> 4816 : 1
2948 -> 1743 : 88
6997 -> 535 : 28809
379 -> 4333 : 34
9512 -> 8500 : 2
1963 -> 5634 : 1384
8302 -> 1256 : 4
3590 -> 3486 : 44
4128 -> 6915 : 9
2258 -> 1464 : 1
4888 -> 8706 : 3
1743 -> 4559 : 87
6664 -> 532 : 35
9040 -> 7104 : 12053
7275 -> 8362 : 45
1425 -> 8437 : 715
9589 -> 4128 : 64
2568 -> 8342 : 31
6779 -> 9729 : 80
8671 -> 1710 : 9
2163 -> 5620 : 1
9708 -> 5892 : 1
4571 -> 1583 : 4
4999 -> 1308 : 1772
840 -> 1221 : 109
3590 -> 3698 : 5
9904 -> 4566 : 5
1710 -> 7908 : 6
1712 -> 9380 : 2688
4566 -> 3135 : 4
175 -> 8306 : 71441
3105 -> 3811 : 22
2200 -> 1373 : 8
8614 -> 9599 : 28
4571 -> 5562 : 8
8571 -> 1741 : 47
1716 -> 9157 : 122
9157 -> 9291 : 33
1308 -> 4074 : 576
8209 -> 994 : 5189
1716 -> 5118 : 14
1722 -> 9240 : 72
3242 -> 2147 : 15
840 -> 5569 : 37
6467 -> 5066 : 5
8068 -> 2161 : 29
379 -> 2560 : 35
6850 -> 2886 : 2021
7247 -> 137 : 7
4382 -> 5946 : 6
826 -> 556 : 2
4382 -> 1322 : 7
5115 -> 5901 : 23
5432 -> 1576 : 82
1322 -> 9597 : 3
8910 -> 5918 : 201
1703 -> 2339 : 24
6367 -> 42 : 12
5879 -> 9159 : 64
1251 -> 802 : 5
4888 -> 393 : 3
4128 -> 5008 : 49
2876 -> 6873 : 3
1586 -> 7990 : 29
7908 -> 3009 : 5
4804 -> 6542 : 808
1724 -> 3440 : 28
1179 -> 5903 : 4
2194 -> 6788 : 7
3792 -> 2799 : 890
3725 -> 7946 : 49
6367 -> 9105 : 81
9445 -> 4844 : 7
6873 -> 8248 : 2
6591 -> 7831 : 84
2799 -> 3096 : 489
3777 -> 7941 : 11
5066 -> 5050 : 3
5562 -> 2502 : 6
1189 -> 5923 : 293
744 -> 5760 : 59
941 -> 4273 : 207
7325 -> 1915 : 5928
1710 -> 5063 : 1
3135 -> 1747 : 3
6063 -> 5078 : 1
8047 -> 7796 : 2
5569 -> 4961 : 35
6878 -> 2553 : 9
4074 -> 8814 : 416
1722 -> 2591 : 36
2147 -> 4480 : 1
6878 -> 1068 : 41
9385 -> 8154 : 86
2057 -> 294 : 2914
2122 -> 3718 : 48479
4204 -> 1701 : 2
8453 -> 7146 : 30
1068 -> 3161 : 26
8621 -> 7608 : 68
6788 -> 5824 : 4
5239 -> 6635 : 12
2118 -> 2367 : 1
5620 -> 9450 : 1
5704 -> 9478 : 31
7831 -> 823 : 54
4784 -> 8604 : 457
3045 -> 6433 : 1
6635 -> 2194 : 4
1712 -> 5699 : 9950
3018 -> 969 : 141
8706 -> 5799 : 2
5167 -> 524 : 2
3755 -> 4810 : 1
379 -> 7989 : 8
5032 -> 8578 : 8
9805 -> 6890 : 28
598 -> 4056 : 60
5078 -> 6964 : 1
2112 -> 3196 : 53
6580 -> 9612 : 23958
9341 -> 9110 : 2
8578 -> 9925 : 1
7104 -> 2965 : 7797
9729 -> 8087 : 8
4810 -> 2558 : 1
8047 -> 6685 : 3
1093 -> 7585 : 1926
6664 -> 7924 : 14
8810 -> 3202 : 5346
8131 -> 5180 : 14
4824 -> 2807 : 11
4665 -> 2330 : 76
9578 -> 9104 : 35643
8572 -> 9169 : 180
736 -> 2881 : 264
1664 -> 2015 : 1
8300 -> 5091 : 2841
5239 -> 5703 : 14
6997 -> 7131 : 964
5091 -> 8516 : 1616
1001 -> 830 : 66
5901 -> 9585 : 4
8369 -> 9685 : 331
5903 -> 8994 : 3
6433 -> 3070 : 1
4056 -> 6586 : 37
3718 -> 8974 : 33741
6950 -> 2033 : 10357
9612 -> 9404 : 11337
4844 -> 3612 : 6
823 -> 8097 : 45
2057 -> 3938 : 3640
2182 -> 7715 : 29
7911 -> 9447 : 219
8810 -> 5225 : 4250
5699 -> 3849 : 3060
7990 -> 8333 : 19
8991 -> 9601 : 5
5008 -> 7108 : 12
8177 -> 7038 : 1822
6812 -> 9630 : 653
5609 -> 4677 : 503
7924 -> 9013 : 9
5239 -> 6382 : 5
175 -> 4314 : 20842
7608 -> 6274 : 17
137 -> 8295 : 3
1586 -> 3740 : 54
3316 -> 4857 : 1
9105 -> 3519 : 20
4480 -> 9395 : 1
1251 -> 5793 : 2
5091 -> 617 : 779
6873 -> 13 : 1
5180 -> 6425 : 6
7275 -> 9828 : 8
7989 -> 7069 : 7
1179 -> 7613 : 13
4784 -> 3720 : 397
2558 -> 6551 : 1
9601 -> 1030 : 5
3519 -> 1048 : 5
9189 -> 7908 : 108
2568 -> 9254 : 6
3364 -> 205 : 9
7800 -> 3975 : 1
2182 -> 7655 : 5
6134 -> 654 : 6
2842 -> 5996 : 642
2015 -> 5923 : 1
1221 -> 9167 : 85
7367 -> 7603 : 3210
1596 -> 9173 : 187
6154 -> 2066 : 3
7108 -> 5221 : 10
5966 -> 1171 : 1
1564 -> 2397 : 6628
1048 -> 2563 : 5
5691 -> 1817 : 6
8306 -> 3369 : 66036
9901 -> 6264 : 14
2393 -> 3916 : 2
2225 -> 5080 : 14
9805 -> 8381 : 18
9925 -> 7063 : 1
7990 -> 7584 : 7
7275 -> 26 : 19
8500 -> 4840 : 2
3486 -> 9160 : 1
2367 -> 4875 : 1
6551 -> 9850 : 1
2400 -> 8833 : 4
3018 -> 3200 : 19
9685 -> 2199 : 307
1153 -> 6799 : 875
2809 -> 4577 : 710
5097 -> 7006 : 4
4824 -> 1602 : 1
42 -> 4927 : 11
1743 -> 5266 : 1
1940 -> 1142 : 2477
2807 -> 9221 : 8
7990 -> 5973 : 1
9575 -> 910 : 11
3916 -> 3095 : 1
4331 -> 1770 : 692
1701 -> 8634 : 2
2560 -> 8577 : 11
4997 -> 1336 : 62
4409 -> 7586 : 12
7367 -> 9879 : 9314
3070 -> 5101 : 1
4559 -> 5874 : 37
3369 -> 1170 : 56600
8177 -> 1659 : 82
8177 -> 8405 : 39
5571 -> 4035 : 45
6639 -> 3735 : 3
2339 -> 3166 : 18
9850 -> 9072 : 1
8300 -> 8843 : 339
8154 -> 6599 : 51
2117 -> 8823 : 7
26 -> 1657 : 9
7863 -> 7595 : 1
3161 -> 6875 : 23
9450 -> 519 : 1
5562 -> 1846 : 1
7446 -> 8509 : 18
1770 -> 398 : 410
2057 -> 8108 : 277
9040 -> 952 : 4155
5562 -> 8029 : 1
26 -> 5662 : 5
1170 -> 156 : 47087
9011 -> 6845 : 9
8578 -> 2746 : 6
2766 -> 4968 : 5
8295 -> 9335 : 3
5050 -> 6754 : 3
3935 -> 3242 : 89
7946 -> 2382 : 41
1564 -> 6157 : 2708
3016 -> 1806 : 4298
8577 -> 4792 : 1
8910 -> 4551 : 96
5760 -> 6914 : 15
8154 -> 7802 : 3
4997 -> 2065 : 3
4056 -> 6344 : 19
1703 -> 1794 : 5
42 -> 6340 : 1
1722 -> 28 : 4
9226 -> 573 : 40
6367 -> 4670 : 33
8053 -> 4496 : 716
6274 -> 7554 : 17
5434 -> 5524 : 31
7802 -> 8758 : 2
7006 -> 3601 : 1
5115 -> 3147 : 25
3792 -> 8955 : 369
8675 -> 7357 : 52
8621 -> 4620 : 115
1724 -> 1037 : 101
3718 -> 4790 : 7654
1724 -> 1596 : 2
7006 -> 7647 : 3
9385 -> 4098 : 6
3718 -> 308 : 1963
2948 -> 9482 : 9
8593 -> 1671 : 1
7357 -> 8950 : 19
8300 -> 1183 : 112
4331 -> 1164 : 275
8833 -> 7674 : 2
4056 -> 3397 : 2
9169 -> 8583 : 106
1741 -> 4247 : 11
1599 -> 9254 : 1
2948 -> 801 : 1
1659 -> 7675 : 73
7941 -> 404 : 8
744 -> 535 : 1
6788 -> 492 : 3
1846 -> 2079 : 1
659 -> 3868 : 428
28 -> 8028 : 4
1817 -> 1754 : 4
5434 -> 3313 : 2
4314 -> 8833 : 12338
0 -> 2205 : 477
6915 -> 9571 : 1
8910 -> 9887 : 117
2502 -> 7063 : 4
7224 -> 557 : 25065
3096 -> 6500 : 1195
8298 -> 3870 : 42
496 -> 7378 : 118
9189 -> 3468 : 35
2568 -> 298 : 4
6875 -> 9143 : 9
1037 -> 2503 : 31
4999 -> 6550 : 133
654 -> 4506 : 2
6344 -> 9093 : 6
2225 -> 4093 : 209
3147 -> 4231 : 8
6314 -> 7733 : 44
1657 -> 3538 : 8
9729 -> 2902 : 70
175 -> 3246 : 2454
2345 -> 418 : 513
6850 -> 7575 : 114
7131 -> 9392 : 517
3792 -> 6683 : 2
1576 -> 4083 : 37
1322 -> 1629 : 3
7941 -> 6247 : 2
294 -> 1711 : 1769
5834 -> 8161 : 19
4274 -> 5635 : 6
1711 -> 3051 : 1493
3364 -> 4436 : 9
7989 -> 131 : 1
8634 -> 2911 : 2
4844 -> 77 : 1
6950 -> 8006 : 290
4927 -> 2550 : 11
8381 -> 7066 : 5
4804 -> 8272 : 1650
7038 -> 555 : 1102
910 -> 3498 : 11
4273 -> 1090 : 205
7647 -> 1883 : 1
5101 -> 3106 : 1
4035 -> 6625 : 5
5598 -> 6001 : 16
7584 -> 4827 : 1
7733 -> 5786 : 39
3161 -> 9784 : 2
4274 -> 634 : 6
3147 -> 2653 : 3
7802 -> 7777 : 1
4035 -> 9924 : 17
9729 -> 6024 : 1
9099 -> 2591 : 1
1602 -> 9224 : 1
1710 -> 1582 : 1
9904 -> 8050 : 1
9160 -> 8665 : 1
9072 -> 1369 : 1
3601 -> 2297 : 1
1596 -> 2992 : 150
8575 -> 2925 : 4
1183 -> 9039 : 49
8177 -> 7752 : 212
1153 -> 9078 : 3
1817 -> 1491 : 2
7038 -> 7026 : 451
2200 -> 4024 : 3
9189 -> 9865 : 26
6550 -> 7910 : 64
4816 -> 919 : 1
8422 -> 201 : 1
8516 -> 7356 : 1213
9380 -> 8299 : 1944
4838 -> 9501 : 559
8577 -> 1048 : 8
2057 -> 1567 : 1474
6550 -> 1706 : 39
3105 -> 6427 : 86
7586 -> 6900 : 10
3932 -> 3650 : 18
2902 -> 5870 : 19
1164 -> 8195 : 179
8195 -> 2146 : 101
8910 -> 1341 : 9
8154 -> 2771 : 18
1256 -> 9239 : 2
5432 -> 6422 : 4
5892 -> 9935 : 1
9589 -> 2874 : 28
2925 -> 9977 : 1
4506 -> 1729 : 1
2382 -> 4196 : 13
5703 -> 8534 : 11
9694 -> 1398 : 263
8950 -> 3492 : 10
5008 -> 4247 : 28
5423 -> 4527 : 1091
3808 -> 761 : 1214
2886 -> 7426 : 1202
7069 -> 5623 : 3
3397 -> 7482 : 1
1716 -> 9998 : 47
9104 -> 778 : 13148
7675 -> 6269 : 35
4784 -> 4902 : 105
496 -> 4081 : 4
2886 -> 4336 : 768
9935 -> 2702 : 1
8342 -> 1695 : 4
535 -> 1441 : 5371
6625 -> 2405 : 5
3777 -> 3319 : 1
3018 -> 7073 : 3
3932 -> 1253 : 4
7675 -> 7794 : 37
6779 -> 5576 : 1296
2343 -> 4898 : 5
9447 -> 5265 : 140
2925 -> 6402 : 1
6467 -> 39 : 2
4838 -> 8629 : 233
4827 -> 4704 : 1
5154 -> 7285 : 226
6685 -> 7233 : 2
2550 -> 1783 : 5
175 -> 6973 : 277
2147 -> 2845 : 9
5824 -> 7996 : 2
9784 -> 5289 : 1
6154 -> 2985 : 1
9240 -> 2293 : 2
8577 -> 8404 : 1
7038 -> 7415 : 67
9291 -> 5970 : 8
7608 -> 9212 : 24
1341 -> 6546 : 3
8362 -> 4146 : 31
5091 -> 7911 : 371
8866 -> 9589 : 465
2057 -> 1602 : 438
8516 -> 7965 : 206
4436 -> 5597 : 5
8955 -> 4445 : 2
8758 -> 5917 : 1
4024 -> 9641 : 1
6542 -> 354 : 774
2992 -> 5261 : 77
1336 -> 6548 : 51
573 -> 2974 : 39
7377 -> 1032 : 3890
556 -> 4117 : 1
4409 -> 5797 : 3
5524 -> 998 : 23
4670 -> 6806 : 9
2563 -> 5204 : 4
8621 -> 6898 : 20
5576 -> 9369 : 996
4247 -> 54 : 35
3590 -> 3659 : 2
1171 -> 4630 : 1
5423 -> 2818 : 1562
275 -> 505 : 26
1369 -> 2311 : 1
7910 -> 437 : 3
4665 -> 8207 : 136
6783 -> 7821 : 8
9380 -> 3647 : 676
1747 -> 3007 : 3
823 -> 5144 : 7
6890 -> 1112 : 22
4792 -> 443 : 1
6382 -> 6896 : 2
6427 -> 8070 : 72
9078 -> 1506 : 2
9104 -> 6921 : 13381
6542 -> 6469 : 23
7821 -> 9512 : 8
7419 -> 8266 : 494
3718 -> 4191 : 3199
2965 -> 7111 : 2787
5080 -> 7928 : 8
3698 -> 7272 : 4
2591 -> 4957 : 29
1703 -> 3697 : 16
7003 -> 2281 : 490
8578 -> 7441 : 1
8266 -> 3099 : 391
2281 -> 1308 : 19
4969 -> 9231 : 7
5704 -> 8157 : 2
4838 -> 4090 : 616
9630 -> 9949 : 316
5834 -> 8223 : 4
7831 -> 8220 : 30
524 -> 658 : 2
4098 -> 5668 : 4
6754 -> 6340 : 1
8437 -> 5402 : 199
9110 -> 2363 : 1
7377 -> 6565 : 34966
7882 -> 6737 : 38
7965 -> 2319 : 122
5082 -> 1921 : 333
9641 -> 7289 : 1
8950 -> 4848 : 2
3051 -> 3398 : 395
8362 -> 116 : 9
1425 -> 8959 : 573
298 -> 4858 : 4
205 -> 3412 : 3
9143 -> 4446 : 9
7715 -> 6007 : 25
941 -> 8689 : 341
3650 -> 8402 : 8
1398 -> 2898 : 68
3440 -> 8252 : 7
3055 -> 2151 : 38
3147 -> 3789 : 13
919 -> 4440 : 1
9599 -> 32 : 1
3009 -> 5832 : 1
2746 -> 7973 : 4
2992 -> 2500 : 58
5918 -> 9889 : 63
6586 -> 7930 : 37
6969 -> 175 : 82
1576 -> 4513 : 37
8437 -> 5793 : 30
9865 -> 7807 : 6
2992 -> 8630 : 1
7941 -> 3796 : 1
7289 -> 6196 : 1
1090 -> 5125 : 125
4445 -> 1339 : 1
9501 -> 9494 : 18
6269 -> 1421 : 26
1586 -> 9807 : 1
275 -> 539 : 1
4093 -> 6613 : 199
2033 -> 7637 : 2884
5786 -> 6253 : 34
2339 -> 4979 : 3
1373 -> 331 : 2
3811 -> 9101 : 17
6914 -> 3304 : 13
2065 -> 8619 : 1
5082 -> 1423 : 24
3838 -> 6880 : 214
634 -> 7316 : 2
7608 -> 3635 : 4
4902 -> 1954 : 64
4999 -> 6263 : 10
3796 -> 8184 : 1
8272 -> 907 : 362
2246 -> 5811 : 292
3698 -> 3962 : 1
5402 -> 5018 : 35
5799 -> 5540 : 2
5699 -> 6461 : 603
9104 -> 439 : 955
7272 -> 5552 : 3
1602 -> 1423 : 218
7108 -> 2001 : 2
6997 -> 7337 : 17494
8184 -> 1932 : 1
7752 -> 9606 : 15
8453 -> 7973 : 4
9101 -> 866 : 5
2842 -> 4210 : 95
5704 -> 8243 : 1
7131 -> 4157 : 154
2112 -> 5436 : 1
5703 -> 9091 : 1
2842 -> 7634 : 5
6001 -> 7569 : 7
1421 -> 1813 : 20
6253 -> 1466 : 22
9865 -> 5545 : 8
535 -> 8653 : 10307
5832 -> 6110 : 1
1464 -> 4461 : 1
2363 -> 3417 : 1
1915 -> 4418 : 2893
6269 -> 6298 : 5
1582 -> 5599 : 1
6314 -> 6048 : 1
5402 -> 8537 : 28
8154 -> 9403 : 13
8192 -> 9225 : 12810
6461 -> 9099 : 407
2001 -> 6188 : 1
9977 -> 5766 : 1
4999 -> 3166 : 200
9889 -> 1195 : 55
443 -> 1549 : 1
379 -> 6404 : 1
3369 -> 1394 : 8123
4620 -> 6518 : 108
5289 -> 6428 : 1
9578 -> 1513 : 6668
8653 -> 340 : 7533
1001 -> 767 : 35
654 -> 4643 : 1
4196 -> 8411 : 4
2339 -> 9591 : 2
77 -> 4505 : 1
2502 -> 7160 : 1
6878 -> 7092 : 31
4380 -> 8539 : 19
5154 -> 7528 : 65
7104 -> 223 : 3475
6915 -> 7477 : 1
969 -> 575 : 114
7233 -> 92 : 1
1712 -> 6566 : 3983
9585 -> 90 : 2
9784 -> 5994 : 1
7924 -> 436 : 1
6428 -> 9599 : 1
2500 -> 5899 : 47
7092 -> 2002 : 28
5996 -> 5288 : 640
1712 -> 5953 : 463
9828 -> 6223 : 7
8955 -> 2293 : 331
2881 -> 5816 : 71
339 -> 4547 : 24
275 -> 418 : 11
9104 -> 6876 : 2771
9998 -> 5145 : 18
7426 -> 7439 : 711
5434 -> 6482 : 9
2001 -> 8279 : 1
761 -> 5113 : 1179
32 -> 8434 : 1
6263 -> 6997 : 3
5082 -> 2437 : 1
6914 -> 5764 : 1
90 -> 787 : 2
8252 -> 3263 : 6
1183 -> 9248 : 7
5097 -> 9311 : 43
8534 -> 6586 : 8
8572 -> 6776 : 185
4231 -> 9708 : 1
1030 -> 1309 : 2
4273 -> 6321 : 1
3200 -> 6334 : 19
5874 -> 1843 : 23
9403 -> 3574 : 8
156 -> 9781 : 34459
5704 -> 2954 : 6
1729 -> 8709 : 1
598 -> 7690 : 15
5634 -> 7725 : 905
3935 -> 1359 : 3
7160 -> 8611 : 1
7911 -> 737 : 473
3313 -> 1673 : 1
6344 -> 2047 : 4
137 -> 4996 : 4
6635 -> 4543 : 6
7554 -> 5225 : 10
5598 -> 3827 : 2
7275 -> 4164 : 18
4875 -> 5836 : 1
6469 -> 5902 : 4
6482 -> 7016 : 5
8611 -> 4330 : 1
8333 -> 7101 : 11
5018 -> 6276 : 14
9729 -> 6207 : 1
1596 -> 6019 : 5
4247 -> 7072 : 3
4210 -> 2075 : 11
6599 -> 5110 : 33
2213 -> 472 : 1200
4630 -> 2964 : 1
3849 -> 6733 : 1306
6850 -> 2748 : 1
1030 -> 284 : 3
4577 -> 9063 : 500
6845 -> 2225 : 5
8405 -> 9964 : 12
8207 -> 5043 : 132
9105 -> 3007 : 58
5923 -> 4335 : 249
7415 -> 5278 : 65
3468 -> 6193 : 25
9299 -> 1726 : 238
7446 -> 6323 : 8
492 -> 396 : 1
5032 -> 2587 : 10
8675 -> 3049 : 45
7662 -> 8809 : 86
9578 -> 2630 : 2732
2161 -> 3878 : 29
3440 -> 4604 : 18
2992 -> 5999 : 3
2405 -> 3454 : 1
1564 -> 5060 : 2412
7575 -> 537 : 2
5204 -> 4310 : 4
8192 -> 7376 : 4842
2246 -> 7046 : 163
1576 -> 694 : 3
4164 -> 9042 : 5
907 -> 6854 : 252
6497 -> 572 : 28
823 -> 4225 : 2
1754 -> 211 : 1
5545 -> 4838 : 7
3166 -> 6532 : 203
505 -> 2567 : 22
6664 -> 9988 : 32
3196 -> 5935 : 48
8306 -> 176 : 2831
1770 -> 4287 : 144
9078 -> 7468 : 1
2101 -> 7221 : 1
9091 -> 3311 : 1
1317 -> 5439 : 3347
7221 -> 8 : 1
7924 -> 850 : 4
6952 -> 8086 : 3
3440 -> 7191 : 2
7990 -> 8714 : 1
1420 -> 1882 : 3129
9855 -> 8267 : 219
8991 -> 1392 : 6
8910 -> 9044 : 7
7595 -> 281 : 1
5125 -> 7336 : 73
7367 -> 5793 : 4772
8006 -> 6157 : 7
5999 -> 3408 : 1
941 -> 4255 : 589
8342 -> 6026 : 9
2079 -> 7642 : 1
4620 -> 6705 : 1
3049 -> 7330 : 30
6425 -> 932 : 2
2004 -> 6926 : 16
9099 -> 4167 : 89
7569 -> 7601 : 3
7377 -> 4900 : 1753
4577 -> 1781 : 44
492 -> 7802 : 1
4445 -> 9733 : 1
8665 -> 4470 : 1
9105 -> 9238 : 2
9231 -> 6448 : 3
5524 -> 7507 : 8
3049 -> 3097 : 9
8223 -> 1461 : 1
1164 -> 6731 : 18
8814 -> 3057 : 312
4898 -> 3968 : 1
9101 -> 4575 : 1
1695 -> 7531 : 2
5999 -> 1198 : 2
557 -> 261 : 22703
6188 -> 3250 : 1
6467 -> 8366 : 2
4191 -> 1989 : 1792
801 -> 7542 : 1
5879 -> 8300 : 1
7908 -> 5020 : 4
2954 -> 8815 : 3
7316 -> 8315 : 2
7378 -> 2994 : 38
6323 -> 5998 : 1
5764 -> 9861 : 1
2437 -> 9526 : 1
7752 -> 3715 : 59
7603 -> 1192 : 3144
379 -> 6106 : 1
176 -> 8357 : 1812
6890 -> 2591 : 6
1664 -> 4570 : 2
2886 -> 4546 : 8
9436 -> 9783 : 299
5996 -> 3345 : 2
8577 -> 9144 : 1
6812 -> 1971 : 32
1037 -> 7553 : 52
9783 -> 1625 : 104
1576 -> 605 : 3
5699 -> 3980 : 3259
8053 -> 325 : 218
6427 -> 7751 : 3
2842 -> 8533 : 5
4858 -> 7809 : 1
2567 -> 5361 : 19
6737 -> 2205 : 17
5935 -> 1661 : 9
9924 -> 2000 : 6
4164 -> 811 : 10
3697 -> 4656 : 12
4287 -> 4501 : 23
6263 -> 7338 : 1
4961 -> 2164 : 25
9224 -> 4923 : 1
8267 -> 2362 : 154
8571 -> 9609 : 33
6705 -> 2528 : 1
2311 -> 4216 : 1
3590 -> 8118 : 1
8131 -> 3649 : 21
4694 -> 672 : 78
325 -> 7670 : 50
176 -> 8536 : 377
9630 -> 6442 : 186
8653 -> 5791 : 1618
1423 -> 8226 : 191
6532 -> 6311 : 176
3408 -> 2397 : 1
1673 -> 6560 : 1
5760 -> 1955 : 3
2066 -> 268 : 1
6305 -> 2911 : 84
7104 -> 5963 : 649
5998 -> 7386 : 1
8536 -> 7762 : 265
1112 -> 9690 : 2
