Sender -> Receiver: Amount
16 -> 70 : 4052
0 -> 37 : 993
91 -> 78 : 2837
7 -> 36 : 1
46 -> 94 : 18796
3 -> 42 : 1
0 -> 69 : 123
98 -> 19 : 295
52 -> 57 : 2087
19 -> 22 : 197950
29 -> 61 : 77
19 -> 18 : 22935
22 -> 76 : 159607
10 -> 25 : 80
70 -> 14 : 13479
2 -> 5 : 1734
0 -> 6 : 86
78 -> 97 : 2090
73 -> 38 : 18
49 -> 68 : 922
83 -> 0 : 17965
24 -> 61 : 35
25 -> 70 : 331
57 -> 43 : 919
0 -> 69 : 12086
24 -> 65 : 5
4 -> 43 : 1520
0 -> 7 : 1050
24 -> 92 : 2
36 -> 15 : 45221
32 -> 90 : 1906
86 -> 89 : 80
25 -> 95 : 120
74 -> 6 : 61
83 -> 50 : 3576
13 -> 82 : 54333
33 -> 21 : 22717
8 -> 92 : 27
74 -> 32 : 24
87 -> 36 : 7300
61 -> 29 : 1385
52 -> 5 : 3631
14 -> 61 : 17162
81 -> 92 : 3664
98 -> 53 : 1767
72 -> 30 : 1929
72 -> 98 : 2706
85 -> 29 : 6715
18 -> 6 : 16370
62 -> 60 : 114
3 -> 74 : 136
8 -> 99 : 2
48 -> 76 : 720
9 -> 4 : 1
61 -> 35 : 11589
62 -> 94 : 2529
34 -> 65 : 855
51 -> 56 : 604
85 -> 28 : 2756
7 -> 64 : 1680
18 -> 79 : 15439
32 -> 27 : 58
11 -> 61 : 238
83 -> 32 : 432
63 -> 3 : 103
70 -> 47 : 1421
77 -> 22 : 1289
6 -> 0 : 2769
8 -> 79 : 1
20 -> 30 : 3080
58 -> 18 : 2561
68 -> 91 : 1381
96 -> 25 : 94
58 -> 80 : 498
57 -> 29 : 741
43 -> 37 : 1830
34 -> 77 : 11
12 -> 71 : 8
60 -> 7 : 30667
36 -> 35 : 4615
44 -> 24 : 1522
49 -> 55 : 651
70 -> 65 : 3760
38 -> 0 : 46
97 -> 84 : 457
61 -> 94 : 4506
82 -> 26 : 45199
67 -> 11 : 22415
85 -> 83 : 1977
80 -> 90 : 153
63 -> 93 : 24
18 -> 91 : 1938
73 -> 2 : 19
59 -> 29 : 1298
74 -> 21 : 44
30 -> 1 : 647
42 -> 10 : 4462
44 -> 15 : 214
80 -> 23 : 351
30 -> 1 : 2051
4 -> 77 : 436
33 -> 27 : 7511
15 -> 65 : 3175
23 -> 30 : 190
13 -> 89 : 17516
42 -> 82 : 1644
37 -> 29 : 4707
44 -> 16 : 203
70 -> 76 : 7654
75 -> 62 : 3
66 -> 11 : 12
59 -> 60 : 576
84 -> 61 : 17784
31 -> 1 : 38
61 -> 85 : 16789
86 -> 41 : 5
10 -> 64 : 4980
58 -> 17 : 147
10 -> 85 : 1086
58 -> 47 : 1
50 -> 1 : 1889
24 -> 31 : 456
38 -> 52 : 137
27 -> 1 : 718
18 -> 47 : 445
3 -> 11 : 36
30 -> 63 : 573
93 -> 61 : 2197
32 -> 8 : 713
31 -> 22 : 520
97 -> 44 : 659
69 -> 95 : 11359
67 -> 6 : 12522
28 -> 64 : 2083
65 -> 32 : 5417
16 -> 31 : 2486
35 -> 15 : 14170
39 -> 7 : 3829
1 -> 72 : 2561
46 -> 86 : 692
69 -> 97 : 416
16 -> 38 : 258
80 -> 83 : 1
92 -> 32 : 2377
28 -> 65 : 219
56 -> 79 : 552
67 -> 48 : 1228
50 -> 9 : 8785
31 -> 77 : 1858
91 -> 45 : 14789
89 -> 86 : 15297
13 -> 46 : 158
32 -> 62 : 3680
74 -> 28 : 53
92 -> 61 : 137
10 -> 24 : 179
95 -> 11 : 8311
89 -> 85 : 994
34 -> 62 : 43
37 -> 32 : 734
39 -> 84 : 7597
37 -> 6 : 1044
86 -> 43 : 15109
51 -> 87 : 20727
43 -> 58 : 6127
6 -> 83 : 23078
34 -> 88 : 7
77 -> 93 : 1494
28 -> 69 : 442
65 -> 81 : 546
87 -> 50 : 21451
17 -> 22 : 112
76 -> 67 : 503
55 -> 97 : 784
31 -> 77 : 134
11 -> 46 : 19854
74 -> 17 : 45
8 -> 45 : 607
83 -> 49 : 9674
10 -> 41 : 338
97 -> 68 : 2061
97 -> 39 : 44
33 -> 11 : 5713
20 -> 48 : 1366
19 -> 58 : 13218
76 -> 16 : 158478
84 -> 19 : 8229
78 -> 23 : 522
3 -> 88 : 75
96 -> 79 : 12
46 -> 37 : 834
65 -> 85 : 1059
57 -> 79 : 506
38 -> 65 : 297
22 -> 29 : 47832
52 -> 28 : 70
30 -> 37 : 537
28 -> 38 : 29
26 -> 5 : 42477
1 -> 18 : 1417
37 -> 78 : 867
58 -> 54 : 15620
70 -> 13 : 2560
33 -> 82 : 3749
5 -> 41 : 38115
5 -> 41 : 5728
59 -> 63 : 1124
21 -> 82 : 13151
2 -> 43 : 30648
76 -> 63 : 3761
96 -> 53 : 21
5 -> 43 : 2246
99 -> 69 : 640
64 -> 42 : 152
75 -> 17 : 2
2 -> 66 : 1094
68 -> 10 : 1411
17 -> 89 : 65
67 -> 71 : 1413
96 -> 35 : 2
64 -> 93 : 7817
64 -> 77 : 2158
84 -> 64 : 1120
50 -> 35 : 6451
6 -> 75 : 3497
85 -> 2 : 11404
76 -> 13 : 3851
97 -> 29 : 133
98 -> 65 : 1165
39 -> 79 : 7993
31 -> 12 : 233
12 -> 85 : 85
6 -> 60 : 670
65 -> 86 : 724
74 -> 9 : 1
67 -> 34 : 226
93 -> 76 : 7920
59 -> 47 : 156
23 -> 56 : 62
8 -> 70 : 46
15 -> 99 : 52808
23 -> 38 : 510
3 -> 54 : 12
16 -> 43 : 106090
99 -> 33 : 51439
27 -> 38 : 6494
27 -> 21 : 1166
6 -> 88 : 58
42 -> 82 : 204
52 -> 86 : 226
54 -> 62 : 29387
9 -> 50 : 569
0 -> 56 : 2140
63 -> 55 : 2997
2 -> 48 : 86
51 -> 78 : 1759
54 -> 77 : 2916
12 -> 95 : 88
18 -> 64 : 629
74 -> 20 : 1
54 -> 14 : 1609
12 -> 33 : 40
58 -> 77 : 1494
94 -> 77 : 15369
2 -> 30 : 5264
12 -> 57 : 12
53 -> 59 : 527
87 -> 49 : 281
16 -> 55 : 27875
29 -> 88 : 2995
63 -> 9 : 1469
55 -> 52 : 5876
94 -> 61 : 3559
69 -> 48 : 752
47 -> 4 : 1169
68 -> 2 : 600
36 -> 73 : 1730
70 -> 15 : 25
10 -> 39 : 1030
94 -> 40 : 1632
47 -> 55 : 857
60 -> 20 : 9368
15 -> 61 : 153
58 -> 85 : 324
34 -> 61 : 82
32 -> 44 : 2999
95 -> 50 : 15840
89 -> 28 : 1859
91 -> 60 : 6174
66 -> 12 : 1277
35 -> 15 : 4426
99 -> 75 : 413
41 -> 68 : 47777
69 -> 99 : 675
62 -> 8 : 12367
99 -> 38 : 1514
57 -> 22 : 40
53 -> 10 : 70
54 -> 21 : 2399
99 -> 77 : 646
11 -> 95 : 10152
6 -> 14 : 46
98 -> 81 : 123
62 -> 96 : 19355
5 -> 87 : 1476
16 -> 73 : 3410
91 -> 83 : 8
38 -> 28 : 2510
14 -> 54 : 1024
27 -> 99 : 2572
89 -> 19 : 310
85 -> 7 : 8608
64 -> 94 : 1102
15 -> 16 : 6204
90 -> 21 : 1150
46 -> 88 : 8787
27 -> 71 : 768
43 -> 17 : 10692
43 -> 72 : 79434
91 -> 45 : 368
90 -> 69 : 3142
64 -> 83 : 832
19 -> 41 : 5421
93 -> 38 : 4772
90 -> 96 : 127
40 -> 7 : 9272
50 -> 87 : 15028
42 -> 5 : 475
3 -> 67 : 8
43 -> 36 : 38674
24 -> 74 : 385
41 -> 19 : 689
48 -> 15 : 2704
56 -> 45 : 6002
70 -> 94 : 105
92 -> 26 : 612
93 -> 56 : 137
11 -> 69 : 4
88 -> 87 : 10309
95 -> 49 : 592
84 -> 26 : 119
92 -> 71 : 589
66 -> 1 : 328
0 -> 34 : 3461
55 -> 7 : 13120
19 -> 88 : 2148
18 -> 47 : 621
17 -> 73 : 2597
78 -> 98 : 119
65 -> 71 : 1128
35 -> 22 : 2909
10 -> 17 : 312
22 -> 58 : 21218
16 -> 3 : 25475
15 -> 58 : 287
7 -> 52 : 9776
60 -> 62 : 9550
10 -> 20 : 210
15 -> 17 : 1613
0 -> 32 : 1221
0 -> 63 : 662
95 -> 86 : 9853
71 -> 2 : 8427
20 -> 49 : 3639
84 -> 39 : 39
59 -> 87 : 321
7 -> 15 : 8454
12 -> 4 : 704
48 -> 69 : 918
63 -> 74 : 922
45 -> 23 : 9481
83 -> 70 : 11272
26 -> 22 : 6897
50 -> 65 : 12928
55 -> 95 : 4715
81 -> 54 : 71
70 -> 77 : 3964
98 -> 20 : 726
20 -> 82 : 1867
40 -> 39 : 674
9 -> 4 : 3333
89 -> 74 : 841
62 -> 89 : 5538
6 -> 25 : 1
34 -> 17 : 1891
56 -> 68 : 12
24 -> 4 : 474
0 -> 10 : 242
9 -> 99 : 2439
22 -> 21 : 5327
54 -> 68 : 160
93 -> 7 : 322
52 -> 21 : 3490
97 -> 7 : 2
85 -> 2 : 74
7 -> 61 : 21881
99 -> 8 : 1064
22 -> 15 : 169
24 -> 87 : 53
46 -> 64 : 1319
31 -> 94 : 250
29 -> 46 : 40394
82 -> 62 : 15259
83 -> 45 : 5732
44 -> 66 : 3179
79 -> 27 : 32578
79 -> 97 : 13898
41 -> 68 : 499
6 -> 46 : 1
59 -> 11 : 50
16 -> 44 : 170
92 -> 66 : 124
20 -> 12 : 3027
22 -> 5 : 2342
57 -> 29 : 70
34 -> 68 : 1521
39 -> 34 : 18497
1 -> 53 : 1224
84 -> 86 : 162
64 -> 55 : 1462
74 -> 75 : 528
23 -> 33 : 667
56 -> 21 : 149
38 -> 77 : 9870
83 -> 22 : 47
29 -> 92 : 7615
12 -> 14 : 1788
41 -> 58 : 5483
72 -> 92 : 45363
10 -> 13 : 558
7 -> 26 : 10524
78 -> 93 : 635
96 -> 0 : 12365
85 -> 18 : 143
62 -> 5 : 112
65 -> 39 : 4898
8 -> 41 : 4015
89 -> 93 : 4894
63 -> 16 : 526
83 -> 98 : 81
10 -> 99 : 40
56 -> 62 : 167
35 -> 55 : 303
59 -> 87 : 37
84 -> 0 : 8
90 -> 33 : 70
40 -> 33 : 549
63 -> 60 : 28
44 -> 53 : 1073
78 -> 23 : 1715
52 -> 41 : 6360
35 -> 18 : 248
5 -> 82 : 2357
11 -> 65 : 6463
2 -> 74 : 5909
88 -> 36 : 2554
28 -> 58 : 3983
59 -> 98 : 76
13 -> 53 : 5646
20 -> 42 : 1053
43 -> 80 : 16422
63 -> 13 : 83
22 -> 51 : 5189
12 -> 35 : 356
46 -> 43 : 11576
52 -> 82 : 5184
21 -> 50 : 14219
19 -> 3 : 736
25 -> 92 : 108
70 -> 42 : 2050
82 -> 30 : 9160
88 -> 64 : 3438
9 -> 69 : 3096
76 -> 63 : 7384
51 -> 60 : 5767
36 -> 96 : 20817
63 -> 1 : 2173
39 -> 61 : 4807
57 -> 95 : 1
4 -> 74 : 4574
52 -> 88 : 388
23 -> 57 : 6087
23 -> 61 : 700
30 -> 35 : 10438
92 -> 61 : 19884
39 -> 1 : 1438
77 -> 37 : 18373
86 -> 33 : 5094
26 -> 45 : 6209
21 -> 97 : 1592
39 -> 27 : 579
10 -> 57 : 27
67 -> 72 : 3
5 -> 44 : 734
74 -> 30 : 10544
87 -> 4 : 10982
19 -> 52 : 791
92 -> 80 : 3733
59 -> 45 : 64
87 -> 85 : 11037
7 -> 69 : 6659
58 -> 71 : 7387
20 -> 95 : 852
73 -> 94 : 112
17 -> 42 : 4500
15 -> 82 : 1422
73 -> 43 : 5119
70 -> 0 : 2977
39 -> 91 : 1414
78 -> 68 : 89
79 -> 46 : 3392
42 -> 16 : 372
49 -> 9 : 14206
88 -> 16 : 233
80 -> 99 : 12179
87 -> 63 : 5294
1 -> 10 : 1695
33 -> 54 : 27235
30 -> 29 : 7859
21 -> 50 : 4913
71 -> 84 : 4616
13 -> 80 : 31
41 -> 51 : 746
57 -> 70 : 137
79 -> 26 : 767
68 -> 96 : 39570
26 -> 19 : 5792
15 -> 61 : 4850
59 -> 28 : 6
60 -> 56 : 13173
25 -> 85 : 9
67 -> 87 : 1
78 -> 1 : 130
99 -> 58 : 4329
71 -> 91 : 7387
62 -> 97 : 1834
70 -> 1 : 998
81 -> 82 : 221
96 -> 73 : 23834
34 -> 1 : 14929
55 -> 94 : 5345
38 -> 73 : 270
26 -> 67 : 2453
25 -> 63 : 8
71 -> 96 : 474
88 -> 42 : 1462
14 -> 47 : 1036
14 -> 54 : 2641
85 -> 33 : 8450
76 -> 43 : 5282
91 -> 97 : 6309
98 -> 82 : 244
17 -> 82 : 5840
16 -> 88 : 697
82 -> 4 : 3202
43 -> 20 : 5624
17 -> 85 : 477
39 -> 41 : 287
99 -> 37 : 3544
33 -> 40 : 25182
91 -> 75 : 2554
58 -> 64 : 18779
13 -> 16 : 933
68 -> 89 : 2741
15 -> 57 : 1286
74 -> 5 : 196
62 -> 97 : 13766
34 -> 5 : 349
0 -> 81 : 15142
38 -> 82 : 471
54 -> 51 : 4320
95 -> 6 : 1319
53 -> 73 : 5695
85 -> 76 : 2872
63 -> 21 : 8032
83 -> 21 : 4
86 -> 0 : 3309
21 -> 41 : 9331
74 -> 8 : 707
84 -> 2 : 2219
16 -> 89 : 230
56 -> 18 : 4993
93 -> 22 : 182
9 -> 11 : 10145
54 -> 41 : 9901
30 -> 50 : 8448
67 -> 88 : 2430
80 -> 65 : 7543
95 -> 43 : 4855
16 -> 42 : 1635
66 -> 71 : 1213
60 -> 13 : 602
5 -> 58 : 235
93 -> 26 : 1489
90 -> 51 : 17
67 -> 40 : 3
61 -> 44 : 35296
8 -> 47 : 5410
31 -> 72 : 30
40 -> 2 : 7228
93 -> 50 : 580
68 -> 41 : 7355
60 -> 33 : 2927
55 -> 77 : 2498
48 -> 62 : 493
50 -> 79 : 19247
92 -> 57 : 16437
55 -> 26 : 19
85 -> 13 : 257
63 -> 87 : 2483
19 -> 99 : 11706
60 -> 81 : 210
36 -> 54 : 4891
81 -> 2 : 1638
54 -> 47 : 17583
40 -> 41 : 8379
86 -> 42 : 2743
72 -> 43 : 5949
87 -> 10 : 1013
1 -> 92 : 7219
8 -> 75 : 2581
33 -> 95 : 15274
0 -> 63 : 1001
25 -> 69 : 1
75 -> 21 : 8958
38 -> 53 : 189
64 -> 32 : 5410
46 -> 16 : 13067
80 -> 51 : 462
13 -> 96 : 181
32 -> 62 : 2688
7 -> 54 : 3243
68 -> 17 : 169
58 -> 55 : 4626
89 -> 23 : 2080
95 -> 71 : 40
37 -> 51 : 19432
66 -> 61 : 674
18 -> 71 : 4490
92 -> 79 : 14247
6 -> 92 : 304
0 -> 94 : 1224
67 -> 25 : 26
17 -> 77 : 1165
65 -> 46 : 1111
83 -> 50 : 2
68 -> 69 : 92
26 -> 64 : 1016
34 -> 25 : 2621
76 -> 50 : 2522
49 -> 30 : 250
35 -> 55 : 432
43 -> 33 : 15097
88 -> 33 : 3685
37 -> 7 : 2838
85 -> 17 : 111
80 -> 89 : 2
76 -> 55 : 2592
14 -> 75 : 86
76 -> 10 : 334
81 -> 22 : 13769
74 -> 43 : 201
70 -> 96 : 683
27 -> 16 : 287
53 -> 27 : 3471
61 -> 28 : 22130
74 -> 61 : 162
28 -> 80 : 10357
50 -> 33 : 3332
64 -> 29 : 7748
6 -> 50 : 812
22 -> 95 : 11849
50 -> 68 : 2798
33 -> 84 : 20687
53 -> 94 : 49
27 -> 73 : 585
55 -> 80 : 9860
21 -> 0 : 2378
18 -> 6 : 847
92 -> 25 : 4240
77 -> 76 : 11443
32 -> 65 : 5437
46 -> 69 : 21257
50 -> 36 : 3843
67 -> 2 : 1
35 -> 94 : 8984
61 -> 34 : 553
48 -> 47 : 7
71 -> 28 : 7233
9 -> 67 : 4506
96 -> 21 : 34026
44 -> 52 : 6898
61 -> 12 : 4313
72 -> 39 : 2891
76 -> 96 : 5470
89 -> 20 : 1596
94 -> 54 : 4921
34 -> 70 : 714
4 -> 74 : 9233
97 -> 45 : 2312
98 -> 81 : 1166
70 -> 7 : 597
9 -> 79 : 28
69 -> 32 : 17624
45 -> 16 : 311
33 -> 62 : 3176
6 -> 41 : 301
30 -> 51 : 960
62 -> 53 : 5348
80 -> 18 : 202
40 -> 61 : 4492
32 -> 54 : 16432
76 -> 27 : 4159
20 -> 57 : 2851
56 -> 48 : 943
21 -> 18 : 1871
63 -> 67 : 176
79 -> 6 : 1264
34 -> 91 : 186
4 -> 1 : 3550
61 -> 49 : 5086
77 -> 99 : 615
50 -> 26 : 5340
3 -> 10 : 14668
10 -> 84 : 9268
55 -> 44 : 11
11 -> 48 : 5012
62 -> 81 : 3650
41 -> 62 : 22124
41 -> 69 : 9101
27 -> 43 : 4434
51 -> 6 : 17103
95 -> 39 : 20848
81 -> 12 : 4567
91 -> 42 : 1080
72 -> 50 : 11460
84 -> 11 : 17259
80 -> 3 : 16999
61 -> 21 : 154
12 -> 60 : 3169
26 -> 53 : 5670
27 -> 55 : 26245
8 -> 97 : 697
7 -> 55 : 761
25 -> 34 : 6150
60 -> 8 : 5541
7 -> 70 : 3281
56 -> 94 : 3079
92 -> 5 : 1257
94 -> 76 : 16152
62 -> 91 : 4616
54 -> 55 : 7291
90 -> 9 : 47
43 -> 60 : 21125
82 -> 88 : 1138
78 -> 69 : 77
65 -> 45 : 17295
64 -> 20 : 1706
55 -> 50 : 6316
39 -> 7 : 12655
93 -> 36 : 756
31 -> 77 : 3
60 -> 62 : 12888
97 -> 21 : 28535
79 -> 74 : 29127
62 -> 73 : 29413
44 -> 32 : 19900
23 -> 69 : 2396
96 -> 13 : 9843
24 -> 25 : 204
22 -> 61 : 317
43 -> 77 : 1424
8 -> 13 : 6170
73 -> 8 : 1130
1 -> 24 : 10047
13 -> 26 : 3504
23 -> 83 : 444
4 -> 31 : 2153
2 -> 4 : 16925
56 -> 27 : 3666
98 -> 28 : 191
20 -> 99 : 4772
28 -> 73 : 15715
29 -> 48 : 12369
68 -> 71 : 413
2 -> 26 : 1168
12 -> 16 : 6799
17 -> 34 : 28
20 -> 32 : 984
11 -> 55 : 7706
60 -> 33 : 8559
12 -> 35 : 371
72 -> 75 : 15285
90 -> 6 : 1
79 -> 11 : 1313
96 -> 3 : 5271
14 -> 99 : 39
83 -> 84 : 35
61 -> 62 : 263
33 -> 41 : 768
24 -> 44 : 6482
77 -> 43 : 9440
57 -> 58 : 440
69 -> 23 : 3973
70 -> 6 : 3159
34 -> 93 : 4895
63 -> 90 : 507
96 -> 86 : 540
88 -> 25 : 1313
98 -> 55 : 4
4 -> 19 : 2494
86 -> 35 : 101
72 -> 0 : 2981
71 -> 44 : 311
13 -> 53 : 5416
4 -> 51 : 9562
59 -> 85 : 4
84 -> 49 : 11271
13 -> 92 : 3509
30 -> 79 : 30
84 -> 11 : 698
49 -> 45 : 15838
34 -> 96 : 663
63 -> 83 : 194
8 -> 75 : 1488
33 -> 18 : 6025
47 -> 81 : 6171
43 -> 42 : 8521
8 -> 36 : 15
97 -> 68 : 309
26 -> 15 : 3556
90 -> 64 : 304
69 -> 31 : 15904
50 -> 38 : 10097
79 -> 56 : 1045
83 -> 66 : 42
38 -> 14 : 9650
0 -> 95 : 6505
55 -> 45 : 11498
31 -> 8 : 9414
65 -> 98 : 5130
57 -> 93 : 537
37 -> 1 : 263
98 -> 80 : 2124
14 -> 24 : 8661
67 -> 83 : 4613
3 -> 25 : 32857
63 -> 53 : 8
46 -> 51 : 4342
44 -> 55 : 15220
60 -> 86 : 222
96 -> 45 : 594
97 -> 42 : 1767
23 -> 99 : 663
80 -> 61 : 2675
17 -> 12 : 134
20 -> 42 : 123
32 -> 10 : 13364
50 -> 51 : 222
23 -> 89 : 344
11 -> 43 : 13162
56 -> 54 : 653
2 -> 41 : 394
83 -> 88 : 3865
3 -> 10 : 481
14 -> 89 : 984
42 -> 75 : 5099
42 -> 0 : 6336
69 -> 22 : 7539
33 -> 2 : 1413
0 -> 76 : 6316
35 -> 91 : 282
69 -> 31 : 935
89 -> 64 : 522
79 -> 81 : 759
22 -> 1 : 4984
92 -> 6 : 1703
60 -> 19 : 107
83 -> 1 : 1231
14 -> 97 : 15
74 -> 78 : 12932
14 -> 68 : 5
0 -> 55 : 170
67 -> 99 : 14
67 -> 84 : 22
10 -> 63 : 9116
39 -> 65 : 3643
84 -> 4 : 1899
87 -> 91 : 3291
99 -> 71 : 15232
0 -> 99 : 16
98 -> 63 : 236
87 -> 69 : 375
1 -> 46 : 5141
47 -> 80 : 14576
6 -> 38 : 488
38 -> 22 : 989
0 -> 72 : 5
46 -> 42 : 8797
95 -> 86 : 5185
91 -> 39 : 4390
96 -> 25 : 448
17 -> 61 : 15
96 -> 90 : 136
26 -> 89 : 1021
34 -> 79 : 851
34 -> 0 : 144
32 -> 44 : 3393
88 -> 81 : 2731
80 -> 57 : 12311
50 -> 71 : 2373
31 -> 88 : 6892
14 -> 15 : 6
69 -> 62 : 900
65 -> 31 : 3590
38 -> 98 : 1
12 -> 22 : 27
72 -> 21 : 546
3 -> 40 : 195
57 -> 41 : 17980
9 -> 51 : 514
72 -> 43 : 268
97 -> 54 : 848
53 -> 56 : 2126
40 -> 43 : 2163
34 -> 86 : 40
36 -> 44 : 15727
29 -> 58 : 5989
28 -> 81 : 2297
91 -> 22 : 2285
43 -> 45 : 2316
35 -> 48 : 954
21 -> 39 : 5785
61 -> 47 : 2008
90 -> 27 : 267
2 -> 80 : 2696
32 -> 21 : 309
50 -> 74 : 5981
10 -> 58 : 11343
