Sender -> Receiver: Amount
2371 -> 7498 : 1
3101 -> 6890 : 2525
3809 -> 5639 : 73
5085 -> 7572 : 815
7381 -> 4013 : 435
4959 -> 7039 : 39
902 -> 501 : 294
2031 -> 7443 : 9
1667 -> 7520 : 193
4335 -> 858 : 865
8714 -> 8637 : 6
6305 -> 1380 : 1
7819 -> 883 : 47
1165 -> 9632 : 9747
2462 -> 4852 : 275
5520 -> 3251 : 35
3631 -> 5099 : 3
3237 -> 6500 : 5
4392 -> 3527 : 23
370 -> 9415 : 54
9998 -> 5097 : 1
3654 -> 2108 : 146
6063 -> 6427 : 928
9371 -> 5261 : 18
7056 -> 6604 : 3
4854 -> 4076 : 43
329 -> 8580 : 137
7756 -> 6090 : 48
9572 -> 9928 : 1
8335 -> 8646 : 416
9673 -> 4704 : 391
5198 -> 9270 : 276
334 -> 647 : 79
507 -> 9078 : 203
5189 -> 9284 : 188
6756 -> 2907 : 133
6627 -> 1157 : 2
8406 -> 7534 : 4
5096 -> 9852 : 14
1511 -> 7840 : 1
2826 -> 5290 : 276
8580 -> 9648 : 101
6511 -> 589 : 10
6848 -> 2696 : 810
8714 -> 8003 : 1
9487 -> 3820 : 114
4392 -> 5534 : 11
4852 -> 1414 : 187
4959 -> 2669 : 22
3036 -> 7528 : 133
2826 -> 8054 : 70
6708 -> 8523 : 4748
1414 -> 2654 : 124
4704 -> 1614 : 376
1614 -> 7579 : 294
4476 -> 6893 : 1614
3475 -> 7221 : 90
2059 -> 6682 : 2
5904 -> 2462 : 6326
8215 -> 3835 : 226
972 -> 3216 : 253
6756 -> 8151 : 138
5520 -> 2962 : 1777
5097 -> 824 : 1
6848 -> 9317 : 501
7845 -> 3036 : 477
7819 -> 6281 : 154
7673 -> 1319 : 1292
9698 -> 8069 : 54
9853 -> 5305 : 437
334 -> 2515 : 23
1380 -> 4681 : 1
8627 -> 6080 : 12
6063 -> 6238 : 117
4134 -> 2478 : 344
1488 -> 5990 : 1
6067 -> 4392 : 5
370 -> 1899 : 25
8310 -> 6847 : 2205
2962 -> 7247 : 910
4656 -> 104 : 165
142 -> 8418 : 1
8418 -> 3981 : 1
6890 -> 9757 : 764
2255 -> 7411 : 10
5661 -> 2761 : 2292
2515 -> 6707 : 20
501 -> 2867 : 127
6090 -> 1890 : 35
7742 -> 210 : 10
4335 -> 1688 : 804
8646 -> 4192 : 299
6594 -> 7934 : 2
6945 -> 6438 : 51
4076 -> 8317 : 41
2429 -> 2853 : 43
8764 -> 8960 : 10224
6971 -> 8330 : 241
6848 -> 6211 : 1546
8633 -> 3092 : 4
3460 -> 7824 : 11
7010 -> 5451 : 1363
1890 -> 6468 : 22
6945 -> 3124 : 980
2540 -> 4306 : 4
3475 -> 8059 : 40
7717 -> 9434 : 283
9159 -> 9396 : 59
5305 -> 4411 : 176
414 -> 5450 : 1026
8437 -> 8309 : 111
9698 -> 1894 : 89
6644 -> 6021 : 3730
6708 -> 7111 : 43
6511 -> 6206 : 1
760 -> 4028 : 6
2429 -> 1573 : 834
1119 -> 8215 : 52
3460 -> 8724 : 4
5099 -> 6191 : 3
5534 -> 4738 : 1
3933 -> 3230 : 57
334 -> 7200 : 16
342 -> 3992 : 43740
8215 -> 5019 : 173
2684 -> 6464 : 8
9673 -> 1105 : 394
296 -> 348 : 1436
8627 -> 334 : 17
6708 -> 4448 : 60
5661 -> 2418 : 2908
9744 -> 8442 : 222
8791 -> 4814 : 7
4383 -> 9981 : 170
7370 -> 6165 : 252
6193 -> 797 : 357
9284 -> 2221 : 253
3820 -> 5793 : 95
9078 -> 5374 : 94
1894 -> 6789 : 30
6427 -> 1733 : 119
9159 -> 8068 : 14
2147 -> 9303 : 102
9004 -> 8045 : 2
3124 -> 870 : 346
3992 -> 2542 : 13538
4392 -> 919 : 26
4073 -> 5238 : 4
2908 -> 7821 : 5
1419 -> 1314 : 21
9928 -> 7079 : 1
4044 -> 3290 : 11
912 -> 4070 : 372
7443 -> 7257 : 7
7762 -> 7778 : 4
4771 -> 9583 : 14
7247 -> 5407 : 489
2537 -> 9675 : 8
8335 -> 285 : 28
5960 -> 9526 : 11
7443 -> 2417 : 2
5639 -> 8236 : 21
1890 -> 6029 : 6
4104 -> 1781 : 7
8317 -> 7127 : 14
2761 -> 9485 : 1000
1573 -> 3431 : 154
7200 -> 4878 : 5
4814 -> 735 : 3
912 -> 3452 : 82
2908 -> 5929 : 2
2362 -> 5402 : 12
9745 -> 9176 : 52
2418 -> 4172 : 662
6233 -> 3061 : 2619
8215 -> 5127 : 11
9434 -> 7892 : 159
4028 -> 8189 : 2
6165 -> 1979 : 227
7712 -> 4650 : 3
342 -> 9370 : 4919
7830 -> 3932 : 8
7840 -> 1807 : 1
919 -> 1681 : 5
3377 -> 3472 : 13583
797 -> 8546 : 153
3527 -> 9012 : 6
1240 -> 1506 : 1
6438 -> 6601 : 19
9698 -> 7609 : 12
4854 -> 3216 : 5
6887 -> 3256 : 7
9526 -> 2178 : 9
6890 -> 695 : 257
7609 -> 5201 : 1
5085 -> 1906 : 159
8546 -> 7696 : 49
1498 -> 1340 : 11
4656 -> 2554 : 25
1505 -> 3192 : 3
7572 -> 8446 : 699
7039 -> 2649 : 5
4699 -> 7683 : 739
7079 -> 6804 : 1
6708 -> 6609 : 385
6073 -> 9457 : 1
1614 -> 8936 : 1
6804 -> 204 : 1
7039 -> 7284 : 28
9799 -> 6860 : 84639
370 -> 9520 : 3
1498 -> 1324 : 70
3809 -> 6524 : 106
7830 -> 8101 : 66
3092 -> 8981 : 4
3290 -> 2725 : 8
735 -> 204 : 18
7257 -> 2953 : 7
7229 -> 344 : 112
8069 -> 8749 : 23
1906 -> 8379 : 15
1597 -> 4129 : 4693
5767 -> 9962 : 682
3934 -> 2716 : 28
8274 -> 9706 : 88
1573 -> 9438 : 547
9520 -> 1086 : 1
2906 -> 9261 : 10
9355 -> 5048 : 148
5767 -> 155 : 141
3981 -> 134 : 1
6848 -> 4941 : 275
8960 -> 3777 : 4396
3256 -> 2147 : 7
2542 -> 2357 : 5798
8054 -> 7540 : 41
7761 -> 4369 : 12037
7221 -> 6224 : 69
1733 -> 9398 : 93
4878 -> 4217 : 1
1470 -> 1330 : 7
329 -> 7087 : 3
6609 -> 4906 : 218
7039 -> 7047 : 2
154 -> 2116 : 248
7221 -> 8477 : 9
1314 -> 4416 : 10
9349 -> 516 : 1
9744 -> 6897 : 20
9648 -> 8081 : 26
1395 -> 809 : 325
1319 -> 3196 : 697
7047 -> 8197 : 2
7381 -> 2518 : 88
4129 -> 4655 : 1564
8724 -> 6908 : 4
125 -> 3006 : 6
3914 -> 8582 : 127
2340 -> 6421 : 1
3932 -> 6866 : 1
104 -> 2807 : 60
6523 -> 6493 : 4
4771 -> 9362 : 36
3124 -> 4299 : 597
9962 -> 7709 : 665
7200 -> 24 : 6
9434 -> 4036 : 99
9371 -> 5929 : 4
2341 -> 1799 : 2619
4230 -> 713 : 565
414 -> 5881 : 742
7127 -> 6293 : 6
4073 -> 7964 : 1
3780 -> 7504 : 943
4852 -> 5133 : 35
9396 -> 582 : 5
2371 -> 4098 : 9
5201 -> 9520 : 1
4172 -> 6844 : 550
104 -> 9626 : 123
4036 -> 6523 : 3
4230 -> 978 : 1625
5281 -> 8983 : 4
4028 -> 9690 : 2
7071 -> 639 : 36
639 -> 8057 : 13
7175 -> 3134 : 4
8310 -> 1799 : 4438
6341 -> 744 : 64
6890 -> 4537 : 1166
9853 -> 9785 : 8
5019 -> 5810 : 133
7229 -> 8277 : 1
8379 -> 8344 : 10
9303 -> 8602 : 84
824 -> 1562 : 1
7830 -> 7571 : 5
7247 -> 8019 : 27
6609 -> 9085 : 95
8277 -> 9509 : 1
8068 -> 6684 : 8
8405 -> 4623 : 1054
1419 -> 892 : 5
4704 -> 1207 : 13
3933 -> 4098 : 1
3932 -> 7143 : 5
1240 -> 9840 : 1
3450 -> 7551 : 968
7534 -> 2458 : 2
8633 -> 6231 : 5
2458 -> 4575 : 1
5881 -> 9948 : 336
2669 -> 3424 : 2
3134 -> 7306 : 4
7571 -> 6411 : 4
285 -> 3870 : 23
2649 -> 9756 : 2
1324 -> 4994 : 2
7184 -> 7746 : 1043
9415 -> 8185 : 27
4198 -> 3676 : 600
4650 -> 8089 : 3
4036 -> 5414 : 7
6238 -> 1085 : 14
4854 -> 8683 : 1
8749 -> 5975 : 13
2649 -> 4745 : 2
6866 -> 2867 : 1
9962 -> 7854 : 11
2943 -> 100 : 20
9757 -> 3700 : 656
4383 -> 7807 : 22
794 -> 3372 : 198
9648 -> 9500 : 3
1562 -> 2153 : 1
6469 -> 4846 : 155
4771 -> 2492 : 35
1661 -> 121 : 251
3481 -> 4047 : 21
1681 -> 944 : 2
4575 -> 3602 : 1
5960 -> 1672 : 10
2540 -> 6032 : 69
1498 -> 2082 : 1
9261 -> 3357 : 7
9981 -> 4164 : 68
8477 -> 7256 : 5
8189 -> 9299 : 1
4230 -> 9851 : 493
912 -> 9388 : 1
7964 -> 6387 : 1
8602 -> 2745 : 15
6893 -> 9321 : 1167
582 -> 8906 : 2
713 -> 656 : 136
24 -> 5553 : 2
6789 -> 8780 : 19
6827 -> 3915 : 18946
104 -> 3866 : 34
4164 -> 1755 : 29
3780 -> 2609 : 222
6468 -> 8231 : 20
1190 -> 3144 : 144
6193 -> 2622 : 81
1157 -> 104 : 1
3700 -> 9835 : 123
9434 -> 1906 : 16
809 -> 5607 : 141
1157 -> 5520 : 1
5450 -> 6647 : 34
9656 -> 7059 : 729
4411 -> 6376 : 23
1207 -> 9483 : 7
3472 -> 7258 : 7504
2059 -> 4478 : 2
9744 -> 8550 : 13
0 -> 1185 : 320
7001 -> 9485 : 9198
9396 -> 49 : 28
5290 -> 5964 : 34
2716 -> 9017 : 1
7540 -> 1738 : 5
9675 -> 9267 : 2
5096 -> 2677 : 15
3914 -> 2243 : 115
797 -> 9783 : 199
2907 -> 7773 : 87
7247 -> 6056 : 258
4164 -> 6019 : 12
2765 -> 9077 : 206
329 -> 1445 : 4
2418 -> 3481 : 1413
370 -> 3833 : 1
3835 -> 8078 : 220
9756 -> 6962 : 2
2953 -> 7495 : 7
8477 -> 2560 : 1
8068 -> 6504 : 6
2221 -> 3255 : 191
7504 -> 7693 : 793
3869 -> 3858 : 602
1603 -> 7035 : 25
186 -> 6394 : 1664
912 -> 7220 : 19
4814 -> 6449 : 4
1330 -> 8438 : 6
9962 -> 3315 : 3
7221 -> 9917 : 8
7819 -> 3225 : 3
4854 -> 4237 : 1
2853 -> 7865 : 18
7127 -> 2688 : 1
7778 -> 9713 : 4
7999 -> 7745 : 274
1445 -> 9881 : 4
9799 -> 513 : 14891
3424 -> 3727 : 2
6281 -> 1313 : 75
7284 -> 7254 : 12
5810 -> 321 : 114
6165 -> 9417 : 20
334 -> 5349 : 14
9062 -> 5118 : 53
8069 -> 1203 : 20
2943 -> 1355 : 738
7258 -> 4433 : 1707
6594 -> 310 : 1
1688 -> 2071 : 607
7504 -> 8853 : 36
7830 -> 7545 : 1
9396 -> 8642 : 20
6056 -> 2749 : 42
902 -> 4123 : 45
4852 -> 3563 : 32
9509 -> 6683 : 1
6190 -> 1978 : 51717
9267 -> 4644 : 1
2807 -> 897 : 9
8406 -> 3241 : 12
3357 -> 1560 : 6
8089 -> 2328 : 1
5904 -> 8984 : 744
7528 -> 7131 : 78
2418 -> 1536 : 732
7520 -> 7540 : 24
3357 -> 537 : 1
4681 -> 1507 : 1
8236 -> 7946 : 17
4047 -> 6506 : 6
8151 -> 365 : 74
6411 -> 3320 : 4
2417 -> 8108 : 2
7306 -> 1211 : 1
8984 -> 4958 : 110
6778 -> 1289 : 14745
4299 -> 7150 : 530
6684 -> 947 : 7
809 -> 4617 : 82
8442 -> 5637 : 113
5544 -> 9276 : 46
5452 -> 7531 : 467
5869 -> 3336 : 1008
1330 -> 869 : 1
5637 -> 6461 : 97
1414 -> 9545 : 44
656 -> 486 : 69
8309 -> 9668 : 102
4941 -> 2852 : 118
4338 -> 2427 : 960
8438 -> 9836 : 6
2749 -> 6085 : 33
5281 -> 9750 : 3
9583 -> 7449 : 5
1181 -> 2295 : 2291
8405 -> 8515 : 1
2668 -> 935 : 14
8081 -> 9206 : 2
4424 -> 8311 : 822
6504 -> 7838 : 2
7111 -> 6975 : 17
4644 -> 384 : 1
2458 -> 2863 : 1
8274 -> 9546 : 911
5661 -> 6322 : 429
3869 -> 4796 : 136
2725 -> 3841 : 5
9370 -> 7081 : 87
3237 -> 4574 : 2
9526 -> 8291 : 2
2478 -> 2854 : 212
2852 -> 9023 : 28
4230 -> 538 : 95
2518 -> 879 : 4
310 -> 9034 : 1
4878 -> 1162 : 4
4411 -> 6786 : 29
8437 -> 7879 : 75
3676 -> 6333 : 101
9349 -> 5397 : 1
7807 -> 6568 : 2
3475 -> 3935 : 184
2492 -> 3922 : 8
332 -> 2400 : 116
6644 -> 5873 : 2696
3377 -> 4676 : 13528
3006 -> 3932 : 2
5349 -> 9664 : 3
9355 -> 2086 : 386
2537 -> 9790 : 24
7284 -> 4301 : 15
2221 -> 6074 : 49
5402 -> 9540 : 8
4299 -> 1477 : 59
8984 -> 5019 : 283
3144 -> 8487 : 8
491 -> 3732 : 7
8442 -> 7844 : 78
501 -> 6013 : 139
2533 -> 6341 : 16
4198 -> 9162 : 380
9540 -> 9491 : 3
9706 -> 9252 : 72
7087 -> 2195 : 3
3866 -> 3059 : 16
2761 -> 5707 : 826
4962 -> 4769 : 15281
9750 -> 8939 : 1
5207 -> 5986 : 58
6708 -> 4004 : 15
3932 -> 9164 : 2
9362 -> 5568 : 6
2059 -> 1297 : 1
1314 -> 441 : 3
6523 -> 7582 : 10
4416 -> 2867 : 7
4491 -> 3359 : 3412
3932 -> 3096 : 1
3676 -> 1938 : 389
2328 -> 8024 : 1
2221 -> 9479 : 5
3595 -> 3245 : 534
204 -> 7293 : 8
5609 -> 5066 : 330
7717 -> 4961 : 158
2807 -> 4693 : 35
5085 -> 4019 : 30
2962 -> 9012 : 755
4476 -> 8491 : 236
3372 -> 8377 : 39
9078 -> 2844 : 74
6945 -> 2035 : 104
6438 -> 9141 : 28
7495 -> 2341 : 4
1181 -> 6582 : 114
8491 -> 4163 : 2
2906 -> 8596 : 5
7506 -> 6723 : 225
6238 -> 6505 : 72
9303 -> 7451 : 5
4416 -> 4285 : 1
7693 -> 5759 : 79
2853 -> 6690 : 5
6461 -> 8664 : 21
2906 -> 9722 : 19
8059 -> 5957 : 38
1614 -> 6097 : 48
3659 -> 4532 : 2
444 -> 1369 : 39
8019 -> 6579 : 26
2341 -> 2716 : 1860
5133 -> 1444 : 3
6085 -> 7652 : 7
2962 -> 4065 : 77
935 -> 9291 : 8
6860 -> 6526 : 39363
6890 -> 2375 : 43
3631 -> 3916 : 1
1755 -> 8982 : 5
2853 -> 1454 : 11
8550 -> 8388 : 6
2491 -> 4093 : 25
7807 -> 6102 : 9
9355 -> 4815 : 66
1597 -> 6399 : 4544
8813 -> 5796 : 9
2295 -> 2588 : 1495
3394 -> 6881 : 3
656 -> 5017 : 41
1738 -> 9737 : 5
6848 -> 1341 : 116
6394 -> 4782 : 13
6468 -> 2126 : 1
8446 -> 2090 : 128
656 -> 723 : 1
3255 -> 1217 : 73
902 -> 4822 : 45
4013 -> 7453 : 264
8939 -> 5812 : 1
4004 -> 6689 : 6
4301 -> 1497 : 15
4192 -> 4648 : 133
9004 -> 9980 : 17
3006 -> 7616 : 1
5198 -> 4859 : 129
9583 -> 6407 : 4
6190 -> 6970 : 31312
154 -> 6834 : 43
1105 -> 7428 : 110
6063 -> 2165 : 51
3602 -> 2053 : 1
1105 -> 3754 : 33
1211 -> 8291 : 1
1899 -> 7333 : 9
8437 -> 9941 : 11
9003 -> 802 : 158
2135 -> 5696 : 252
7504 -> 9007 : 47
3472 -> 5323 : 3154
7572 -> 3620 : 14
9487 -> 2888 : 2217
9706 -> 9722 : 11
9540 -> 5843 : 1
3061 -> 5862 : 2297
8813 -> 1581 : 48
1978 -> 6782 : 34699
3481 -> 3777 : 557
4532 -> 9150 : 2
486 -> 656 : 56
4217 -> 8676 : 1
7683 -> 8587 : 142
7696 -> 8910 : 42
2533 -> 2813 : 15
7693 -> 4467 : 395
6206 -> 710 : 1
1488 -> 2967 : 10
3101 -> 2161 : 25
1470 -> 5115 : 4
7035 -> 6907 : 13
6305 -> 4515 : 7
6893 -> 528 : 144
723 -> 2649 : 1
3700 -> 8111 : 103
1185 -> 2993 : 251
2542 -> 1182 : 672
2147 -> 9549 : 11
8642 -> 1512 : 10
6708 -> 72 : 24
4478 -> 332 : 1
2863 -> 9217 : 1
4028 -> 457 : 2
4870 -> 8188 : 2
8213 -> 194 : 548
870 -> 5054 : 229
6524 -> 497 : 38
1165 -> 6186 : 362
3061 -> 9872 : 151
9415 -> 6052 : 26
2429 -> 9313 : 86
7451 -> 148 : 3
5019 -> 6482 : 93
1560 -> 263 : 4
2765 -> 6605 : 270
2295 -> 8209 : 728
8236 -> 8990 : 2
4796 -> 3621 : 58
6778 -> 5314 : 3246
6708 -> 8658 : 31
4098 -> 6864 : 39
744 -> 7175 : 55
2943 -> 9511 : 1
8906 -> 8248 : 2
8078 -> 3383 : 47
6019 -> 9044 : 3
2854 -> 9951 : 14
1181 -> 4094 : 89
2116 -> 9038 : 208
6908 -> 4557 : 1
6689 -> 1141 : 5
8189 -> 7213 : 1
858 -> 5285 : 547
9851 -> 578 : 18
2429 -> 9517 : 204
1799 -> 500 : 2272
2696 -> 4945 : 804
9722 -> 7703 : 6
8231 -> 9134 : 13
8185 -> 1372 : 5
9546 -> 7763 : 881
2135 -> 2179 : 203
4004 -> 122 : 1
501 -> 8843 : 13
342 -> 5468 : 919
2907 -> 484 : 6
4043 -> 8120 : 37678
4004 -> 9374 : 7
7819 -> 9105 : 1
1497 -> 7 : 4
6831 -> 1866 : 213
1978 -> 7741 : 5058
6945 -> 332 : 90
8089 -> 2672 : 2
4017 -> 8903 : 372
3059 -> 574 : 2
5710 -> 6002 : 150
2515 -> 1397 : 1
6493 -> 1081 : 2
8903 -> 2344 : 334
1573 -> 4247 : 56
5048 -> 3179 : 50
8054 -> 8927 : 1
4065 -> 1153 : 20
6526 -> 1108 : 39280
275 -> 1959 : 399
4859 -> 8110 : 69
6421 -> 8097 : 1
5281 -> 8463 : 1
972 -> 3317 : 59
8406 -> 6399 : 10
1979 -> 8973 : 225
204 -> 1583 : 8
6493 -> 7641 : 2
2725 -> 4500 : 1
8477 -> 3251 : 2
7381 -> 5883 : 198
2560 -> 1621 : 1
7184 -> 3657 : 1894
4424 -> 6457 : 249
9162 -> 1277 : 97
2993 -> 6098 : 188
8054 -> 7316 : 24
7540 -> 9451 : 23
2649 -> 1421 : 1
9374 -> 2127 : 3
5883 -> 5314 : 85
6568 -> 3604 : 2
8981 -> 4383 : 1
7582 -> 8794 : 7
8515 -> 8131 : 1
7838 -> 8109 : 2
4004 -> 7834 : 1
794 -> 6289 : 10
1297 -> 4695 : 1
3552 -> 3972 : 260
6847 -> 3048 : 828
3192 -> 5648 : 2
9085 -> 662 : 17
9881 -> 726 : 4
4077 -> 3119 : 597
7256 -> 2818 : 5
3676 -> 5529 : 9
7571 -> 7922 : 1
49 -> 591 : 25
1894 -> 6657 : 42
9757 -> 1746 : 94
1153 -> 9340 : 1
947 -> 6187 : 3
3096 -> 8677 : 1
7449 -> 8103 : 5
9664 -> 924 : 3
7381 -> 367 : 11
2126 -> 4354 : 1
9017 -> 2809 : 1
9785 -> 8050 : 4
9321 -> 7441 : 869
6601 -> 6978 : 6
7213 -> 6828 : 1
1190 -> 4342 : 267
7111 -> 2975 : 22
121 -> 2060 : 206
4342 -> 2435 : 23
8045 -> 3894 : 1
6021 -> 2117 : 380
735 -> 685 : 4
944 -> 2817 : 2
6231 -> 2413 : 1
574 -> 981 : 1
7258 -> 276 : 2518
9790 -> 3689 : 33
5523 -> 7740 : 2
384 -> 3281 : 1
9159 -> 7517 : 1
9371 -> 3477 : 1
1583 -> 3622 : 5
8209 -> 4016 : 365
8791 -> 71 : 21
9313 -> 3276 : 86
9940 -> 1109 : 12077
9340 -> 6006 : 1
344 -> 9316 : 58
6774 -> 1341 : 6301
2147 -> 794 : 1
3101 -> 9686 : 22
9737 -> 1688 : 2
5607 -> 1141 : 33
4230 -> 7943 : 12
5118 -> 9418 : 48
4945 -> 9118 : 612
1894 -> 39 : 3
3276 -> 8753 : 67
1165 -> 804 : 376
8658 -> 9828 : 5
5958 -> 1372 : 37
2906 -> 9274 : 1
125 -> 7809 : 12
9948 -> 2235 : 201
578 -> 6220 : 4
8780 -> 1741 : 9
3527 -> 491 : 6
5314 -> 1060 : 238
1289 -> 358 : 11261
3527 -> 7246 : 10
1319 -> 3735 : 448
1153 -> 945 : 5
6080 -> 7415 : 4
