Sender -> Receiver: Amount
9678 -> 2636 : 430
524 -> 3479 : 2612
4989 -> 3955 : 286
8261 -> 9771 : 455
2142 -> 7889 : 374
6270 -> 9003 : 2622
8085 -> 3819 : 611
7769 -> 1482 : 6
3819 -> 5176 : 258
7406 -> 4685 : 7059
7371 -> 3695 : 89
9811 -> 1569 : 9
1839 -> 2135 : 82
8095 -> 8788 : 374
7786 -> 5351 : 26491
4728 -> 237 : 3
7498 -> 2504 : 51
8788 -> 8494 : 109
7681 -> 2197 : 6
7681 -> 4414 : 21
3116 -> 4987 : 865
4987 -> 4518 : 264
7889 -> 9321 : 198
7710 -> 1898 : 557
7498 -> 369 : 10
5883 -> 9138 : 2
7564 -> 5799 : 25
435 -> 575 : 577
1570 -> 5047 : 102251
6270 -> 7297 : 6034
7374 -> 3819 : 291
7821 -> 4565 : 73
9003 -> 3945 : 712
7710 -> 8016 : 31
7297 -> 5751 : 5778
7769 -> 5943 : 15
3116 -> 4935 : 9
7406 -> 8414 : 747
1205 -> 8588 : 456
1973 -> 2372 : 37
6270 -> 2914 : 2775
104 -> 4879 : 272
6814 -> 9544 : 2502
710 -> 3789 : 1
6530 -> 3218 : 10
2197 -> 8209 : 4
3819 -> 6401 : 381
9828 -> 404 : 506
1235 -> 1167 : 99819
9613 -> 4836 : 530
8494 -> 2625 : 59
7418 -> 6924 : 5
7374 -> 7605 : 247
3955 -> 6023 : 244
718 -> 9419 : 192
1357 -> 7283 : 45298
7821 -> 9810 : 30
2504 -> 2670 : 43
8549 -> 2481 : 164
3680 -> 7775 : 2
1973 -> 1976 : 1
2625 -> 6351 : 1376
9138 -> 8455 : 2
5073 -> 8532 : 41
5152 -> 484 : 5727
7889 -> 7204 : 101
5751 -> 3501 : 1869
6270 -> 9210 : 3280
2454 -> 4375 : 12145
2372 -> 9817 : 26
8016 -> 3160 : 1
1570 -> 6061 : 14619
7775 -> 8283 : 2
718 -> 5782 : 29
3116 -> 6517 : 11
8532 -> 1237 : 26
5021 -> 847 : 3020
7498 -> 8446 : 6
9613 -> 3372 : 31
7710 -> 3587 : 48
4299 -> 2343 : 15
544 -> 6970 : 1564
8095 -> 3833 : 4179
9811 -> 4926 : 2
2625 -> 5556 : 239
9419 -> 5836 : 47
186 -> 1484 : 381
639 -> 2734 : 10494
5751 -> 2690 : 1082
7564 -> 7021 : 116
5406 -> 5339 : 22627
5751 -> 6086 : 2416
6886 -> 4191 : 1
4926 -> 2258 : 2
9321 -> 1914 : 133
8241 -> 5284 : 3
3372 -> 8096 : 6
524 -> 5789 : 409
9828 -> 2667 : 392
718 -> 523 : 17
5152 -> 3580 : 7693
8241 -> 8381 : 4
8455 -> 7457 : 2
9003 -> 9291 : 213
3218 -> 5544 : 9
8414 -> 6326 : 320
7605 -> 1127 : 131
0 -> 6849 : 8269
8225 -> 2764 : 65
8283 -> 2003 : 2
7710 -> 1039 : 4
5073 -> 8720 : 26
6023 -> 8916 : 18
4358 -> 5578 : 212
4847 -> 4018 : 36023
3587 -> 8987 : 30
1167 -> 8427 : 37544
5021 -> 7652 : 1280
9059 -> 8096 : 40
862 -> 8697 : 193
9771 -> 3428 : 263
1228 -> 3223 : 10
1898 -> 6213 : 357
8241 -> 6601 : 9
4847 -> 5036 : 22988
2914 -> 1293 : 671
916 -> 1871 : 31
793 -> 4098 : 258
710 -> 4883 : 2
3945 -> 426 : 379
7652 -> 4894 : 958
8532 -> 8631 : 6
4847 -> 4743 : 1616
862 -> 9288 : 108
3218 -> 7413 : 1
8588 -> 8975 : 401
9059 -> 1051 : 3
6530 -> 925 : 10
4191 -> 1720 : 1
4879 -> 4162 : 233
4987 -> 4558 : 493
8085 -> 7032 : 919
1871 -> 2413 : 26
449 -> 4681 : 1865
6530 -> 3968 : 9
3990 -> 2320 : 1104
8427 -> 6352 : 25256
426 -> 3163 : 323
7457 -> 3236 : 2
2197 -> 3105 : 1
4894 -> 9863 : 722
257 -> 7933 : 44
104 -> 3717 : 8
718 -> 6004 : 4
3945 -> 3402 : 218
8788 -> 6378 : 67
8631 -> 300 : 5
7605 -> 5544 : 83
8225 -> 2611 : 2
6352 -> 6901 : 20734
4558 -> 8517 : 291
3833 -> 7687 : 3155
2372 -> 3270 : 5
3819 -> 3446 : 174
3116 -> 9843 : 1
6061 -> 8995 : 5467
2481 -> 5459 : 38
6061 -> 6048 : 5394
5782 -> 7393 : 27
9811 -> 65 : 2
449 -> 4975 : 329
2667 -> 3574 : 365
8995 -> 8478 : 1368
4847 -> 8715 : 240
484 -> 9901 : 2161
3236 -> 9471 : 2
5578 -> 3335 : 108
0 -> 7 : 11379
8549 -> 7067 : 87
4989 -> 1881 : 529
6061 -> 4241 : 284
3223 -> 898 : 8
8085 -> 8291 : 80
9613 -> 2246 : 49
2914 -> 9923 : 1272
6061 -> 8454 : 2202
8085 -> 2660 : 35
2914 -> 3592 : 395
2197 -> 6042 : 1
3270 -> 8919 : 5
4565 -> 1657 : 19
2258 -> 1202 : 2
8720 -> 269 : 8
2246 -> 2291 : 20
8570 -> 5286 : 124
9678 -> 4600 : 1697
2454 -> 6480 : 2128
2320 -> 1604 : 424
898 -> 6791 : 4
369 -> 9865 : 1
7786 -> 6478 : 65525
1871 -> 7408 : 5
915 -> 8212 : 184
2291 -> 9645 : 6
9828 -> 5650 : 13
6814 -> 9360 : 148
1167 -> 4996 : 16945
9291 -> 4189 : 14
544 -> 2047 : 486
128 -> 1602 : 6
9288 -> 7022 : 39
2611 -> 3904 : 2
1727 -> 5601 : 71
269 -> 8279 : 8
5176 -> 661 : 4
4883 -> 9406 : 1
4375 -> 9430 : 10188
449 -> 8820 : 428
8478 -> 4322 : 1201
2504 -> 7253 : 3
8588 -> 4798 : 39
7021 -> 7161 : 57
847 -> 9029 : 268
9419 -> 2079 : 45
3875 -> 5738 : 49280
2246 -> 5120 : 20
6901 -> 639 : 20468
8446 -> 7068 : 2
6042 -> 1031 : 1
3223 -> 9584 : 1
2003 -> 5498 : 2
4798 -> 3812 : 32
8807 -> 761 : 54
7854 -> 5060 : 996
4883 -> 7883 : 1
128 -> 6259 : 1
3945 -> 9310 : 36
4681 -> 7292 : 1154
9678 -> 924 : 154
8085 -> 2073 : 70
8517 -> 4641 : 258
9843 -> 9079 : 1
8381 -> 2109 : 4
6352 -> 6447 : 1735
7531 -> 7482 : 395
3717 -> 9343 : 1
1051 -> 4879 : 2
5284 -> 4417 : 1
3530 -> 1368 : 58
6213 -> 1912 : 185
2246 -> 6113 : 9
661 -> 6560 : 4
8279 -> 6419 : 1
8414 -> 1806 : 19
6086 -> 4422 : 1837
5751 -> 4681 : 379
7292 -> 4373 : 1095
6791 -> 1257 : 1
718 -> 707 : 19
5339 -> 2800 : 21323
1127 -> 3219 : 71
9059 -> 3067 : 2
5351 -> 2005 : 3620
4414 -> 4926 : 11
4422 -> 3171 : 1109
761 -> 4436 : 35
6061 -> 4893 : 1101
4162 -> 4428 : 181
575 -> 4037 : 233
6601 -> 9214 : 1
3105 -> 4921 : 1
5406 -> 5880 : 299
2670 -> 9865 : 36
3580 -> 1573 : 4967
9613 -> 8923 : 8
6270 -> 2000 : 1430
1127 -> 5327 : 25
3171 -> 1716 : 421
8446 -> 6304 : 1
2764 -> 1520 : 51
65 -> 1608 : 2
5459 -> 969 : 38
7933 -> 7966 : 43
6113 -> 9156 : 1
8820 -> 437 : 253
1167 -> 4638 : 5322
5284 -> 8719 : 2
3968 -> 1561 : 1
5556 -> 71 : 117
2690 -> 7255 : 746
4996 -> 7440 : 4825
186 -> 6206 : 296
3402 -> 1917 : 83
9288 -> 4265 : 50
7408 -> 60 : 3
8261 -> 7027 : 40
7933 -> 100 : 1
4564 -> 462 : 1038
6814 -> 7907 : 5
8715 -> 8763 : 110
8570 -> 3145 : 35
8715 -> 8379 : 31
3505 -> 2001 : 18419
5351 -> 2334 : 18847
6317 -> 2666 : 87
2320 -> 8444 : 36
6793 -> 1458 : 295
6447 -> 2955 : 716
916 -> 6209 : 6
7161 -> 3833 : 38
1898 -> 8271 : 160
3680 -> 8552 : 14
6326 -> 1017 : 37
4565 -> 8617 : 51
1951 -> 7226 : 22
8788 -> 955 : 188
5327 -> 5338 : 23
1051 -> 532 : 1
6447 -> 4201 : 146
9865 -> 2717 : 18
3833 -> 6493 : 658
3501 -> 7864 : 791
7032 -> 4101 : 813
8414 -> 2265 : 243
8715 -> 6058 : 41
3171 -> 3589 : 480
1362 -> 1016 : 110
1031 -> 5433 : 1
4299 -> 9190 : 14
8987 -> 8930 : 3
6924 -> 433 : 3
7027 -> 7506 : 10
484 -> 7669 : 2544
7769 -> 5641 : 14
6447 -> 2558 : 111
9471 -> 8046 : 1
4685 -> 2461 : 869
4926 -> 1307 : 8
6259 -> 9803 : 1
1307 -> 2867 : 6
925 -> 5853 : 5
8454 -> 9548 : 1489
4935 -> 9640 : 8
9214 -> 7122 : 1
484 -> 9340 : 402
9803 -> 8888 : 1
6378 -> 407 : 40
4681 -> 9758 : 508
9079 -> 5643 : 1
1017 -> 9022 : 7
7531 -> 7090 : 29
5601 -> 5231 : 62
3163 -> 1838 : 280
9923 -> 9168 : 541
2265 -> 8498 : 24
6493 -> 6203 : 349
2454 -> 7060 : 1190
2666 -> 9181 : 26
2660 -> 6206 : 11
3160 -> 2964 : 1
5036 -> 857 : 6936
4847 -> 1280 : 520
1569 -> 1000 : 8
2109 -> 9289 : 2
4189 -> 6586 : 14
4201 -> 6267 : 109
7769 -> 3393 : 19
5327 -> 7982 : 2
6267 -> 3142 : 41
4299 -> 641 : 13
1570 -> 5293 : 6910
7122 -> 475 : 1
6601 -> 288 : 3
8788 -> 941 : 7
8720 -> 4861 : 6
5601 -> 7693 : 6
8975 -> 4258 : 140
1205 -> 8926 : 173
7027 -> 9534 : 20
3142 -> 3040 : 8
4798 -> 3871 : 2
7883 -> 2428 : 1
1520 -> 6750 : 46
2660 -> 4206 : 1
2625 -> 5355 : 832
6886 -> 4055 : 2
5789 -> 8973 : 63
7255 -> 7162 : 348
544 -> 3648 : 59
6586 -> 2373 : 5
5021 -> 1152 : 93
8807 -> 5248 : 4
6213 -> 9454 : 109
2079 -> 4515 : 3
2334 -> 2574 : 12072
9156 -> 2765 : 1
9340 -> 569 : 46
2135 -> 7859 : 33
1307 -> 9248 : 2
7854 -> 5684 : 120
8973 -> 1308 : 29
4879 -> 8163 : 37
462 -> 3222 : 566
3372 -> 6674 : 10
4893 -> 5015 : 88
3833 -> 884 : 93
3142 -> 9836 : 26
2005 -> 7145 : 2516
8923 -> 3286 : 2
7413 -> 4023 : 1
6493 -> 3675 : 307
6058 -> 4783 : 30
433 -> 9104 : 3
3223 -> 15 : 1
4055 -> 6617 : 1
3402 -> 4375 : 70
9548 -> 8315 : 10
6326 -> 4035 : 176
6929 -> 3530 : 3
7982 -> 5616 : 2
2625 -> 5102 : 18
3904 -> 6851 : 1
8446 -> 2682 : 1
3393 -> 4180 : 11
5339 -> 3560 : 8
3335 -> 8749 : 12
188 -> 5330 : 25
8085 -> 117 : 8
7406 -> 9013 : 1571
5102 -> 9002 : 3
3501 -> 1254 : 556
6209 -> 6380 : 1
8261 -> 1585 : 14
532 -> 8868 : 1
9310 -> 3280 : 26
941 -> 101 : 6
3587 -> 7720 : 4
3748 -> 1588 : 8926
5751 -> 9985 : 32
6058 -> 7025 : 11
188 -> 9800 : 1
8807 -> 2341 : 1
5556 -> 4496 : 99
4180 -> 9565 : 5
1727 -> 7955 : 51
4037 -> 9046 : 151
4180 -> 7120 : 6
2800 -> 495 : 10761
1569 -> 3262 : 1
941 -> 4125 : 1
7769 -> 6613 : 6
7204 -> 9631 : 67
5880 -> 4052 : 204
7440 -> 3666 : 4269
5601 -> 9744 : 2
7854 -> 4416 : 26
8212 -> 6203 : 165
5684 -> 6598 : 109
3708 -> 1512 : 108
8973 -> 6982 : 23
8046 -> 9982 : 1
3587 -> 8904 : 13
6203 -> 6325 : 115
104 -> 8929 : 43
7292 -> 6434 : 48
8697 -> 4987 : 139
5799 -> 4628 : 23
462 -> 4577 : 91
7162 -> 4396 : 189
3666 -> 2224 : 3852
2001 -> 144 : 12102
6023 -> 8156 : 26
6304 -> 3798 : 1
6004 -> 5514 : 4
898 -> 5449 : 4
641 -> 555 : 2
6113 -> 385 : 6
4018 -> 1743 : 26803
3171 -> 9788 : 147
5036 -> 1371 : 13721
6982 -> 1956 : 3
8478 -> 7205 : 17
2504 -> 5867 : 2
2481 -> 4461 : 79
641 -> 8331 : 3
7864 -> 1034 : 365
5514 -> 1052 : 2
8016 -> 3679 : 2
8549 -> 1609 : 152
1371 -> 3874 : 1471
1520 -> 277 : 1
1561 -> 5380 : 1
9454 -> 5946 : 99
8715 -> 5229 : 19
2461 -> 5230 : 195
1257 -> 9855 : 1
4518 -> 3855 : 183
2005 -> 6159 : 61
524 -> 3720 : 90
9923 -> 3451 : 137
5867 -> 5277 : 2
9800 -> 2527 : 1
426 -> 9425 : 2
9863 -> 631 : 543
6317 -> 8188 : 79
5836 -> 4038 : 15
8570 -> 6659 : 13
6793 -> 9276 : 23
4428 -> 751 : 91
9836 -> 8576 : 14
7374 -> 156 : 29
5923 -> 874 : 1
1205 -> 5113 : 268
3560 -> 544 : 4
8720 -> 4640 : 3
9631 -> 8182 : 36
761 -> 3168 : 10
2717 -> 6021 : 16
6270 -> 9680 : 12
1657 -> 5901 : 12
524 -> 8777 : 24
6750 -> 851 : 44
884 -> 4505 : 11
639 -> 7479 : 5277
1602 -> 7251 : 2
2690 -> 411 : 201
955 -> 6123 : 136
7854 -> 2491 : 155
4375 -> 556 : 442
5330 -> 2186 : 9
4921 -> 5994 : 1
7605 -> 2199 : 19
916 -> 2729 : 1
3874 -> 8174 : 198
411 -> 762 : 74
8096 -> 9004 : 24
7021 -> 8428 : 7
7406 -> 5178 : 24456
2729 -> 7042 : 1
7687 -> 540 : 2265
7408 -> 8440 : 1
2800 -> 7477 : 3517
5433 -> 2611 : 1
9474 -> 4952 : 25571
385 -> 7886 : 5
7068 -> 8535 : 1
5994 -> 210 : 1
9631 -> 5599 : 11
8549 -> 8065 : 1
6478 -> 355 : 33508
4461 -> 5672 : 13
8096 -> 9372 : 1
2334 -> 1325 : 5256
4162 -> 2488 : 31
8552 -> 4772 : 7
5782 -> 9510 : 1
2558 -> 3222 : 90
1609 -> 2337 : 47
5102 -> 7113 : 6
7482 -> 530 : 124
1237 -> 7089 : 13
5338 -> 2473 : 18
7506 -> 6560 : 6
2527 -> 4030 : 1
4515 -> 8348 : 1
9982 -> 8245 : 1
6170 -> 7308 : 50
8868 -> 272 : 1
3335 -> 4645 : 22
4055 -> 7768 : 1
5946 -> 7021 : 78
2265 -> 6683 : 219
3142 -> 2136 : 3
6401 -> 5387 : 15
1202 -> 3754 : 1
7482 -> 9713 : 120
3875 -> 1534 : 15047
8820 -> 230 : 109
7308 -> 1139 : 39
3968 -> 3420 : 2
8212 -> 281 : 18
3580 -> 4146 : 2063
5616 -> 4942 : 2
9836 -> 6107 : 3
9454 -> 8816 : 4
2047 -> 758 : 319
9471 -> 169 : 1
9321 -> 9051 : 32
2291 -> 1117 : 14
8440 -> 5439 : 1
6401 -> 3880 : 302
2682 -> 5805 : 1
437 -> 135 : 30
7932 -> 9791 : 125
4600 -> 7809 : 758
2666 -> 264 : 38
8552 -> 4420 : 4
1482 -> 1793 : 1
3479 -> 5437 : 292
484 -> 2512 : 232
969 -> 5096 : 18
3833 -> 6324 : 201
4101 -> 9116 : 725
1588 -> 8752 : 1631
1039 -> 6555 : 1
4417 -> 3063 : 1
7498 -> 5086 : 2
8016 -> 2729 : 13
7406 -> 3460 : 17575
9276 -> 4439 : 20
1914 -> 586 : 78
8182 -> 465 : 22
5060 -> 1022 : 559
9289 -> 2993 : 2
4681 -> 151 : 118
6750 -> 1713 : 2
524 -> 5591 : 94
4493 -> 4473 : 30
2136 -> 9766 : 3
6814 -> 2827 : 6
3990 -> 38 : 238
1585 -> 7283 : 8
9791 -> 1000 : 114
8271 -> 9045 : 44
7859 -> 3832 : 23
8163 -> 4417 : 36
5805 -> 680 : 1
8188 -> 3586 : 67
5789 -> 4615 : 312
9645 -> 8048 : 1
355 -> 2070 : 3652
9210 -> 8535 : 1173
8096 -> 850 : 13
8271 -> 5406 : 112
9022 -> 2554 : 2
9645 -> 8280 : 4
6793 -> 6588 : 2
6924 -> 5514 : 1
9181 -> 9304 : 13
3695 -> 7343 : 39
4018 -> 8272 : 4125
2079 -> 699 : 31
3855 -> 6651 : 88
6659 -> 8492 : 7
1793 -> 1984 : 1
3222 -> 2137 : 424
9003 -> 4545 : 1278
1608 -> 7160 : 2
2765 -> 7105 : 1
8096 -> 6709 : 5
1806 -> 7299 : 11
1484 -> 19 : 196
6793 -> 5191 : 1
762 -> 4298 : 64
540 -> 2157 : 1243
4641 -> 2962 : 119
1308 -> 3069 : 14
6555 -> 3029 : 1
4935 -> 7943 : 1
5684 -> 4233 : 2
2667 -> 3554 : 22
7605 -> 3539 : 14
237 -> 8868 : 2
4640 -> 9716 : 2
5102 -> 1417 : 9
8379 -> 2158 : 1
9923 -> 8143 : 59
6086 -> 9652 : 350
8174 -> 4995 : 86
9454 -> 4965 : 1
7308 -> 7953 : 11
5277 -> 4746 : 2
8715 -> 3262 : 1
5178 -> 7869 : 19487
9406 -> 5719 : 1
1458 -> 2317 : 178
7809 -> 1856 : 633
3675 -> 8793 : 160
4996 -> 6813 : 7790
4995 -> 6828 : 80
7864 -> 9387 : 176
4358 -> 7510 : 390
4018 -> 628 : 1265
6851 -> 3869 : 1
9631 -> 8791 : 4
2461 -> 3981 : 173
8498 -> 8395 : 14
3945 -> 6937 : 5
117 -> 2362 : 7
2800 -> 5310 : 3655
6159 -> 6367 : 51
5351 -> 5160 : 792
4493 -> 8842 : 27
3451 -> 9089 : 32
3955 -> 4754 : 27
8617 -> 3698 : 25
4439 -> 3120 : 13
5498 -> 3910 : 2
2001 -> 5777 : 5557
6480 -> 3075 : 334
850 -> 8867 : 12
4681 -> 3663 : 165
915 -> 8608 : 76
9836 -> 6197 : 2
257 -> 9807 : 13
407 -> 2986 : 39
3580 -> 4916 : 75
4916 -> 4029 : 10
4989 -> 1196 : 250
1520 -> 1045 : 1
4783 -> 4694 : 15
4694 -> 137 : 15
8807 -> 6084 : 1
3675 -> 5512 : 32
8272 -> 1910 : 2469
9544 -> 3529 : 1457
1039 -> 7605 : 3
2373 -> 2764 : 2
5338 -> 4075 : 5
8926 -> 4957 : 134
1713 -> 2763 : 2
6113 -> 37 : 1
7027 -> 8648 : 3
1956 -> 832 : 1
4146 -> 462 : 443
37 -> 2937 : 1
437 -> 179 : 202
6674 -> 22 : 5
8919 -> 865 : 4
8842 -> 2951 : 27
6086 -> 922 : 7
7160 -> 4682 : 2
8291 -> 473 : 29
8648 -> 1109 : 180
6478 -> 6589 : 9124
101 -> 673 : 6
6814 -> 251 : 1
3832 -> 7761 : 5
9810 -> 3958 : 7
4640 -> 4627 : 1
7068 -> 9711 : 1
2317 -> 8118 : 119
6367 -> 6849 : 46
7027 -> 4120 : 2
5601 -> 4083 : 1
4146 -> 7967 : 553
4894 -> 5130 : 132
8095 -> 8019 : 32
7531 -> 2379 : 152
4975 -> 4900 : 211
7440 -> 4389 : 356
9680 -> 8437 : 12
3029 -> 7178 : 1
3067 -> 8215 : 1
4577 -> 1426 : 20
4942 -> 678 : 1
924 -> 2611 : 13
851 -> 7644 : 12
1280 -> 5704 : 44
1912 -> 326 : 93
3163 -> 1181 : 21
7687 -> 9658 : 414
8085 -> 3185 : 2
6480 -> 2823 : 441
9004 -> 7389 : 24
5380 -> 2741 : 1
8427 -> 4962 : 10175
4461 -> 4558 : 29
8182 -> 8555 : 5
3708 -> 9804 : 19
6213 -> 2134 : 16
1956 -> 2383 : 1
2512 -> 4071 : 210
404 -> 9854 : 32
9631 -> 9587 : 9
9190 -> 4834 : 10
832 -> 7184 : 1
4564 -> 44 : 91
3163 -> 3625 : 17
3142 -> 4432 : 4
6447 -> 5945 : 224
300 -> 8319 : 3
5160 -> 4855 : 599
7479 -> 7134 : 1500
3335 -> 566 : 72
5738 -> 5525 : 29875
7531 -> 6487 : 69
4029 -> 4166 : 10
4146 -> 423 : 737
5449 -> 2294 : 2
1368 -> 7418 : 3
7226 -> 9017 : 20
9343 -> 3313 : 1
5021 -> 3963 : 3
7178 -> 3471 : 1
6530 -> 1376 : 1
2294 -> 2720 : 1
6586 -> 2530 : 7
5945 -> 6196 : 154
8631 -> 8893 : 1
3446 -> 417 : 31
7932 -> 7209 : 71
9804 -> 953 : 15
3471 -> 4048 : 1
2955 -> 620 : 617
8535 -> 5092 : 972
7955 -> 7709 : 23
953 -> 4242 : 7
641 -> 668 : 2
2362 -> 1542 : 4
4861 -> 4932 : 1
3832 -> 1027 : 5
9985 -> 1073 : 6
6270 -> 2969 : 11
1720 -> 1225 : 1
4685 -> 344 : 1911
1602 -> 9939 : 4
9713 -> 6442 : 22
1254 -> 9176 : 205
9807 -> 8061 : 3
9901 -> 9283 : 305
5060 -> 3606 : 322
3875 -> 5398 : 1064
3871 -> 840 : 2
4894 -> 7934 : 13
3606 -> 9262 : 28
151 -> 706 : 27
7693 -> 2289 : 6
8648 -> 7949 : 3708
9711 -> 6153 : 1
5060 -> 6050 : 76
1898 -> 3210 : 38
4628 -> 7292 : 12
2137 -> 5264 : 241
6447 -> 8879 : 338
1910 -> 9031 : 206
7669 -> 4794 : 1134
7204 -> 359 : 28
9810 -> 9730 : 15
9791 -> 5547 : 9
9510 -> 4397 : 1
8182 -> 7473 : 4
874 -> 9932 : 1
1984 -> 8349 : 1
6651 -> 8849 : 30
3680 -> 2173 : 6
4916 -> 1773 : 7
1570 -> 6754 : 53817
417 -> 5667 : 28
8156 -> 6335 : 10
2962 -> 9788 : 76
2491 -> 4424 : 13
7821 -> 2351 : 10
7406 -> 2813 : 2079
8446 -> 5483 : 2
4424 -> 5211 : 4
8893 -> 8175 : 1
4638 -> 7757 : 941
4893 -> 7712 : 271
840 -> 8898 : 2
9262 -> 3736 : 5
4645 -> 4854 : 3
2867 -> 4928 : 2
4414 -> 5969 : 7
151 -> 2131 : 22
3446 -> 7484 : 123
2360 -> 5523 : 460
1482 -> 7320 : 3
7769 -> 7003 : 5
7205 -> 5063 : 14
4834 -> 7272 : 7
1045 -> 7716 : 1
1371 -> 176 : 2535
7652 -> 8476 : 287
3869 -> 898 : 1
6084 -> 2853 : 1
8061 -> 5781 : 1
4298 -> 7622 : 15
4162 -> 2956 : 5
5191 -> 5277 : 1
8788 -> 6243 : 3
6206 -> 146 : 219
8975 -> 7924 : 212
1139 -> 2918 : 37
176 -> 1028 : 386
9713 -> 9032 : 94
5152 -> 4302 : 308
1806 -> 3065 : 2
6061 -> 8098 : 155
1028 -> 4887 : 371
1237 -> 1203 : 11
6048 -> 6196 : 1780
4461 -> 5438 : 31
9291 -> 9468 : 36
5229 -> 7781 : 15
6324 -> 9321 : 75
9045 -> 699 : 6
2224 -> 9704 : 1965
2660 -> 3042 : 5
