Sender -> Receiver: Amount
170687 -> 452448 : 284
403148 -> 183127 : 15
166129 -> 978042 : 265
841240 -> 562790 : 74533
501699 -> 240208 : 276
210047 -> 785445 : 140
623883 -> 609108 : 4
449830 -> 110330 : 11
451319 -> 208307 : 6
448208 -> 126862 : 8
627255 -> 73109 : 335
6174 -> 890851 : 31
178369 -> 375101 : 20
430922 -> 661022 : 65
430922 -> 111584 : 38
951094 -> 935532 : 9802
71866 -> 515805 : 6
935532 -> 810593 : 625
89516 -> 459721 : 573
170687 -> 858647 : 85
382883 -> 531621 : 38
623883 -> 979043 : 15
89516 -> 272187 : 15
328479 -> 729222 : 21
272187 -> 638126 : 3
578846 -> 966163 : 4
501699 -> 821247 : 126
973743 -> 567673 : 762
806416 -> 185895 : 2938
73109 -> 463873 : 44
807575 -> 207084 : 1
897361 -> 918912 : 11
855385 -> 836928 : 236
480642 -> 47853 : 3729
647522 -> 993014 : 447
816811 -> 382984 : 6
170687 -> 565034 : 72
580504 -> 405593 : 60
647522 -> 184724 : 50
452448 -> 354371 : 22
272187 -> 436842 : 7
207084 -> 493285 : 1
41022 -> 136200 : 280
97362 -> 574378 : 50
6174 -> 522787 : 2
555474 -> 939832 : 681
463687 -> 803208 : 31
829518 -> 408072 : 666
522787 -> 492985 : 1
338088 -> 891359 : 16
474844 -> 417298 : 296
432793 -> 481175 : 11
159294 -> 472231 : 248
403148 -> 314895 : 108
83659 -> 720661 : 54
126862 -> 495576 : 8
463687 -> 966498 : 22
858647 -> 714303 : 27
661022 -> 732455 : 12
463873 -> 312094 : 10
143535 -> 441132 : 8774
487072 -> 664561 : 55
463687 -> 206266 : 3
206266 -> 445353 : 3
313594 -> 660790 : 17
714303 -> 885224 : 26
208307 -> 769503 : 3
921628 -> 688740 : 6
647522 -> 694099 : 6
664561 -> 93293 : 39
741347 -> 872967 : 2
623883 -> 354653 : 5
159294 -> 149621 : 37302
170687 -> 826683 : 263
567673 -> 669029 : 347
939832 -> 913450 : 356
417298 -> 28159 : 245
391832 -> 417132 : 44860
824587 -> 616844 : 15
314895 -> 333116 : 38
684513 -> 407513 : 508
472231 -> 688938 : 115
944668 -> 530494 : 2
616844 -> 640557 : 4
859167 -> 10556 : 1
354371 -> 381530 : 2
688740 -> 72224 : 6
441132 -> 449807 : 1016
885224 -> 937906 : 13
839130 -> 705274 : 31354
660790 -> 528833 : 2
354371 -> 311705 : 7
745267 -> 399433 : 1
973743 -> 678166 : 100
311705 -> 226967 : 4
445353 -> 990330 : 3
401658 -> 11263 : 2779
859167 -> 902941 : 2
155256 -> 855547 : 16
836928 -> 962640 : 77
155256 -> 305016 : 5
495576 -> 487136 : 7
858647 -> 823982 : 12
640557 -> 267549 : 1
990330 -> 546076 : 2
240208 -> 879033 : 136
714303 -> 43628 : 1
803208 -> 19724 : 11
705274 -> 829678 : 10171
966498 -> 146676 : 21
97362 -> 470687 : 25
785445 -> 715825 : 87
802097 -> 399893 : 25847
879033 -> 717195 : 5
492985 -> 991644 : 1
155256 -> 400751 : 11
97362 -> 528651 : 18
936620 -> 287166 : 101
278906 -> 260727 : 4
73109 -> 638840 : 10
287166 -> 973863 : 75
911131 -> 575338 : 7
824587 -> 974273 : 12
979043 -> 791094 : 5
769503 -> 272277 : 2
974273 -> 935932 : 5
859167 -> 230376 : 1
210047 -> 479938 : 16
944668 -> 183265 : 1
274303 -> 263681 : 17
897361 -> 964896 : 2
170687 -> 312463 : 47
935532 -> 758317 : 4314
73109 -> 246577 : 244
978042 -> 461585 : 65
918912 -> 659766 : 10
73109 -> 386450 : 20
38790 -> 521313 : 12240
434221 -> 848054 : 9
6174 -> 507581 : 1
647522 -> 151841 : 21
263681 -> 369725 : 8
260727 -> 729196 : 3
441132 -> 787489 : 3735
684513 -> 16369 : 1268
403148 -> 301986 : 5
807575 -> 449232 : 1
565034 -> 584254 : 19
183265 -> 976606 : 1
501699 -> 765835 : 38
28159 -> 610428 : 66
481175 -> 4709 : 2
314895 -> 357819 : 12
910542 -> 686310 : 1
890860 -> 380448 : 12
73109 -> 534331 : 14
785445 -> 11647 : 12
733166 -> 710783 : 11
240208 -> 240002 : 52
575884 -> 760963 : 31925
129041 -> 357615 : 15
41022 -> 667658 : 910
729196 -> 302672 : 3
678166 -> 635398 : 77
382984 -> 101938 : 2
83659 -> 352546 : 8
890860 -> 235305 : 4
522787 -> 551652 : 1
428230 -> 463916 : 260
382883 -> 514045 : 37
470687 -> 41249 : 5
210047 -> 373262 : 17
432793 -> 732544 : 9
715825 -> 713266 : 25
448208 -> 580751 : 19
338088 -> 233861 : 3
400751 -> 982469 : 3
71866 -> 702960 : 2
441132 -> 985497 : 1560
166129 -> 478157 : 65
272277 -> 760093 : 2
713266 -> 800953 : 13
311705 -> 767568 : 1
260727 -> 829376 : 1
514045 -> 712758 : 13
944668 -> 737997 : 1
27426 -> 841202 : 1205
448208 -> 714766 : 6
514045 -> 674050 : 14
715825 -> 574495 : 42
302672 -> 220567 : 3
976606 -> 764407 : 1
702960 -> 132944 : 1
99277 -> 474622 : 14764
725334 -> 729133 : 4
825551 -> 724032 : 121
493285 -> 264837 : 1
574378 -> 609047 : 31
521313 -> 474733 : 9459
844466 -> 561139 : 1
678166 -> 417213 : 17
240002 -> 974246 : 50
129041 -> 930697 : 16
481459 -> 63055 : 12
936620 -> 180431 : 102
659766 -> 893470 : 2
528833 -> 850732 : 2
184724 -> 908008 : 36
274303 -> 522527 : 23
939832 -> 668883 : 299
729222 -> 50836 : 19
836928 -> 802297 : 57
507581 -> 40812 : 1
823982 -> 161759 : 8
802297 -> 979306 : 32
220567 -> 201119 : 2
667658 -> 251744 : 49
936620 -> 219239 : 429
858647 -> 453316 : 33
311705 -> 337456 : 1
980840 -> 636140 : 2573
11263 -> 188162 : 441
401658 -> 972089 : 434
890851 -> 398724 : 23
864123 -> 320105 : 63
767568 -> 107649 : 1
733166 -> 486202 : 1
879033 -> 931269 : 75
453316 -> 221235 : 8
911131 -> 236513 : 3
897361 -> 113907 : 8
962640 -> 677803 : 5
972089 -> 912218 : 318
220567 -> 185434 : 1
149621 -> 791163 : 5126
352546 -> 356517 : 8
855385 -> 408619 : 5
517166 -> 356675 : 11838
399433 -> 263137 : 1
474622 -> 120898 : 4666
717195 -> 391002 : 5
769503 -> 630198 : 1
486202 -> 39609 : 1
848054 -> 61033 : 1
528651 -> 275086 : 9
470687 -> 193778 : 12
449830 -> 42281 : 3
678166 -> 806730 : 6
43628 -> 758847 : 1
356517 -> 487784 : 5
575338 -> 840690 : 2
481459 -> 35045 : 23
305016 -> 587127 : 2
650170 -> 674016 : 20
180431 -> 574581 : 65
630198 -> 82930 : 1
436842 -> 870231 : 5
841240 -> 769951 : 10966
132944 -> 300885 : 1
816811 -> 580206 : 4
136200 -> 682562 : 249
27426 -> 769345 : 404
724032 -> 298144 : 108
864123 -> 173531 : 37
233861 -> 520734 : 2
973743 -> 927849 : 74
936620 -> 955138 : 100
419484 -> 510067 : 187
72224 -> 208707 : 4
267549 -> 760334 : 1
61033 -> 757291 : 1
918912 -> 171215 : 1
400210 -> 393621 : 10
628195 -> 797847 : 156
170687 -> 659192 : 14
146676 -> 786736 : 20
208707 -> 713102 : 1
682562 -> 266847 : 44
268091 -> 163322 : 83
41022 -> 926688 : 59
661022 -> 845483 : 48
120898 -> 730848 : 2376
504501 -> 94928 : 81526
758847 -> 428616 : 1
149621 -> 454199 : 31709
821247 -> 464081 : 47
67645 -> 341372 : 1
930697 -> 806315 : 13
10556 -> 517724 : 1
173531 -> 144620 : 23
120052 -> 394069 : 139
311705 -> 641939 : 1
816811 -> 708380 : 1
732544 -> 397600 : 4
807575 -> 693092 : 1
982469 -> 161911 : 1
855547 -> 652866 : 10
419484 -> 344542 : 1911
461585 -> 629472 : 21
872967 -> 358303 : 1
908008 -> 933687 : 2
89516 -> 482922 : 35
173531 -> 257247 : 8
550916 -> 841156 : 26
144620 -> 319390 : 2
408619 -> 408175 : 4
787489 -> 45487 : 2920
845483 -> 543819 : 15
155256 -> 132467 : 5
936671 -> 267538 : 9
974273 -> 480563 : 6
935932 -> 400171 : 2
757291 -> 908196 : 1
94899 -> 167311 : 1
221235 -> 789862 : 3
487072 -> 36187 : 45
879033 -> 837837 : 50
399893 -> 601300 : 4788
155256 -> 522280 : 1
531621 -> 999785 : 4
555474 -> 323434 : 58
400171 -> 165986 : 1
40812 -> 881417 : 1
522280 -> 341868 : 1
627255 -> 78773 : 235
94899 -> 823514 : 4
693092 -> 296990 : 1
504501 -> 757494 : 14889
712758 -> 548420 : 7
912218 -> 924159 : 150
338088 -> 554679 : 3
950095 -> 514446 : 21
268091 -> 291381 : 414
522527 -> 161920 : 10
161920 -> 154184 : 9
824587 -> 731775 : 4
72224 -> 395284 : 2
113907 -> 424559 : 6
939832 -> 379787 : 5
313594 -> 117708 : 1
725334 -> 567785 : 3
574581 -> 249231 : 57
42281 -> 948099 : 2
278906 -> 858632 : 1
391832 -> 603539 : 27133
800953 -> 987304 : 6
729133 -> 913171 : 3
495576 -> 641721 : 1
872967 -> 175372 : 1
978042 -> 438123 : 93
89836 -> 980963 : 19
338088 -> 417902 : 1
487784 -> 782774 : 2
319390 -> 94756 : 1
965261 -> 180983 : 7
449830 -> 362156 : 1
399893 -> 259642 : 5411
566105 -> 14051 : 63
50836 -> 320657 : 15
219239 -> 105700 : 259
480563 -> 207066 : 1
323434 -> 653006 : 36
713266 -> 644047 : 8
978042 -> 688469 : 8
356675 -> 226943 : 9435
173531 -> 821103 : 6
937906 -> 405503 : 10
991644 -> 871238 : 1
548420 -> 591866 : 2
924159 -> 281423 : 17
565034 -> 78403 : 44
550916 -> 54690 : 14
939832 -> 209934 : 18
660790 -> 56588 : 10
357819 -> 853032 : 6
702960 -> 646174 : 1
401658 -> 927002 : 219
19724 -> 170439 : 10
829518 -> 898220 : 467
235305 -> 513618 : 2
381530 -> 736075 : 2
111009 -> 740837 : 66
400751 -> 805597 : 1
382883 -> 750919 : 4
38790 -> 356283 : 142
677803 -> 521234 : 5
791163 -> 330137 : 2163
522527 -> 191401 : 9
230376 -> 650387 : 1
264837 -> 222895 : 1
712758 -> 248606 : 1
175372 -> 295923 : 1
800953 -> 890197 : 6
208707 -> 518274 : 3
674050 -> 322530 : 7
858632 -> 31811 : 1
870231 -> 726698 : 4
155256 -> 138189 : 2
650170 -> 258982 : 2
908008 -> 50213 : 22
520734 -> 509823 : 2
982469 -> 486823 : 1
45487 -> 576546 : 1540
999785 -> 67084 : 3
320657 -> 823353 : 10
816811 -> 73577 : 1
712758 -> 280205 : 1
257247 -> 161956 : 2
155256 -> 925944 : 2
978042 -> 529315 : 11
737997 -> 976191 : 1
521313 -> 114985 : 1544
245933 -> 845263 : 160
356517 -> 158732 : 1
789862 -> 72367 : 3
280205 -> 256858 : 1
474622 -> 982436 : 4737
461585 -> 649261 : 5
641939 -> 542006 : 1
730848 -> 548122 : 1871
950095 -> 642237 : 1
400210 -> 430824 : 77
684513 -> 306048 : 45
623883 -> 75939 : 1
50836 -> 110663 : 4
821247 -> 297469 : 48
305016 -> 650713 : 1
726698 -> 468873 : 1
710783 -> 166699 : 1
474622 -> 712897 : 5102
733166 -> 966952 : 4
480563 -> 126071 : 4
158732 -> 694019 : 1
474622 -> 265430 : 223
441132 -> 408688 : 1590
629472 -> 677550 : 18
45487 -> 61010 : 1118
979306 -> 808459 : 32
257247 -> 140712 : 3
417298 -> 236056 : 9
393621 -> 236524 : 6
870231 -> 455541 : 1
341868 -> 125202 : 1
514446 -> 830535 : 12
73109 -> 202583 : 1
806416 -> 135640 : 495
913450 -> 109178 : 15
305016 -> 76196 : 2
417132 -> 642520 : 14050
686310 -> 807318 : 1
841202 -> 211926 : 556
341372 -> 82043 : 1
249231 -> 481991 : 8
647522 -> 226196 : 1
161920 -> 424100 : 1
708380 -> 700092 : 1
144620 -> 978825 : 13
935532 -> 216974 : 1635
268091 -> 911870 : 100
170439 -> 464337 : 1
736075 -> 454680 : 2
731775 -> 757821 : 3
400210 -> 938493 : 706
911131 -> 859558 : 1
319390 -> 493204 : 1
740837 -> 488543 : 46
978042 -> 978139 : 48
769345 -> 582120 : 232
430922 -> 16088 : 26
800953 -> 506093 : 1
764407 -> 215910 : 1
382984 -> 90954 : 1
688469 -> 586065 : 4
765835 -> 83484 : 28
644047 -> 960849 : 5
268091 -> 642007 : 202
750919 -> 321128 : 2
306048 -> 636767 : 6
307369 -> 33184 : 15
461585 -> 455338 : 32
982436 -> 64578 : 93
82043 -> 759335 : 1
839130 -> 320765 : 1727
534331 -> 411902 : 13
301986 -> 561823 : 1
236513 -> 794520 : 3
209934 -> 794396 : 7
14139 -> 778969 : 2846
99277 -> 577070 : 3621
661022 -> 840249 : 3
584254 -> 475309 : 3
405503 -> 823790 : 1
640557 -> 89738 : 1
287166 -> 565244 : 22
126071 -> 220501 : 2
493204 -> 180477 : 1
650387 -> 728611 : 1
566105 -> 911261 : 5
320765 -> 322400 : 529
647522 -> 811329 : 1
974273 -> 159318 : 1
976191 -> 284544 : 1
841202 -> 37106 : 574
274303 -> 412222 : 1
417132 -> 613905 : 11569
839130 -> 90914 : 24647
794396 -> 299613 : 2
357615 -> 104587 : 2
911131 -> 209600 : 1
249231 -> 442235 : 15
987304 -> 245244 : 2
166129 -> 515598 : 258
354653 -> 994121 : 3
542006 -> 537280 : 1
955138 -> 425696 : 15
694019 -> 566440 : 1
358303 -> 945477 : 1
966498 -> 363491 : 1
344542 -> 152030 : 1882
166699 -> 521501 : 1
146676 -> 703581 : 1
574378 -> 685924 : 12
417132 -> 13108 : 19102
424100 -> 711073 : 1
565244 -> 107692 : 9
369725 -> 949565 : 3
627255 -> 977659 : 1
313594 -> 673855 : 1
760334 -> 240959 : 1
75939 -> 269131 : 1
442235 -> 937698 : 7
898220 -> 792087 : 325
263137 -> 86170 : 1
354653 -> 69716 : 1
89516 -> 225440 : 16
11647 -> 826371 : 10
33184 -> 647819 : 4
858647 -> 249664 : 12
89836 -> 334086 : 1
0 -> 918266 : 14599
362156 -> 526217 : 1
132467 -> 487212 : 2
684513 -> 981661 : 2
879033 -> 651275 : 6
322530 -> 655686 : 5
566105 -> 623195 : 4
999785 -> 587552 : 1
183127 -> 395983 : 13
432793 -> 297520 : 6
733166 -> 588346 : 2
398724 -> 275950 : 9
273835 -> 366183 : 10
979043 -> 474887 : 5
161956 -> 656127 : 2
357819 -> 748571 : 4
668883 -> 473369 : 50
978139 -> 366618 : 2
453316 -> 52402 : 22
380448 -> 307938 : 5
715825 -> 943884 : 3
703638 -> 63485 : 11
933687 -> 762399 : 1
638840 -> 81534 : 10
981661 -> 956285 : 1
515805 -> 570550 : 6
411902 -> 184166 : 13
951094 -> 81718 : 3276
207066 -> 592430 : 1
810593 -> 296847 : 192
82930 -> 898251 : 1
78773 -> 908389 : 55
636140 -> 285281 : 1219
656127 -> 290470 : 2
616844 -> 824847 : 7
826371 -> 253812 : 3
642520 -> 5396 : 13745
357819 -> 642842 : 2
323434 -> 491278 : 7
219239 -> 94059 : 75
726698 -> 700823 : 2
312463 -> 825369 : 25
61010 -> 333265 : 1024
810593 -> 716737 : 65
802097 -> 389239 : 49127
962640 -> 506589 : 17
586065 -> 779600 : 3
363491 -> 557252 : 1
222895 -> 101911 : 1
517724 -> 587142 : 1
750919 -> 208140 : 2
16369 -> 950243 : 881
966952 -> 357308 : 2
567785 -> 64415 : 2
438123 -> 262738 : 69
847745 -> 919382 : 10956
397600 -> 838029 : 4
393621 -> 412341 : 3
11263 -> 977460 : 939
31811 -> 483728 : 1
468873 -> 586322 : 1
373262 -> 811670 : 3
925944 -> 177834 : 2
81718 -> 132123 : 3013
515598 -> 674352 : 179
240208 -> 704643 : 12
962640 -> 295802 : 49
977659 -> 469193 : 1
984556 -> 34725 : 31655
170439 -> 375911 : 3
794520 -> 439331 : 1
405503 -> 639986 : 4
582120 -> 589879 : 85
898220 -> 723136 : 20
86170 -> 413498 : 1
268091 -> 354317 : 88
356283 -> 54241 : 14
245244 -> 878204 : 2
791094 -> 268959 : 4
954263 -> 590659 : 15
504501 -> 268052 : 1930
45487 -> 378156 : 118
674050 -> 36805 : 4
449232 -> 827122 : 1
356283 -> 439351 : 107
565244 -> 740541 : 10
933687 -> 255544 : 1
41249 -> 180862 : 1
891359 -> 153949 : 15
285281 -> 495013 : 843
966163 -> 882343 : 3
982436 -> 646734 : 335
306048 -> 886781 : 2
823982 -> 549789 : 4
219239 -> 524857 : 87
913171 -> 762572 : 2
580206 -> 785681 : 4
826371 -> 332460 : 2
400210 -> 3494 : 20
382984 -> 747556 : 2
986340 -> 932178 : 51414
660790 -> 310177 : 3
684513 -> 818038 : 2
732544 -> 443768 : 4
908196 -> 375462 : 1
794396 -> 553452 : 4
424559 -> 427863 : 4
765835 -> 82833 : 10
321128 -> 485553 : 2
660790 -> 660531 : 2
506093 -> 956443 : 1
45487 -> 727221 : 58
240208 -> 393568 : 59
858647 -> 545547 : 1
488543 -> 89423 : 8
152030 -> 632715 : 674
401658 -> 161929 : 1130
837837 -> 788383 : 45
427863 -> 902432 : 4
629472 -> 942922 : 3
389239 -> 557028 : 14529
567673 -> 800915 : 331
41022 -> 679660 : 14
235305 -> 448573 : 2
561823 -> 639322 : 1
94756 -> 239395 : 1
557028 -> 544496 : 5105
487784 -> 782756 : 1
275086 -> 936887 : 7
408688 -> 957030 : 1348
274303 -> 499471 : 2
154184 -> 241899 : 2
791163 -> 212901 : 863
566105 -> 343465 : 11
926688 -> 962421 : 21
255544 -> 479083 : 1
306048 -> 171215 : 2
576546 -> 610397 : 212
483728 -> 44834 : 1
454680 -> 853804 : 2
700092 -> 345864 : 1
101911 -> 301328 : 1
391832 -> 10563 : 6210
393621 -> 660463 : 1
322400 -> 664273 : 244
180431 -> 676522 : 6
369725 -> 32143 : 5
550916 -> 949038 : 3
769951 -> 691980 : 3630
11263 -> 406245 : 55
107692 -> 150638 : 7
660531 -> 574186 : 2
65186 -> 439527 : 80
580751 -> 714614 : 5
760093 -> 762758 : 1
577070 -> 969592 : 2643
89423 -> 570305 : 1
729133 -> 749328 : 1
219239 -> 625784 : 2
881417 -> 22814 : 1
161759 -> 503297 : 6
442235 -> 786200 : 8
981661 -> 181197 : 1
580751 -> 334724 : 5
78403 -> 657982 : 32
135616 -> 101189 : 1
474887 -> 843038 : 1
34725 -> 604799 : 580
786736 -> 468258 : 6
887108 -> 860668 : 20
950095 -> 377442 : 8
664561 -> 357548 : 16
295802 -> 991116 : 41
314895 -> 407939 : 49
684513 -> 697237 : 7
400210 -> 789665 : 96
570550 -> 63811 : 3
45487 -> 765070 : 11
216974 -> 522712 : 833
806416 -> 297755 : 24
674352 -> 11665 : 58
503297 -> 225404 : 3
395983 -> 332337 : 10
310177 -> 602772 : 3
126071 -> 896049 : 2
65186 -> 159441 : 9
826371 -> 300210 : 1
475309 -> 566709 : 1
104587 -> 775245 : 1
99277 -> 687949 : 18981
980840 -> 135852 : 19
523540 -> 434797 : 1
725334 -> 300151 : 1
382984 -> 116014 : 1
730848 -> 184064 : 505
443768 -> 520926 : 1
882343 -> 79274 : 3
354317 -> 907884 : 74
714614 -> 702490 : 3
180477 -> 822623 : 1
697237 -> 847748 : 7
926688 -> 426126 : 17
973743 -> 424588 : 588
268091 -> 701956 : 30
688938 -> 231364 : 66
253812 -> 629019 : 1
844466 -> 668034 : 1
73577 -> 572078 : 1
63811 -> 334703 : 1
837837 -> 67189 : 3
89836 -> 747079 : 7
386450 -> 914237 : 9
436842 -> 127209 : 2
860668 -> 59780 : 20
724032 -> 850003 : 1
356675 -> 683347 : 379
839130 -> 400359 : 1445
641721 -> 102859 : 1
978042 -> 587428 : 5
672820 -> 534247 : 2
135852 -> 897851 : 6
823353 -> 78790 : 7
184166 -> 874766 : 1
323434 -> 865890 : 8
964896 -> 673425 : 1
848054 -> 330059 : 8
914237 -> 370342 : 8
911870 -> 892623 : 16
41022 -> 895005 : 2
685924 -> 653526 : 5
90954 -> 933568 : 1
495013 -> 655244 : 495
386450 -> 696024 : 9
301986 -> 210542 : 2
921628 -> 699967 : 1
980840 -> 547628 : 52
417298 -> 688350 : 36
183127 -> 40949 : 1
704643 -> 833214 : 6
32143 -> 191046 : 5
487136 -> 41416 : 1
759335 -> 865868 : 1
120898 -> 16109 : 861
424559 -> 355678 : 1
850732 -> 599200 : 1
290470 -> 292740 : 1
240959 -> 212120 : 1
439527 -> 457412 : 47
674016 -> 700776 : 14
807318 -> 478614 : 1
125202 -> 507769 : 1
823514 -> 464829 : 3
10563 -> 130392 : 974
891359 -> 731530 : 1
375462 -> 976699 : 1
479083 -> 628782 : 1
507769 -> 111498 : 1
716737 -> 493989 : 33
111009 -> 350432 : 34
528651 -> 433320 : 9
699967 -> 740955 : 1
67189 -> 942566 : 3
463873 -> 526922 : 14
548122 -> 410996 : 611
454199 -> 405599 : 9886
344542 -> 127762 : 4
610397 -> 518591 : 204
912218 -> 191648 : 111
239395 -> 43133 : 1
410996 -> 488496 : 336
479938 -> 643860 : 8
984556 -> 374019 : 11209
76196 -> 183785 : 2
395983 -> 532585 : 2
377442 -> 468421 : 3
638126 -> 517087 : 1
905306 -> 308322 : 66
170687 -> 73580 : 1
962640 -> 234451 : 5
562790 -> 689008 : 51362
825369 -> 186072 : 3
528656 -> 73751 : 174
298144 -> 934091 : 91
129041 -> 881843 : 5
417902 -> 939166 : 1
591866 -> 149357 : 1
417298 -> 775685 : 6
713266 -> 191998 : 1
745267 -> 894071 : 3
159294 -> 910892 : 8389
950243 -> 667630 : 62
308322 -> 382446 : 14
551652 -> 250513 : 1
580751 -> 182694 : 5
135852 -> 167207 : 7
575338 -> 747944 : 5
296990 -> 187011 : 1
479938 -> 70749 : 7
479938 -> 976948 : 1
646174 -> 374378 : 1
727221 -> 377854 : 3
885224 -> 586608 : 11
840690 -> 222757 : 2
966163 -> 974365 : 1
375911 -> 640760 : 1
965261 -> 670485 : 20
374378 -> 858823 : 1
570550 -> 261665 : 2
644047 -> 618547 : 1
11665 -> 591140 : 3
159441 -> 432756 : 1
791163 -> 773850 : 1886
400171 -> 907321 : 1
672820 -> 555581 : 3
589879 -> 130106 : 66
731530 -> 932519 : 1
54241 -> 911125 : 3
161911 -> 866692 : 1
301986 -> 894312 : 2
16088 -> 194089 : 8
430824 -> 8175 : 58
463873 -> 783232 : 9
149357 -> 814488 : 1
532585 -> 834011 : 2
534247 -> 794452 : 1
979043 -> 91230 : 2
674016 -> 454501 : 5
526217 -> 110175 : 1
273835 -> 449482 : 1
403148 -> 870826 : 7
182694 -> 935992 : 2
59780 -> 997806 : 1
417132 -> 449206 : 63
201119 -> 50927 : 1
907321 -> 62379 : 1
149621 -> 144558 : 397
111498 -> 145596 : 1
225404 -> 80376 : 2
433320 -> 188816 : 5
668883 -> 395464 : 157
840249 -> 412298 : 3
166129 -> 462342 : 2
226967 -> 772948 : 2
907884 -> 212247 : 41
696024 -> 956849 : 5
67084 -> 432546 : 3
976699 -> 878546 : 1
300151 -> 980228 : 1
343465 -> 329757 : 5
604799 -> 354608 : 211
136200 -> 530947 : 10
706949 -> 370013 : 2
670485 -> 782608 : 9
623195 -> 923578 : 4
430922 -> 413118 : 3
859558 -> 191340 : 1
760093 -> 82108 : 1
405593 -> 621659 : 49
54690 -> 288100 : 2
504501 -> 187244 : 574
469193 -> 846593 : 1
225440 -> 873174 : 7
762758 -> 505108 : 1
89423 -> 58449 : 5
104587 -> 709869 : 1
93293 -> 504588 : 8
135616 -> 799601 : 5
185434 -> 359296 : 1
241899 -> 36134 : 2
231364 -> 648969 : 59
272187 -> 840882 : 1
4709 -> 468756 : 2
375911 -> 297878 : 1
797847 -> 143634 : 54
885224 -> 31171 : 1
78403 -> 244827 : 5
320765 -> 113578 : 840
648969 -> 225766 : 18
374019 -> 358351 : 10947
488496 -> 963059 : 54
517166 -> 64374 : 6577
251744 -> 838516 : 28
632715 -> 291889 : 282
526922 -> 259482 : 10
394069 -> 81788 : 91
638126 -> 667594 : 1
233861 -> 438433 : 1
56588 -> 255834 : 10
659192 -> 409189 : 9
741347 -> 862178 : 1
354653 -> 228504 : 1
170687 -> 903697 : 1
660463 -> 167791 : 1
334724 -> 349139 : 5
16369 -> 640475 : 29
246577 -> 996939 : 17
616844 -> 190738 : 4
487136 -> 211271 : 5
265430 -> 809393 : 145
297755 -> 380733 : 24
785681 -> 957398 : 1
54241 -> 512337 : 8
