Sender -> Receiver: Amount
7 -> 80 : 9903
30 -> 33 : 205
92 -> 37 : 9
72 -> 93 : 149
88 -> 48 : 6514
7 -> 15 : 993
30 -> 57 : 523
34 -> 38 : 2090
0 -> 47 : 7078
3 -> 57 : 991
55 -> 21 : 37
54 -> 67 : 5297
22 -> 14 : 48
39 -> 85 : 31
28 -> 80 : 1691
70 -> 72 : 8492
67 -> 32 : 3154
79 -> 54 : 9851
78 -> 45 : 5951
58 -> 72 : 3
21 -> 32 : 5897
96 -> 59 : 4532
87 -> 37 : 228
32 -> 6 : 5991
85 -> 97 : 1776
3 -> 62 : 1591
46 -> 40 : 15249
34 -> 36 : 95
96 -> 62 : 8898
13 -> 36 : 76
0 -> 14 : 814
22 -> 54 : 11
25 -> 16 : 11653
5 -> 3 : 10518
71 -> 91 : 6827
97 -> 72 : 16537
83 -> 65 : 44569
29 -> 6 : 3204
20 -> 28 : 17
6 -> 36 : 9119
3 -> 8 : 5170
75 -> 41 : 3414
24 -> 89 : 883
33 -> 17 : 14
75 -> 89 : 234
48 -> 73 : 3430
85 -> 49 : 4726
67 -> 80 : 1819
45 -> 93 : 10742
24 -> 7 : 121
90 -> 25 : 684
52 -> 69 : 25659
71 -> 32 : 1593
2 -> 89 : 132
3 -> 84 : 2249
35 -> 48 : 2154
98 -> 96 : 1400
49 -> 25 : 1578
26 -> 3 : 432
21 -> 12 : 2775
89 -> 0 : 7131
73 -> 62 : 210
8 -> 42 : 191
98 -> 73 : 2006
43 -> 32 : 84
54 -> 78 : 10880
67 -> 59 : 1676
87 -> 82 : 2
7 -> 62 : 480
46 -> 42 : 8297
59 -> 95 : 17792
94 -> 4 : 243
49 -> 25 : 15029
84 -> 73 : 1293
8 -> 36 : 4478
68 -> 45 : 1
12 -> 56 : 63
85 -> 30 : 595
4 -> 72 : 99
87 -> 86 : 26
22 -> 42 : 5
82 -> 39 : 12185
18 -> 35 : 79
46 -> 20 : 6836
78 -> 30 : 149
2 -> 66 : 241
97 -> 54 : 6815
30 -> 87 : 723
97 -> 94 : 275
28 -> 60 : 2587
2 -> 41 : 14
50 -> 13 : 1319
93 -> 57 : 18856
45 -> 28 : 1620
64 -> 60 : 3596
27 -> 22 : 10871
44 -> 92 : 4532
56 -> 11 : 1855
94 -> 48 : 556
69 -> 56 : 11393
52 -> 7 : 104
95 -> 88 : 20240
0 -> 61 : 7928
54 -> 13 : 5955
39 -> 96 : 1761
12 -> 86 : 4629
13 -> 45 : 150
31 -> 84 : 16501
98 -> 54 : 3003
20 -> 94 : 163
51 -> 45 : 8024
90 -> 79 : 217
55 -> 70 : 227
90 -> 44 : 157
