Sender -> Receiver: Amount
956 -> 635 : 18
8 -> 230 : 7
273 -> 501 : 13
787 -> 674 : 534
59 -> 873 : 916
273 -> 783 : 5
605 -> 697 : 4
422 -> 535 : 37
461 -> 849 : 24
989 -> 708 : 8
13 -> 323 : 326
206 -> 331 : 657
318 -> 655 : 47
665 -> 116 : 1
273 -> 527 : 1
297 -> 987 : 247
116 -> 124 : 1
924 -> 738 : 157
674 -> 495 : 252
896 -> 578 : 141
185 -> 641 : 24
345 -> 36 : 85
921 -> 431 : 2
527 -> 871 : 1
501 -> 509 : 6
758 -> 131 : 13
924 -> 508 : 256
435 -> 254 : 9
635 -> 813 : 11
708 -> 127 : 1
94 -> 114 : 688
587 -> 70 : 7
120 -> 890 : 226
714 -> 381 : 3
445 -> 9 : 3
818 -> 210 : 89
236 -> 744 : 943
350 -> 105 : 45
387 -> 200 : 1
206 -> 982 : 573
297 -> 580 : 12
960 -> 85 : 59
763 -> 786 : 4
925 -> 484 : 4
230 -> 254 : 5
849 -> 722 : 14
331 -> 300 : 186
16 -> 136 : 7
59 -> 308 : 1
210 -> 213 : 31
11 -> 852 : 218
570 -> 95 : 356
720 -> 557 : 5
318 -> 529 : 107
136 -> 957 : 7
969 -> 652 : 768
980 -> 677 : 3
120 -> 742 : 16
344 -> 555 : 42
714 -> 816 : 248
876 -> 970 : 120
94 -> 279 : 1063
598 -> 978 : 19
928 -> 914 : 2
599 -> 842 : 1
741 -> 314 : 149
951 -> 895 : 695
580 -> 417 : 9
960 -> 589 : 15
744 -> 696 : 637
135 -> 464 : 10
862 -> 805 : 3
970 -> 642 : 99
896 -> 256 : 66
34 -> 99 : 1172
353 -> 765 : 1987
16 -> 509 : 2
529 -> 842 : 94
655 -> 440 : 8
230 -> 7 : 1
478 -> 887 : 2
281 -> 800 : 6
353 -> 944 : 347
619 -> 941 : 1025
535 -> 163 : 27
980 -> 117 : 1
45 -> 230 : 201
480 -> 160 : 323
999 -> 412 : 35
382 -> 197 : 34
739 -> 706 : 19
99 -> 485 : 618
555 -> 906 : 18
256 -> 388 : 16
368 -> 441 : 12
890 -> 95 : 67
906 -> 205 : 7
8 -> 79 : 4
340 -> 247 : 2
475 -> 387 : 40516
242 -> 475 : 59
136 -> 983 : 1
117 -> 23 : 1
873 -> 96 : 833
741 -> 213 : 175
11 -> 873 : 75
466 -> 555 : 2326
914 -> 57 : 2
706 -> 365 : 19
862 -> 980 : 1
896 -> 370 : 5
978 -> 738 : 10
197 -> 718 : 26
7 -> 722 : 1
983 -> 781 : 1
508 -> 387 : 71
265 -> 137 : 1
99 -> 114 : 98
0 -> 756 : 271
999 -> 998 : 13
400 -> 692 : 174
818 -> 940 : 30
138 -> 909 : 25
210 -> 851 : 42
970 -> 989 : 8
775 -> 177 : 329
185 -> 452 : 29
677 -> 395 : 2
930 -> 723 : 1
99 -> 42 : 43
266 -> 29 : 5
895 -> 788 : 552
944 -> 203 : 167
894 -> 898 : 494
295 -> 318 : 1
371 -> 42 : 194
894 -> 506 : 455
11 -> 495 : 8
938 -> 993 : 240
399 -> 491 : 11
200 -> 101 : 1
379 -> 92 : 110
765 -> 498 : 1713
475 -> 549 : 16096
503 -> 689 : 39
350 -> 399 : 11
559 -> 813 : 8
387 -> 752 : 7687
503 -> 387 : 59
752 -> 168 : 1229
677 -> 50 : 1
574 -> 573 : 2
488 -> 348 : 16
380 -> 73 : 88
998 -> 19 : 11
57 -> 266 : 2
821 -> 902 : 278
529 -> 477 : 9
529 -> 190 : 2
752 -> 749 : 2403
624 -> 102 : 491
883 -> 525 : 6589
758 -> 67 : 21
399 -> 614 : 3
279 -> 993 : 820
34 -> 678 : 235
350 -> 323 : 188
338 -> 745 : 7
783 -> 351 : 2
297 -> 207 : 130
160 -> 356 : 94
371 -> 460 : 21
210 -> 126 : 9
608 -> 277 : 3502
580 -> 552 : 2
381 -> 392 : 3
395 -> 792 : 48
899 -> 467 : 31
821 -> 800 : 16
375 -> 758 : 4
998 -> 715 : 2
938 -> 836 : 26
745 -> 682 : 1
999 -> 889 : 2
692 -> 15 : 138
783 -> 35 : 2
94 -> 604 : 24
13 -> 665 : 2
85 -> 574 : 21
640 -> 771 : 4
136 -> 740 : 5
788 -> 306 : 359
887 -> 38 : 1
928 -> 0 : 3
960 -> 575 : 160
230 -> 419 : 134
708 -> 901 : 5
0 -> 933 : 2351
409 -> 498 : 3
171 -> 233 : 3
862 -> 284 : 2
788 -> 967 : 158
254 -> 792 : 3
795 -> 210 : 120
604 -> 67 : 8
808 -> 940 : 149
276 -> 770 : 8
689 -> 164 : 10
365 -> 921 : 9
908 -> 658 : 17
547 -> 581 : 71
352 -> 622 : 3
466 -> 900 : 541
491 -> 657 : 10
160 -> 389 : 102
835 -> 556 : 1
641 -> 90 : 19
894 -> 174 : 76
883 -> 839 : 4327
314 -> 108 : 133
578 -> 760 : 72
620 -> 784 : 39
906 -> 865 : 1
570 -> 12 : 502
765 -> 474 : 102
890 -> 55 : 87
754 -> 428 : 131
775 -> 231 : 306
718 -> 642 : 19
353 -> 140 : 391
580 -> 94 : 1
113 -> 411 : 224
350 -> 452 : 40
300 -> 951 : 22
460 -> 447 : 8
627 -> 5 : 48
808 -> 250 : 249
279 -> 959 : 193
705 -> 104 : 5
578 -> 749 : 7
435 -> 328 : 2
479 -> 320 : 2
720 -> 501 : 2
957 -> 718 : 7
92 -> 616 : 80
813 -> 742 : 27
846 -> 539 : 289
969 -> 637 : 14
101 -> 402 : 3
42 -> 655 : 66
207 -> 441 : 101
930 -> 605 : 1
38 -> 996 : 1
314 -> 405 : 9
387 -> 118 : 29691
8 -> 818 : 19
501 -> 949 : 7
409 -> 638 : 1
535 -> 808 : 10
708 -> 674 : 1
995 -> 997 : 44
699 -> 783 : 97
9 -> 939 : 3
792 -> 420 : 16
348 -> 514 : 13
379 -> 112 : 65
982 -> 581 : 513
281 -> 625 : 3
466 -> 866 : 293
620 -> 483 : 3
745 -> 155 : 5
207 -> 342 : 10
190 -> 620 : 2
254 -> 278 : 1
745 -> 954 : 1
388 -> 541 : 3
210 -> 530 : 64
560 -> 325 : 314
961 -> 517 : 157619
131 -> 617 : 2
720 -> 532 : 1
715 -> 52 : 2
15 -> 135 : 32
951 -> 703 : 14
756 -> 500 : 198
982 -> 168 : 19
102 -> 325 : 277
328 -> 360 : 2
467 -> 553 : 15
894 -> 337 : 84
559 -> 216 : 1
765 -> 383 : 53
570 -> 653 : 58
402 -> 397 : 3
506 -> 853 : 89
894 -> 184 : 73
873 -> 789 : 136
995 -> 960 : 24
124 -> 956 : 1
705 -> 533 : 4
783 -> 752 : 36
961 -> 996 : 54258
781 -> 515 : 1
207 -> 935 : 15
622 -> 394 : 2
833 -> 749 : 25
284 -> 351 : 2
138 -> 971 : 183
702 -> 150 : 1
846 -> 706 : 110
560 -> 949 : 10
441 -> 708 : 37
559 -> 315 : 1
784 -> 211 : 14
449 -> 844 : 57
624 -> 46 : 113
203 -> 90 : 32
334 -> 438 : 2
698 -> 11 : 36
627 -> 42 : 3
525 -> 732 : 1217
19 -> 159 : 9
887 -> 746 : 1
413 -> 599 : 267
165 -> 961 : 1
949 -> 727 : 12
995 -> 865 : 15
282 -> 848 : 722
215 -> 678 : 887
11 -> 82 : 30
846 -> 943 : 22
277 -> 904 : 3411
787 -> 93 : 4796
96 -> 540 : 619
340 -> 890 : 2
306 -> 725 : 342
560 -> 755 : 4
908 -> 50 : 2
658 -> 341 : 144
108 -> 307 : 85
207 -> 553 : 1
185 -> 673 : 26
375 -> 692 : 3
12 -> 974 : 162
215 -> 810 : 314
935 -> 448 : 7
982 -> 789 : 25
320 -> 239 : 2
573 -> 288 : 2
445 -> 703 : 1
411 -> 613 : 53
984 -> 132 : 395
409 -> 458 : 1
177 -> 747 : 103
924 -> 599 : 11
314 -> 259 : 3
296 -> 701 : 6
515 -> 176 : 1
460 -> 495 : 6
211 -> 813 : 3
29 -> 735 : 2
323 -> 884 : 266
862 -> 312 : 4
242 -> 236 : 5
890 -> 187 : 3
889 -> 182 : 1
353 -> 836 : 4
412 -> 546 : 18
114 -> 98 : 698
288 -> 296 : 2
282 -> 496 : 340
770 -> 764 : 4
79 -> 374 : 1
460 -> 872 : 2
500 -> 400 : 55
925 -> 742 : 3
495 -> 450 : 34
842 -> 530 : 53
533 -> 27 : 3
281 -> 285 : 7
541 -> 131 : 2
295 -> 288 : 18
698 -> 782 : 4
961 -> 902 : 17339
541 -> 615 : 1
11 -> 104 : 35
997 -> 586 : 41
438 -> 178 : 407
678 -> 417 : 13
312 -> 376 : 3
895 -> 253 : 40
899 -> 263 : 2
474 -> 597 : 51
94 -> 499 : 56
987 -> 911 : 29
925 -> 700 : 2
36 -> 28 : 109
697 -> 343 : 1
530 -> 549 : 59
638 -> 389 : 1
586 -> 751 : 491
665 -> 15 : 2
119 -> 443 : 4
752 -> 204 : 3553
616 -> 682 : 53
337 -> 185 : 23
371 -> 60 : 25
263 -> 720 : 2
285 -> 490 : 4
464 -> 653 : 10
168 -> 89 : 300
925 -> 481 : 1
627 -> 41 : 2
70 -> 711 : 65
532 -> 713 : 1
82 -> 966 : 1
343 -> 282 : 1
448 -> 576 : 1
23 -> 79 : 1
701 -> 355 : 2
556 -> 652 : 1
278 -> 88 : 1
758 -> 123 : 2
938 -> 164 : 7
480 -> 657 : 190
34 -> 262 : 18
19 -> 194 : 1
329 -> 304 : 2
696 -> 7 : 492
481 -> 945 : 1
846 -> 15 : 4
792 -> 565 : 27
395 -> 376 : 14
942 -> 776 : 2
46 -> 849 : 68
236 -> 859 : 9
682 -> 924 : 22
690 -> 422 : 79858
73 -> 562 : 72
419 -> 224 : 100
60 -> 792 : 7
194 -> 56 : 1
970 -> 488 : 10
655 -> 602 : 25
895 -> 509 : 91
46 -> 929 : 32
383 -> 656 : 35
247 -> 178 : 2
438 -> 45 : 58
763 -> 537 : 6
805 -> 25 : 1
0 -> 435 : 322
941 -> 639 : 679
896 -> 553 : 2
95 -> 868 : 61
495 -> 82 : 219
597 -> 547 : 13
923 -> 776 : 5
277 -> 234 : 20
422 -> 91 : 63037
266 -> 190 : 7
746 -> 643 : 1
490 -> 750 : 1
498 -> 669 : 1231
19 -> 590 : 1
889 -> 113 : 1
79 -> 330 : 4
187 -> 653 : 1
552 -> 822 : 2
108 -> 402 : 46
356 -> 979 : 7
784 -> 225 : 25
960 -> 881 : 20
204 -> 255 : 1793
285 -> 500 : 3
297 -> 596 : 369
131 -> 212 : 8
699 -> 922 : 80
849 -> 290 : 30
923 -> 80 : 2
849 -> 516 : 13
711 -> 134 : 58
953 -> 917 : 251
485 -> 488 : 538
509 -> 308 : 13
13 -> 22 : 22
73 -> 292 : 9
282 -> 497 : 381
452 -> 804 : 20
604 -> 178 : 7
652 -> 181 : 1567
741 -> 614 : 32
399 -> 808 : 5
445 -> 66 : 1
810 -> 221 : 159
440 -> 552 : 4
586 -> 22 : 5
438 -> 977 : 33
616 -> 698 : 23
96 -> 384 : 175
420 -> 236 : 5
281 -> 666 : 1
869 -> 641 : 1
747 -> 986 : 52
250 -> 516 : 188
547 -> 107 : 6
552 -> 696 : 3
711 -> 734 : 4
984 -> 989 : 122
70 -> 418 : 322
67 -> 871 : 7
873 -> 45 : 22
758 -> 849 : 12
935 -> 476 : 8
448 -> 704 : 4
483 -> 520 : 3
318 -> 925 : 8
308 -> 716 : 9
616 -> 952 : 1
637 -> 20 : 4
206 -> 961 : 43
906 -> 555 : 10
203 -> 572 : 129
697 -> 459 : 1
21 -> 970 : 869
118 -> 888 : 24236
540 -> 754 : 448
82 -> 699 : 42
637 -> 218 : 4
102 -> 32 : 36
356 -> 604 : 48
255 -> 812 : 1206
140 -> 143 : 285
28 -> 436 : 2
557 -> 74 : 5
868 -> 587 : 33
281 -> 357 : 1
559 -> 288 : 2
546 -> 111 : 10
804 -> 644 : 6
32 -> 166 : 1
862 -> 57 : 1
70 -> 912 : 63
491 -> 466 : 4
643 -> 255 : 1
608 -> 893 : 313
763 -> 302 : 40
288 -> 69 : 18
184 -> 121 : 56
678 -> 354 : 88
716 -> 247 : 3
376 -> 283 : 7
203 -> 662 : 1
640 -> 663 : 1
617 -> 249 : 1
740 -> 873 : 3
488 -> 967 : 326
334 -> 246 : 15
262 -> 66 : 17
338 -> 964 : 9
804 -> 908 : 3
212 -> 679 : 7
506 -> 231 : 315
459 -> 781 : 14
443 -> 103 : 200
50 -> 560 : 2
221 -> 914 : 118
765 -> 955 : 9
308 -> 194 : 4
342 -> 420 : 3
306 -> 62 : 8
822 -> 375 : 2
758 -> 693 : 4
818 -> 187 : 67
782 -> 894 : 4
440 -> 565 : 4
652 -> 447 : 435
288 -> 437 : 1
55 -> 238 : 5
417 -> 255 : 31
12 -> 881 : 69
57 -> 281 : 1
231 -> 453 : 121
517 -> 677 : 138645
376 -> 910 : 3
738 -> 923 : 43
758 -> 510 : 2
402 -> 589 : 34
480 -> 580 : 38
873 -> 846 : 2
246 -> 733 : 3
514 -> 500 : 4
951 -> 257 : 26
102 -> 711 : 64
405 -> 939 : 5
570 -> 737 : 33
190 -> 870 : 3
720 -> 517 : 1
562 -> 122 : 69
479 -> 643 : 134
740 -> 176 : 2
733 -> 154 : 3
810 -> 43 : 67
669 -> 944 : 1043
529 -> 193 : 2
706 -> 912 : 96
11 -> 373 : 12
771 -> 325 : 3
908 -> 838 : 5
488 -> 393 : 177
792 -> 126 : 8
42 -> 71 : 142
308 -> 635 : 1
705 -> 855 : 2
643 -> 343 : 121
135 -> 665 : 10
447 -> 484 : 18
537 -> 502 : 3
813 -> 741 : 3
700 -> 671 : 2
570 -> 246 : 9
159 -> 479 : 2
666 -> 846 : 1
325 -> 206 : 543
379 -> 431 : 56
949 -> 253 : 1
238 -> 762 : 3
848 -> 554 : 66
781 -> 773 : 10
499 -> 38 : 31
640 -> 906 : 14
239 -> 176 : 1
895 -> 205 : 1
304 -> 585 : 1
453 -> 35 : 554
105 -> 596 : 4
489 -> 906 : 9
575 -> 995 : 21
818 -> 448 : 132
352 -> 227 : 4
344 -> 564 : 381
693 -> 75 : 1007
370 -> 376 : 4
249 -> 700 : 1
113 -> 962 : 969
922 -> 37 : 66
870 -> 146 : 1
283 -> 768 : 1
466 -> 932 : 694
966 -> 398 : 1
399 -> 592 : 2
873 -> 874 : 1
530 -> 989 : 54
489 -> 920 : 4
314 -> 139 : 1
624 -> 249 : 159
101 -> 460 : 8
763 -> 217 : 7
249 -> 387 : 74
773 -> 474 : 2
734 -> 400 : 2
431 -> 882 : 28
118 -> 258 : 3299
11 -> 705 : 5
375 -> 271 : 2
895 -> 595 : 7
341 -> 808 : 84
52 -> 845 : 2
205 -> 568 : 5
562 -> 34 : 1
702 -> 732 : 2
865 -> 344 : 16
608 -> 752 : 85
498 -> 53 : 146
80 -> 133 : 2
488 -> 421 : 46
418 -> 63 : 214
900 -> 883 : 450
595 -> 141 : 1
459 -> 697 : 58
160 -> 156 : 15
140 -> 802 : 18
509 -> 61 : 19
747 -> 188 : 13
459 -> 321 : 51
160 -> 536 : 80
908 -> 98 : 1
816 -> 199 : 20
742 -> 160 : 56
420 -> 738 : 7
749 -> 506 : 1720
706 -> 190 : 13
159 -> 792 : 2
953 -> 807 : 4
394 -> 916 : 2
413 -> 996 : 538
914 -> 809 : 22
176 -> 657 : 3
929 -> 768 : 18
435 -> 873 : 136
762 -> 979 : 1
696 -> 893 : 123
373 -> 729 : 5
221 -> 263 : 31
95 -> 398 : 164
431 -> 634 : 18
853 -> 274 : 54
165 -> 27 : 4
763 -> 757 : 7
420 -> 316 : 2
69 -> 929 : 3
230 -> 103 : 27
870 -> 146 : 1
458 -> 782 : 1
94 -> 883 : 11
540 -> 697 : 123
231 -> 4 : 175
402 -> 629 : 4
644 -> 333 : 5
168 -> 584 : 557
448 -> 602 : 108
7 -> 52 : 125
134 -> 198 : 8
221 -> 443 : 5
961 -> 601 : 13484
749 -> 246 : 317
739 -> 550 : 2
384 -> 905 : 18
5 -> 957 : 39
874 -> 668 : 1
206 -> 997 : 285
215 -> 504 : 86
755 -> 780 : 4
629 -> 990 : 1
382 -> 944 : 1
90 -> 670 : 44
504 -> 989 : 46
53 -> 893 : 107
413 -> 179 : 73
11 -> 727 : 2
833 -> 388 : 7
642 -> 955 : 18
176 -> 606 : 1
617 -> 801 : 1
73 -> 303 : 3
56 -> 788 : 1
206 -> 857 : 98
678 -> 635 : 690
120 -> 230 : 5
698 -> 430 : 29
271 -> 139 : 2
445 -> 671 : 1
955 -> 510 : 12
250 -> 591 : 30
315 -> 646 : 1
905 -> 876 : 18
732 -> 108 : 815
804 -> 291 : 3
185 -> 633 : 16
388 -> 676 : 19
179 -> 734 : 40
697 -> 665 : 178
893 -> 312 : 315
504 -> 210 : 7
987 -> 29 : 23
497 -> 345 : 102
605 -> 204 : 41
624 -> 4 : 404
546 -> 828 : 4
970 -> 242 : 514
370 -> 968 : 1
231 -> 562 : 110
92 -> 161 : 24
613 -> 147 : 19
642 -> 780 : 5
690 -> 927 : 5200
74 -> 93 : 1
441 -> 327 : 42
738 -> 56 : 112
325 -> 403 : 27
466 -> 59 : 123
949 -> 785 : 4
95 -> 697 : 34
539 -> 206 : 10
259 -> 995 : 1
592 -> 940 : 2
